TIMESTAMP,MSWAP_OPEN_PRICE_USD,MSWAP_HIGH_PRICE_USD,MSWAP_LOW_PRICE_USD,MSWAP_CLOSE_PRICE_USD,MSWAP_VOLUME_USD,MSWAP_DIVIDENDS_USD,MSWAP_STOCK_SPLITS_USD
2021-01-05 00:00:00+00:00,0.011284999549388885,0.012552999891340733,0.01119800005108118,0.011951999738812447,186273,0.0,0.0
2021-01-06 00:00:00+00:00,0.011943000368773937,0.011963999830186367,0.010041999630630016,0.010332999750971794,76352,0.0,0.0
2021-01-07 00:00:00+00:00,0.010332999750971794,0.01219599973410368,0.009494000114500523,0.010232999920845032,76353,0.0,0.0
2021-01-08 00:00:00+00:00,0.010234000161290169,0.011349000036716461,0.009367999620735645,0.010285000316798687,121336,0.0,0.0
2021-01-09 00:00:00+00:00,0.010285000316798687,0.010766999796032906,0.009080000221729279,0.01043500006198883,88413,0.0,0.0
2021-01-10 00:00:00+00:00,0.010375999845564365,0.010583999566733837,0.008609999902546406,0.009100999683141708,86562,0.0,0.0
2021-01-11 00:00:00+00:00,0.009095000103116035,0.0091540003195405,0.0072119999676942825,0.008198999799787998,64356,0.0,0.0
2021-01-12 00:00:00+00:00,0.008205000311136246,0.008531000465154648,0.0072929998859763145,0.007790999952703714,60872,0.0,0.0
2021-01-13 00:00:00+00:00,0.007788999937474728,0.008940000087022781,0.007470000069588423,0.00839800015091896,22141,0.0,0.0
2021-01-14 00:00:00+00:00,0.008399000391364098,0.00900300033390522,0.008040999993681908,0.008585000410676003,57042,0.0,0.0
2021-01-15 00:00:00+00:00,0.008585000410676003,0.008731000125408173,0.007337000221014023,0.008071999996900558,39714,0.0,0.0
2021-01-16 00:00:00+00:00,0.008071999996900558,0.009371999651193619,0.008070000447332859,0.00880299974232912,35642,0.0,0.0
2021-01-17 00:00:00+00:00,0.008801000192761421,0.009278999641537666,0.008011999540030956,0.00891599990427494,76180,0.0,0.0
2021-01-18 00:00:00+00:00,0.008906000293791294,0.009352999739348888,0.008379999548196793,0.00913000013679266,105832,0.0,0.0
2021-01-19 00:00:00+00:00,0.009114000014960766,0.009839000180363655,0.0087909996509552,0.009340999647974968,62885,0.0,0.0
2021-01-20 00:00:00+00:00,0.009325999766588211,0.009588999673724174,0.007552000228315592,0.007899999618530273,104692,0.0,0.0
