date, value
31/12/1986,2568.3
02/01/1987,2540.1001
05/01/1987,2552.3999
06/01/1987,2583.8999
07/01/1987,2607.1001
08/01/1987,2603.3
09/01/1987,2561.7
12/01/1987,2614.8999
13/01/1987,2590.8
14/01/1987,2578.2
15/01/1987,2559.1001
16/01/1987,2542.6001
19/01/1987,2460.5
20/01/1987,2449.8999
21/01/1987,2533.8999
22/01/1987,2536.8999
23/01/1987,2499.3999
26/01/1987,2484.3999
27/01/1987,2524
28/01/1987,2553.3
02/02/1987,2585.2
03/02/1987,2606.3999
04/02/1987,2636.6001
05/02/1987,2672.3999
06/02/1987,2673.6001
09/02/1987,2713.7
10/02/1987,2694.8999
11/02/1987,2739.5
12/02/1987,2754.7
13/02/1987,2740.5
16/02/1987,2766.1001
17/02/1987,2792.1001
18/02/1987,2801.5
19/02/1987,2775.8
20/02/1987,2827.3999
23/02/1987,2879
24/02/1987,2848.2
25/02/1987,2873.6001
26/02/1987,2843.6001
27/02/1987,2877.8999
02/03/1987,2894.3
03/03/1987,2939.1001
04/03/1987,2890.8999
05/03/1987,2798.3999
06/03/1987,2798.6001
09/03/1987,2820.3999
10/03/1987,2731.1001
11/03/1987,2760.8999
12/03/1987,2750.1001
13/03/1987,2721.2
16/03/1987,2669.6001
17/03/1987,2629.3
18/03/1987,2724
19/03/1987,2721.3
20/03/1987,2780.6001
23/03/1987,2813.3999
24/03/1987,2828.1001
25/03/1987,2831.5
26/03/1987,2783.1001
27/03/1987,2798.7
30/03/1987,2774.8999
31/03/1987,2713.8
01/04/1987,2695.8999
02/04/1987,2709.3999
03/04/1987,2680
07/04/1987,2664.7
08/04/1987,2729.6001
09/04/1987,2785.5
10/04/1987,2766.3999
13/04/1987,2708.8999
14/04/1987,2668.3999
15/04/1987,2693.6001
16/04/1987,2721.1001
21/04/1987,2713.3999
22/04/1987,2716.8999
23/04/1987,2719.8999
24/04/1987,2707.6001
27/04/1987,2636.5
28/04/1987,2617.1001
29/04/1987,2589.5
30/04/1987,2659.8999
01/05/1987,2685.3999
04/05/1987,2695.8
05/05/1987,2713.8
06/05/1987,2792.8999
07/05/1987,2785.6001
08/05/1987,2805.1001
11/05/1987,2846.8999
12/05/1987,2853.3999
13/05/1987,2833.5
14/05/1987,2853.8999
15/05/1987,2872.2
18/05/1987,2875.3999
19/05/1987,2881.5
20/05/1987,2887.3
21/05/1987,2871
22/05/1987,2897.6001
25/05/1987,2897.6001
26/05/1987,2935.8999
27/05/1987,2941.6001
28/05/1987,2950.8
29/05/1987,2950.8
02/06/1987,2934.1001
03/06/1987,2963
04/06/1987,3023.6001
05/06/1987,3064.3
08/06/1987,3068
09/06/1987,3108.6001
10/06/1987,3097.3
11/06/1987,3087.5
12/06/1987,3129.8999
16/06/1987,3170.8999
17/06/1987,3178.6001
18/06/1987,3133.7
19/06/1987,3165.6001
22/06/1987,3131.2
23/06/1987,3110.3999
24/06/1987,3179
25/06/1987,3136.3
26/06/1987,3138.7
29/06/1987,3152
30/06/1987,3178.2
01/07/1987,3164
02/07/1987,3229.2
03/07/1987,3226
06/07/1987,3220.7
07/07/1987,3236.3999
08/07/1987,3251.3999
09/07/1987,3226
10/07/1987,3207.2
13/07/1987,3216.1001
14/07/1987,3253.3999
15/07/1987,3262.3
16/07/1987,3305.8
17/07/1987,3342.1001
20/07/1987,3386.1001
21/07/1987,3353.8
22/07/1987,3380.3999
23/07/1987,3366.8
24/07/1987,3343.6001
27/07/1987,3346.8999
28/07/1987,3337.5
29/07/1987,3389.7
30/07/1987,3419.3
31/07/1987,3479.2
03/08/1987,3514.3
04/08/1987,3531.8999
05/08/1987,3517.1001
06/08/1987,3498
07/08/1987,3536.2
10/08/1987,3543.8
11/08/1987,3546.5
12/08/1987,3557.3999
13/08/1987,3514.3
14/08/1987,3512.2
17/08/1987,3510.7
18/08/1987,3504.8999
19/08/1987,3450.6001
20/08/1987,3408
21/08/1987,3446.6001
24/08/1987,3391.3
25/08/1987,3447.3
26/08/1987,3526.3
27/08/1987,3583.3
28/08/1987,3611.7
01/09/1987,3644.3
02/09/1987,3635.8999
03/09/1987,3654
04/09/1987,3654.5
07/09/1987,3646.3
08/09/1987,3601.5
09/09/1987,3577.6001
10/09/1987,3601
11/09/1987,3660.5
14/09/1987,3649.8
15/09/1987,3646.8999
16/09/1987,3646.8999
17/09/1987,3571.3999
18/09/1987,3650
21/09/1987,3668
22/09/1987,3695.5
23/09/1987,3763.1001
24/09/1987,3768.3999
25/09/1987,3840.1001
28/09/1987,3884.7
29/09/1987,3859.5
30/09/1987,3943.6001
01/10/1987,3949.7
02/10/1987,3902.7
05/10/1987,3947
06/10/1987,3925.3
07/10/1987,3936.1001
09/10/1987,3882.3999
12/10/1987,3900.2
13/10/1987,3841.3
14/10/1987,3844.5
15/10/1987,3828.6001
16/10/1987,3783.2
19/10/1987,3362.3999
26/10/1987,2241.7
27/10/1987,2395.7
28/10/1987,2370.2
29/10/1987,2204.5
30/10/1987,2204.5
02/11/1987,2203.2
03/11/1987,2180.5
04/11/1987,2077.1001
05/11/1987,1960.9
06/11/1987,2113.7
09/11/1987,2139.3
10/11/1987,2043.2
11/11/1987,2075.3
12/11/1987,2150.8999
13/11/1987,2226.7
16/11/1987,2310.8999
17/11/1987,2290.3999
18/11/1987,2285.2
19/11/1987,2257.6001
20/11/1987,2214.7
23/11/1987,2141.7
24/11/1987,2134.8
25/11/1987,2184.3999
26/11/1987,2179.6001
27/11/1987,2194
30/11/1987,2138.3999
01/12/1987,2108.6001
02/12/1987,2100.8
03/12/1987,2057.3999
04/12/1987,1994.2
07/12/1987,1894.9
08/12/1987,1986.1
09/12/1987,1985
10/12/1987,2027.7
11/12/1987,1989.6
14/12/1987,2040.6
15/12/1987,2080.6001
16/12/1987,2145.7
17/12/1987,2142.2
18/12/1987,2180.5
21/12/1987,2278.1001
22/12/1987,2276.3999
23/12/1987,2325.6001
24/12/1987,2379.1001
28/12/1987,2286.8
29/12/1987,2301.3
30/12/1987,2292
31/12/1987,2302.8
04/01/1988,2286.3
05/01/1988,2403.2
06/01/1988,2463
07/01/1988,2452.5
08/01/1988,2460.7
11/01/1988,2400.8
12/01/1988,2442.3999
13/01/1988,2383.8
14/01/1988,2411.5
15/01/1988,2429.8
18/01/1988,2512.2
19/01/1988,2488.2
20/01/1988,2484.3
21/01/1988,2412.3
22/01/1988,2422.3999
25/01/1988,2407.3
26/01/1988,2426.1001
27/01/1988,2412.6001
28/01/1988,2412.7
29/01/1988,2409.7
01/02/1988,2358.3
02/02/1988,2298.5
03/02/1988,2354.5
04/02/1988,2295.3
05/02/1988,2292.6001
08/02/1988,2223.6001
09/02/1988,2223
10/02/1988,2233.5
11/02/1988,2256.5
12/02/1988,2287.2
15/02/1988,2301.8
16/02/1988,2328
22/02/1988,2347.2
23/02/1988,2329.3999
24/02/1988,2336
25/02/1988,2355.8999
26/02/1988,2383.8999
29/02/1988,2418.1001
01/03/1988,2454.7
02/03/1988,2462.1001
03/03/1988,2468.5
04/03/1988,2472.3999
07/03/1988,2470.3999
08/03/1988,2493.3
09/03/1988,2551.8
10/03/1988,2591.3
11/03/1988,2595.5
14/03/1988,2584.7
15/03/1988,2578.8999
16/03/1988,2555
17/03/1988,2581.3
18/03/1988,2607.6001
21/03/1988,2602.8
22/03/1988,2594.8
23/03/1988,2561.8999
24/03/1988,2546.3999
25/03/1988,2501.3999
28/03/1988,2466.8
29/03/1988,2521.6001
30/03/1988,2528.8999
31/03/1988,2544
06/04/1988,2556.6001
07/04/1988,2623.1001
08/04/1988,2619.8999
11/04/1988,2651
12/04/1988,2635.8999
13/04/1988,2671.2
14/04/1988,2684.1001
15/04/1988,2599
