TIMESTAMP,BISO_OPEN_PRICE_USD,BISO_HIGH_PRICE_USD,BISO_LOW_PRICE_USD,BISO_CLOSE_PRICE_USD,BISO_VOLUME_USD,BISO_DIVIDENDS_USD,BISO_STOCK_SPLITS_USD
2023-05-25 00:00:00+00:00,0.016377000138163567,0.018964000046253204,0.01428299956023693,0.01640399917960167,684802,0.0,0.0
2023-05-26 00:00:00+00:00,0.016401000320911407,0.026373999193310738,0.01586800068616867,0.017981000244617462,1294317,0.0,0.0
2023-05-27 00:00:00+00:00,0.017990000545978546,0.027681000530719757,0.0175819993019104,0.022257000207901,1164697,0.0,0.0
2023-05-28 00:00:00+00:00,0.022242000326514244,0.03616499900817871,0.022242000326514244,0.029619000852108,1665356,0.0,0.0
2023-05-29 00:00:00+00:00,0.029610000550746918,0.0346359983086586,0.02303599938750267,0.02725600078701973,1408165,0.0,0.0
2023-05-30 00:00:00+00:00,0.02777400054037571,0.028801999986171722,0.022727999836206436,0.025333000347018242,1324658,0.0,0.0
2023-05-31 00:00:00+00:00,0.02538299933075905,0.02538299933075905,0.015962999314069748,0.018206000328063965,1267949,0.0,0.0
2023-06-01 00:00:00+00:00,0.018206000328063965,0.0183119997382164,0.012974999845027924,0.014866000041365623,853844,0.0,0.0
2023-06-02 00:00:00+00:00,0.014879999682307243,0.018343999981880188,0.013554999604821205,0.017719000577926636,917182,0.0,0.0
2023-06-03 00:00:00+00:00,0.01766899973154068,0.018644999712705612,0.01485699974000454,0.015239999629557133,1021169,0.0,0.0
2023-06-04 00:00:00+00:00,0.015243000350892544,0.016241999343037605,0.012029999867081642,0.013074999675154686,779783,0.0,0.0
2023-06-05 00:00:00+00:00,0.013074999675154686,0.01400499977171421,0.010266000404953957,0.01203100010752678,576487,0.0,0.0
2023-06-06 00:00:00+00:00,0.012033999897539616,0.012528999708592892,0.009862000122666359,0.011405999772250652,453044,0.0,0.0
2023-06-07 00:00:00+00:00,0.011405999772250652,0.011501000262796879,0.008825000375509262,0.009589999914169312,430452,0.0,0.0
2023-06-08 00:00:00+00:00,0.009585999883711338,0.012140000239014626,0.007621000055223703,0.00850600004196167,376973,0.0,0.0
2023-06-09 00:00:00+00:00,0.008471000008285046,0.010432000271975994,0.008066000416874886,0.008845999836921692,326375,0.0,0.0
2023-06-10 00:00:00+00:00,0.008847000077366829,0.009699000045657158,0.0062049999833106995,0.007193000055849552,304942,0.0,0.0
2023-06-11 00:00:00+00:00,0.007195000071078539,0.00800000037997961,0.0065009999088943005,0.006998000200837851,253420,0.0,0.0
2023-06-12 00:00:00+00:00,0.006998000200837851,0.008155999705195427,0.006909000221639872,0.007734000217169523,279066,0.0,0.0
2023-06-13 00:00:00+00:00,0.0077320002019405365,0.010648000054061413,0.0077320002019405365,0.008489999920129776,505019,0.0,0.0
2023-06-14 00:00:00+00:00,0.008489999920129776,0.010855999775230885,0.008477999828755856,0.009878999553620815,530944,0.0,0.0
2023-06-15 00:00:00+00:00,0.009877000004053116,0.009979000315070152,0.008124999701976776,0.009204999543726444,401927,0.0,0.0
2023-06-16 00:00:00+00:00,0.009202999994158745,0.00925000011920929,0.007899999618530273,0.008228999562561512,334114,0.0,0.0
2023-06-17 00:00:00+00:00,0.008220000192523003,0.008375000208616257,0.007499000057578087,0.00787500012665987,301084,0.0,0.0
2023-06-18 00:00:00+00:00,0.007876000367105007,0.00810999982059002,0.007408000063151121,0.00750300008803606,276268,0.0,0.0
2023-06-19 00:00:00+00:00,0.00750300008803606,0.010515999980270863,0.006845999974757433,0.008953000418841839,374348,0.0,0.0
2023-06-20 00:00:00+00:00,0.008952000178396702,0.009341999888420105,0.007588000036776066,0.007923999801278114,281104,0.0,0.0
2023-06-21 00:00:00+00:00,0.007915999740362167,0.008170999586582184,0.007019000127911568,0.007321000099182129,280753,0.0,0.0
2023-06-22 00:00:00+00:00,0.007323000114411116,0.008934999816119671,0.007224000059068203,0.0076790000312030315,287997,0.0,0.0
2023-06-23 00:00:00+00:00,0.007672000210732222,0.007922000251710415,0.007290999870747328,0.007356999907642603,270566,0.0,0.0
2023-06-24 00:00:00+00:00,0.007360000163316727,0.007732999976724386,0.006988000124692917,0.007124000228941441,241797,0.0,0.0
2023-06-25 00:00:00+00:00,0.0071229999884963036,0.007189000025391579,0.005874999798834324,0.006192000117152929,218471,0.0,0.0
2023-06-26 00:00:00+00:00,0.006192999891936779,0.006428000051528215,0.005611000116914511,0.006169999949634075,204857,0.0,0.0
2023-06-27 00:00:00+00:00,0.006171000190079212,0.007207000162452459,0.005979999899864197,0.0061519998125731945,237079,0.0,0.0
2023-06-28 00:00:00+00:00,0.006140999961644411,0.0065390001982450485,0.004778000060468912,0.0050650001503527164,210023,0.0,0.0
2023-06-29 00:00:00+00:00,0.0050650001503527164,0.0050940001383423805,0.004201999865472317,0.004792000167071819,130912,0.0,0.0
2023-06-30 00:00:00+00:00,0.004792000167071819,0.004792000167071819,0.0036269999109208584,0.004085000138729811,135488,0.0,0.0
2023-07-01 00:00:00+00:00,0.004085000138729811,0.004120000172406435,0.0029959999956190586,0.0031469999812543392,119938,0.0,0.0
2023-07-02 00:00:00+00:00,0.003148999996483326,0.0038219999987632036,0.0030499999411404133,0.0031469999812543392,120792,0.0,0.0
2023-07-03 00:00:00+00:00,0.003148999996483326,0.0039090001955628395,0.0031419999431818724,0.0036589999217540026,92787,0.0,0.0
2023-07-04 00:00:00+00:00,0.003653000108897686,0.003653000108897686,0.0031640001107007265,0.0031789999920874834,101094,0.0,0.0
2023-07-05 00:00:00+00:00,0.0031769999768584967,0.003544999985024333,0.0030400000978261232,0.003396000014618039,86138,0.0,0.0
2023-07-06 00:00:00+00:00,0.003407000098377466,0.003409000113606453,0.0031220000237226486,0.0031349998898804188,97641,0.0,0.0
2023-07-07 00:00:00+00:00,0.0031349998898804188,0.0035250000655651093,0.0030930000357329845,0.003289999905973673,94903,0.0,0.0
