TIMESTAMP,SUIJAK_OPEN_PRICE_USD,SUIJAK_HIGH_PRICE_USD,SUIJAK_LOW_PRICE_USD,SUIJAK_CLOSE_PRICE_USD,SUIJAK_VOLUME_USD,SUIJAK_DIVIDENDS_USD,SUIJAK_STOCK_SPLITS_USD
2024-11-12 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.099999983329326e-05,2.2000000171829015e-05,30415,0.0,0.0
2024-11-13 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,1.8000000636675395e-05,2.4000000848900527e-05,25373,0.0,0.0
2024-11-14 00:00:00+00:00,2.4000000848900527e-05,2.9000000722589903e-05,2.300000051036477e-05,2.499999936844688e-05,15616,0.0,0.0
2024-11-15 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,1.4999999621068127e-05,2.099999983329326e-05,26347,0.0,0.0
2024-11-16 00:00:00+00:00,2.099999983329326e-05,3.400000059627928e-05,1.9999999494757503e-05,2.499999936844688e-05,42946,0.0,0.0
2024-11-17 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,1.9999999494757503e-05,2.2000000171829015e-05,17749,0.0,0.0
2024-11-18 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.8000000636675395e-05,1.8999999156221747e-05,10170,0.0,0.0
2024-11-19 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.4999999621068127e-05,11899,0.0,0.0
2024-11-20 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.1000000085914508e-05,8680,0.0,0.0
2024-11-21 00:00:00+00:00,1.1000000085914508e-05,1.700000029813964e-05,1.1000000085914508e-05,1.700000029813964e-05,9472,0.0,0.0
2024-11-22 00:00:00+00:00,1.700000029813964e-05,2.700000004551839e-05,1.700000029813964e-05,2.4000000848900527e-05,21793,0.0,0.0
2024-11-23 00:00:00+00:00,2.4000000848900527e-05,2.700000004551839e-05,2.300000051036477e-05,2.4000000848900527e-05,9819,0.0,0.0
2024-11-24 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,1.8000000636675395e-05,1.9999999494757503e-05,6596,0.0,0.0
2024-11-25 00:00:00+00:00,1.9999999494757503e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.099999983329326e-05,5817,0.0,0.0
2024-11-26 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.9999999494757503e-05,2.2000000171829015e-05,3733,0.0,0.0
2024-11-27 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,2668,0.0,0.0
2024-11-28 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,2.099999983329326e-05,2.099999983329326e-05,2378,0.0,0.0
2024-11-29 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,1951,0.0,0.0
2024-11-30 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,1716,0.0,0.0
2024-12-01 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8999999156221747e-05,1965,0.0,0.0
2024-12-02 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.4999999621068127e-05,6097,0.0,0.0
2024-12-03 00:00:00+00:00,1.4999999621068127e-05,2.2000000171829015e-05,1.4999999621068127e-05,1.8999999156221747e-05,10623,0.0,0.0
2024-12-04 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,4101,0.0,0.0
2024-12-05 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.2999999853491317e-05,1.8000000636675395e-05,30572,0.0,0.0
2024-12-06 00:00:00+00:00,1.8000000636675395e-05,2.8000000384054147e-05,1.8000000636675395e-05,2.300000051036477e-05,23048,0.0,0.0
2024-12-07 00:00:00+00:00,2.300000051036477e-05,7.500000356230885e-05,2.2000000171829015e-05,7.300000288523734e-05,120567,0.0,0.0
2024-12-08 00:00:00+00:00,7.300000288523734e-05,0.00041700000292621553,7.200000254670158e-05,0.00038899999344721437,2426011,0.0,0.0
2024-12-09 00:00:00+00:00,0.00038899999344721437,0.00046999999904073775,0.00020900000527035445,0.00038899999344721437,819629,0.0,0.0
2024-12-10 00:00:00+00:00,0.0003819999983534217,0.0004360000020824373,0.00033599999733269215,0.0004140000091865659,283937,0.0,0.0
2024-12-11 00:00:00+00:00,0.00041199999395757914,0.0007459999760612845,0.00035799999022856355,0.0006489999941550195,887286,0.0,0.0
2024-12-12 00:00:00+00:00,0.0006489999941550195,0.001108999946154654,0.0006360000115819275,0.0009459999855607748,1191174,0.0,0.0
2024-12-13 00:00:00+00:00,0.0009459999855607748,0.0011500000255182385,0.0007239999831654131,0.0009399999980814755,1031627,0.0,0.0
2024-12-14 00:00:00+00:00,0.0009399999980814755,0.0010389999952167273,0.00045900000259280205,0.0009720000089146197,901730,0.0,0.0
2024-12-15 00:00:00+00:00,0.000957000011112541,0.0009899999713525176,0.0006520000169984996,0.000770999991800636,897597,0.0,0.0
2024-12-16 00:00:00+00:00,0.0007539999787695706,0.0008510000188834965,0.00042600001324899495,0.0006810000049881637,886456,0.0,0.0
2024-12-17 00:00:00+00:00,0.0006810000049881637,0.0007229999755509198,0.00011200000153621659,0.00020599999697878957,1235701,0.0,0.0
2024-12-18 00:00:00+00:00,0.00020599999697878957,0.0002699999895412475,0.00016500000492669642,0.00021300000662449747,240425,0.0,0.0
2024-12-19 00:00:00+00:00,0.00021300000662449747,0.0003480000013951212,0.00020199999562464654,0.0002410000015515834,257124,0.0,0.0
2024-12-20 00:00:00+00:00,0.0002410000015515834,0.00029200001154094934,0.00018099999579135329,0.00023099999816622585,118278,0.0,0.0
2024-12-21 00:00:00+00:00,0.00023099999816622585,0.00023299999884329736,0.00016199999663513154,0.00016999999934341758,117350,0.0,0.0
2024-12-22 00:00:00+00:00,0.00016999999934341758,0.0001740000006975606,0.00014899999951012433,0.00015300000086426735,55215,0.0,0.0
2024-12-23 00:00:00+00:00,0.00015300000086426735,0.00018200000340584666,0.00014099999680183828,0.00018200000340584666,56625,0.0,0.0
2024-12-24 00:00:00+00:00,0.00018200000340584666,0.00021399999968707561,0.0001449999981559813,0.00017600000137463212,102352,0.0,0.0
2024-12-25 00:00:00+00:00,0.00017600000137463212,0.00017600000137463212,0.00015199999324977398,0.0001610000035725534,41147,0.0,0.0
2024-12-26 00:00:00+00:00,0.0001610000035725534,0.0001610000035725534,0.0001340000017080456,0.00014400000509340316,26171,0.0,0.0
2024-12-27 00:00:00+00:00,0.00014400000509340316,0.00014800000644754618,0.00012799999967683107,0.00013699999544769526,24277,0.0,0.0
2024-12-28 00:00:00+00:00,0.00013699999544769526,0.00013699999544769526,0.00010800000018207356,0.00011100000119768083,23559,0.0,0.0
2024-12-29 00:00:00+00:00,0.00011100000119768083,0.0001250000059371814,8.099999831756577e-05,9.500000305706635e-05,46778,0.0,0.0
2024-12-30 00:00:00+00:00,9.500000305706635e-05,0.00010199999815085903,8.600000001024455e-05,8.800000068731606e-05,25582,0.0,0.0
2024-12-31 00:00:00+00:00,8.800000068731606e-05,9.200000204145908e-05,8.099999831756577e-05,8.199999865610152e-05,15411,0.0,0.0
2025-01-01 00:00:00+00:00,8.199999865610152e-05,0.00011200000153621659,8.199999865610152e-05,0.00011200000153621659,20997,0.0,0.0
2025-01-02 00:00:00+00:00,0.00011200000153621659,0.00012199999764561653,0.0001049999991664663,0.00011899999663000926,21672,0.0,0.0
2025-01-03 00:00:00+00:00,0.00011899999663000926,0.00014899999951012433,0.00010699999984353781,0.0001449999981559813,35910,0.0,0.0
2025-01-04 00:00:00+00:00,0.0001449999981559813,0.00020700000459328294,0.00014000000373926014,0.00019999999494757503,65114,0.0,0.0
2025-01-05 00:00:00+00:00,0.00019999999494757503,0.00020300000323913991,0.0001630000042496249,0.00016900000628083944,30291,0.0,0.0
2025-01-06 00:00:00+00:00,0.00016900000628083944,0.00016900000628083944,0.00013299999409355223,0.0001340000017080456,17866,0.0,0.0
2025-01-07 00:00:00+00:00,0.0001340000017080456,0.00013800000306218863,0.0001140000022132881,0.00011500000255182385,16465,0.0,0.0
2025-01-08 00:00:00+00:00,0.00011500000255182385,0.00012199999764561653,0.00010599999950500205,0.00011000000085914508,13053,0.0,0.0
2025-01-09 00:00:00+00:00,0.00011000000085914508,0.00011000000085914508,8.499999967170879e-05,9.600000339560211e-05,34709,0.0,0.0
2025-01-10 00:00:00+00:00,9.600000339560211e-05,0.00011300000187475234,9.600000339560211e-05,0.00010599999950500205,21328,0.0,0.0
2025-01-11 00:00:00+00:00,0.00010599999950500205,0.00010699999984353781,9.600000339560211e-05,9.699999645818025e-05,6393,0.0,0.0
2025-01-12 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,8.399999933317304e-05,9.000000136438757e-05,17202,0.0,0.0
2025-01-13 00:00:00+00:00,9.000000136438757e-05,9.300000237999484e-05,7.79999973019585e-05,8.299999899463728e-05,11299,0.0,0.0
2025-01-14 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,7.699999696342275e-05,8.299999899463728e-05,7148,0.0,0.0
2025-01-15 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,6.500000017695129e-05,7.300000288523734e-05,23067,0.0,0.0
2025-01-16 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,5.6000000768108293e-05,5.6000000768108293e-05,30574,0.0,0.0
2025-01-17 00:00:00+00:00,5.6000000768108293e-05,6.70000008540228e-05,5.2999999752501026e-05,5.500000042957254e-05,22749,0.0,0.0
2025-01-18 00:00:00+00:00,5.500000042957254e-05,5.700000110664405e-05,4.8999998398358e-05,5.500000042957254e-05,10954,0.0,0.0
2025-01-19 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,4.3000000005122274e-05,4.3000000005122274e-05,9323,0.0,0.0
2025-01-20 00:00:00+00:00,4.3000000005122274e-05,6.0999998822808266e-05,4.3000000005122274e-05,5.500000042957254e-05,17518,0.0,0.0
2025-01-21 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,4.8999998398358e-05,5.2999999752501026e-05,9981,0.0,0.0
2025-01-22 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,4.8000001697801054e-05,4.8999998398358e-05,3736,0.0,0.0
2025-01-23 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.400000034365803e-05,4.600000102072954e-05,3895,0.0,0.0
2025-01-24 00:00:00+00:00,4.600000102072954e-05,6.70000008540228e-05,4.3000000005122274e-05,4.999999873689376e-05,50644,0.0,0.0
2025-01-25 00:00:00+00:00,4.999999873689376e-05,5.199999941396527e-05,4.8999998398358e-05,5.0999999075429514e-05,5157,0.0,0.0
2025-01-26 00:00:00+00:00,5.0999999075429514e-05,5.6000000768108293e-05,5.0999999075429514e-05,5.199999941396527e-05,5493,0.0,0.0
2025-01-27 00:00:00+00:00,5.199999941396527e-05,5.2999999752501026e-05,4.5000000682193786e-05,5.0999999075429514e-05,6484,0.0,0.0
2025-01-28 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,3.9999998989515007e-05,3.9999998989515007e-05,8645,0.0,0.0
2025-01-29 00:00:00+00:00,3.9999998989515007e-05,4.600000102072954e-05,3.9999998989515007e-05,4.199999966658652e-05,6031,0.0,0.0
2025-01-30 00:00:00+00:00,4.199999966658652e-05,6.299999949987978e-05,4.199999966658652e-05,6.299999949987978e-05,27366,0.0,0.0
2025-01-31 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,5.2999999752501026e-05,5.500000042957254e-05,13194,0.0,0.0
2025-02-01 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.0999999075429514e-05,5.0999999075429514e-05,2750,0.0,0.0
2025-02-02 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,4.3000000005122274e-05,4.400000034365803e-05,7243,0.0,0.0
2025-02-03 00:00:00+00:00,4.400000034365803e-05,5.0999999075429514e-05,3.7000001611886546e-05,4.999999873689376e-05,11172,0.0,0.0
2025-02-04 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.199999966658652e-05,4.3000000005122274e-05,7399,0.0,0.0
2025-02-05 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,3.9999998989515007e-05,4.099999932805076e-05,950,0.0,0.0
2025-02-06 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.7000001611886546e-05,3.7000001611886546e-05,2130,0.0,0.0
2025-02-07 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.300000025774352e-05,3.400000059627928e-05,2752,0.0,0.0
2025-02-08 00:00:00+00:00,3.400000059627928e-05,4.400000034365803e-05,3.199999991920777e-05,4.3000000005122274e-05,7756,0.0,0.0
2025-02-09 00:00:00+00:00,4.3000000005122274e-05,4.5000000682193786e-05,4.199999966658652e-05,4.3000000005122274e-05,2537,0.0,0.0
2025-02-10 00:00:00+00:00,4.3000000005122274e-05,4.600000102072954e-05,4.199999966658652e-05,4.5000000682193786e-05,716,0.0,0.0
2025-02-11 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,3.899999865097925e-05,3.9999998989515007e-05,4179,0.0,0.0
2025-02-12 00:00:00+00:00,3.9999998989515007e-05,4.3000000005122274e-05,3.7000001611886546e-05,4.3000000005122274e-05,2412,0.0,0.0
2025-02-13 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,3.899999865097925e-05,3.899999865097925e-05,2355,0.0,0.0
2025-02-14 00:00:00+00:00,3.899999865097925e-05,4.199999966658652e-05,3.899999865097925e-05,3.899999865097925e-05,2351,0.0,0.0
2025-02-15 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.600000127335079e-05,3.600000127335079e-05,2215,0.0,0.0
2025-02-16 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.5000000934815034e-05,3.5000000934815034e-05,1026,0.0,0.0
2025-02-17 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.099999958067201e-05,3.300000025774352e-05,2588,0.0,0.0
2025-02-18 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.4000000848900527e-05,2.499999936844688e-05,4338,0.0,0.0
2025-02-19 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.499999936844688e-05,2.700000004551839e-05,1027,0.0,0.0
2025-02-20 00:00:00+00:00,2.700000004551839e-05,2.9999999242136255e-05,2.700000004551839e-05,2.9999999242136255e-05,1129,0.0,0.0
2025-02-21 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.700000004551839e-05,2.8000000384054147e-05,1445,0.0,0.0
2025-02-22 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.700000004551839e-05,2.9000000722589903e-05,354,0.0,0.0
2025-02-23 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.700000004551839e-05,2.8000000384054147e-05,788,0.0,0.0
2025-02-24 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.4000000848900527e-05,2699,0.0,0.0
2025-02-25 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.4000000848900527e-05,3001,0.0,0.0
2025-02-26 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,368,0.0,0.0
2025-02-27 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,447,0.0,0.0
2025-02-28 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.9999999494757503e-05,2.300000051036477e-05,2404,0.0,0.0
2025-03-01 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.099999983329326e-05,2.2000000171829015e-05,667,0.0,0.0
2025-03-02 00:00:00+00:00,2.2000000171829015e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.499999936844688e-05,742,0.0,0.0
2025-03-03 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.099999983329326e-05,2.099999983329326e-05,305,0.0,0.0
2025-03-04 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.8000000636675395e-05,2.2000000171829015e-05,0,0.0,0.0
2025-03-05 00:00:00+00:00,2.2000000171829015e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.499999936844688e-05,0,0.0,0.0
2025-03-06 00:00:00+00:00,2.499999936844688e-05,3.199999991920777e-05,2.4000000848900527e-05,2.9000000722589903e-05,3943,0.0,0.0
2025-03-07 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.700000004551839e-05,2.8000000384054147e-05,0,0.0,0.0
2025-03-08 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.5999999706982635e-05,779,0.0,0.0
2025-03-09 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.300000051036477e-05,2.4000000848900527e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.099999983329326e-05,2.099999983329326e-05,2,0.0,0.0
2025-03-11 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,623,0.0,0.0
2025-03-12 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.099999983329326e-05,2.099999983329326e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,2.099999983329326e-05,2.300000051036477e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,2.300000051036477e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,38,0.0,0.0
2025-03-17 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,0,0.0,0.0
2025-03-18 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,291,0.0,0.0
2025-03-19 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.2000000171829015e-05,2.499999936844688e-05,0,0.0,0.0
2025-03-20 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.499999936844688e-05,2.499999936844688e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,9,0.0,0.0
2025-03-22 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.9999999494757503e-05,1.9999999494757503e-05,3157,0.0,0.0
2025-03-23 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,650,0.0,0.0
2025-03-24 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,0,0.0,0.0
2025-03-25 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,0,0.0,0.0
2025-03-26 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,2.099999983329326e-05,2.300000051036477e-05,126,0.0,0.0
2025-03-27 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.300000051036477e-05,2.4000000848900527e-05,0,0.0,0.0
2025-03-28 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.2000000171829015e-05,89,0.0,0.0
2025-03-29 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.9999999494757503e-05,1.9999999494757503e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,1.9999999494757503e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,0,0.0,0.0
2025-04-03 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8999999156221747e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.2999999853491317e-05,1.4999999621068127e-05,0,0.0,0.0
2025-04-07 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4999999621068127e-05,0,0.0,0.0
2025-04-08 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,1263,0.0,0.0
2025-04-09 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.4000000192027073e-05,1.700000029813964e-05,0,0.0,0.0
2025-04-10 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,0,0.0,0.0
2025-04-11 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,722,0.0,0.0
2025-04-12 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2025-04-14 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,0,0.0,0.0
