TIMESTAMP,BIGTIME_OPEN_PRICE_USD,BIGTIME_HIGH_PRICE_USD,BIGTIME_LOW_PRICE_USD,BIGTIME_CLOSE_PRICE_USD,BIGTIME_VOLUME_USD,BIGTIME_DIVIDENDS_USD,BIGTIME_STOCK_SPLITS_USD
2023-10-11 00:00:00+00:00,0.0701489970088005,0.13385500013828278,0.05288200080394745,0.12879499793052673,48496386,0.0,0.0
2023-10-12 00:00:00+00:00,0.12874700129032135,0.34100499749183655,0.12353300303220749,0.26370498538017273,238687507,0.0,0.0
2023-10-13 00:00:00+00:00,0.26363199949264526,0.27048999071121216,0.18422600626945496,0.2116830050945282,206998561,0.0,0.0
2023-10-14 00:00:00+00:00,0.21117399632930756,0.254287987947464,0.20320099592208862,0.2320600003004074,120966478,0.0,0.0
2023-10-15 00:00:00+00:00,0.23172500729560852,0.26714301109313965,0.22476600110530853,0.236968994140625,84242816,0.0,0.0
2023-10-16 00:00:00+00:00,0.23702199757099152,0.26145899295806885,0.22656799852848053,0.23331500589847565,48159856,0.0,0.0
2023-10-17 00:00:00+00:00,0.23307999968528748,0.2335290014743805,0.1815429925918579,0.1872970014810562,46618459,0.0,0.0
2023-10-18 00:00:00+00:00,0.187282994389534,0.187282994389534,0.14167200028896332,0.1589609980583191,73861542,0.0,0.0
2023-10-19 00:00:00+00:00,0.15898199379444122,0.16309499740600586,0.1384049952030182,0.1489190012216568,58635821,0.0,0.0
2023-10-20 00:00:00+00:00,0.14889000356197357,0.15785600244998932,0.13425199687480927,0.15053600072860718,35504477,0.0,0.0
2023-10-21 00:00:00+00:00,0.1505350023508072,0.1564590036869049,0.14457100629806519,0.15058299899101257,19089650,0.0,0.0
2023-10-22 00:00:00+00:00,0.15056699514389038,0.1754080057144165,0.14962300658226013,0.16430899500846863,37063707,0.0,0.0
2023-10-23 00:00:00+00:00,0.15938499569892883,0.163099005818367,0.14435100555419922,0.1519719958305359,23852805,0.0,0.0
2023-10-24 00:00:00+00:00,0.1519560068845749,0.15643799304962158,0.13329799473285675,0.13945099711418152,36879681,0.0,0.0
2023-10-25 00:00:00+00:00,0.13947199285030365,0.14551900327205658,0.13540300726890564,0.1405790001153946,21752069,0.0,0.0
2023-10-26 00:00:00+00:00,0.1405780017375946,0.14798299968242645,0.1386449933052063,0.14554299414157867,22397076,0.0,0.0
