TIMESTAMP,TPV_OPEN_PRICE_USD,TPV_HIGH_PRICE_USD,TPV_LOW_PRICE_USD,TPV_CLOSE_PRICE_USD,TPV_VOLUME_USD,TPV_DIVIDENDS_USD,TPV_STOCK_SPLITS_USD
2022-02-05 00:00:00+00:00,,,,0.0,1819,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,2374,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,2214,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,1992,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,1415,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,3100,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,2582,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,400,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,23643,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,26675,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,7908,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,2133,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,187,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,177,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,242,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,208,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,367,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,403,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,190,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,179,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,488,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,527,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,407,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,647,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,333,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,180,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,272,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,104,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,461,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,524,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,189,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,141,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,154,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,277,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,285,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,343,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,392,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,1331,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,1019,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,2029,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,1956,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,104,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,119,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,104,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,128,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,102,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,217,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,246,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,69,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,130,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,73,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,1939,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,4595,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,3795,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,996,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,476,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,504,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,167,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,101,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,50,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,2352,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,2384,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,58,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,56,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,92,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,144,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,67,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,69,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,50,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,27,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,29,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,266,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,262,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,27,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,96,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,71,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,39,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,29,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,84,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,103,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,148,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,131,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,32,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,174,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,60,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,55,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,73,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,413,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,369,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,733,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,199,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,27,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,19,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,1567,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,53,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,947,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,209,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,3374,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,300,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-06-01 00:00:00+00:00,1.0064140631982355e-09,1.0066665279140352e-09,1.0051770527041981e-09,1.0053055055081472e-09,2,0.0,0.0
