TIMESTAMP,RWN_OPEN_PRICE_USD,RWN_HIGH_PRICE_USD,RWN_LOW_PRICE_USD,RWN_CLOSE_PRICE_USD,RWN_VOLUME_USD,RWN_DIVIDENDS_USD,RWN_STOCK_SPLITS_USD
2020-07-21 00:00:00+00:00,0.005834000185132027,0.007658999878913164,0.00419300002977252,0.006099999882280827,14519,0.0,0.0
2020-07-22 00:00:00+00:00,0.006111000198870897,0.0076419999822974205,0.003432000055909157,0.005044999998062849,11703,0.0,0.0
2020-07-23 00:00:00+00:00,0.005044999998062849,0.006924999877810478,0.003031000029295683,0.004801000002771616,8609,0.0,0.0
2020-07-24 00:00:00+00:00,0.004801000002771616,0.00509499991312623,0.002877000020816922,0.003998999949544668,6652,0.0,0.0
2020-07-25 00:00:00+00:00,0.004031999967992306,0.005266000051051378,0.0029909999575465918,0.0040270001627504826,7426,0.0,0.0
2020-07-26 00:00:00+00:00,0.004040000028908253,0.005278000142425299,0.003189000068232417,0.004780000075697899,8211,0.0,0.0
2020-07-27 00:00:00+00:00,0.004780000075697899,0.006637999787926674,0.0022189998999238014,0.0034030000679194927,9028,0.0,0.0
2020-07-28 00:00:00+00:00,0.003134000115096569,0.005535000003874302,0.002621999941766262,0.003539999946951866,6916,0.0,0.0
2020-07-29 00:00:00+00:00,0.003470000112429261,0.004749999847263098,0.0026209999341517687,0.004048999864608049,6821,0.0,0.0
2020-07-30 00:00:00+00:00,0.003913000226020813,0.0043830000795423985,0.0028250000905245543,0.003501000115647912,6391,0.0,0.0
2020-07-31 00:00:00+00:00,0.003501000115647912,0.004025000147521496,0.0018210000125691295,0.0031389999203383923,6103,0.0,0.0
2020-08-01 00:00:00+00:00,0.002827000105753541,0.003739000065252185,0.0016380000161007047,0.002583000110462308,4662,0.0,0.0
2020-08-02 00:00:00+00:00,0.002592999953776598,0.003773000091314316,0.0019950000569224358,0.002555999904870987,4934,0.0,0.0
2020-08-03 00:00:00+00:00,0.002389000030234456,0.003829000052064657,0.0022899999748915434,0.003711000084877014,5936,0.0,0.0
2020-08-04 00:00:00+00:00,0.0036200000904500484,0.0179820004850626,0.0033050000201910734,0.007914000190794468,17494,0.0,0.0
