TIMESTAMP,DRIFT31278_OPEN_PRICE_USD,DRIFT31278_HIGH_PRICE_USD,DRIFT31278_LOW_PRICE_USD,DRIFT31278_CLOSE_PRICE_USD,DRIFT31278_VOLUME_USD,DRIFT31278_DIVIDENDS_USD,DRIFT31278_STOCK_SPLITS_USD
2024-05-16 00:00:00+00:00,0.6518110036849976,0.8559070229530334,0.10000400245189667,0.27856001257896423,39022623,0.0,0.0
2024-05-17 00:00:00+00:00,0.275954008102417,0.37276598811149597,0.2714090049266815,0.3645550012588501,57794613,0.0,0.0
2024-05-18 00:00:00+00:00,0.34586501121520996,0.38961198925971985,0.33907899260520935,0.3530629873275757,32858443,0.0,0.0
2024-05-19 00:00:00+00:00,0.34551501274108887,0.4245530068874359,0.3450089991092682,0.4101639986038208,33459590,0.0,0.0
2024-05-20 00:00:00+00:00,0.4177570044994354,0.47502198815345764,0.39635899662971497,0.4468750059604645,43275432,0.0,0.0
2024-05-21 00:00:00+00:00,0.44693100452423096,0.5400339961051941,0.41550999879837036,0.5400339961051941,64367327,0.0,0.0
2024-05-22 00:00:00+00:00,0.5407379865646362,0.6725770235061646,0.54032301902771,0.6082350015640259,96643718,0.0,0.0
2024-05-23 00:00:00+00:00,0.6082980036735535,0.6212819814682007,0.5584310293197632,0.5778250098228455,65548668,0.0,0.0
2024-05-24 00:00:00+00:00,0.577430009841919,0.5808979868888855,0.5540249943733215,0.5744929909706116,34710992,0.0,0.0
2024-05-25 00:00:00+00:00,0.5744950175285339,0.58051598072052,0.5170980095863342,0.5213879942893982,39484191,0.0,0.0
2024-05-26 00:00:00+00:00,0.5352939963340759,0.5355479717254639,0.4814710021018982,0.4892739951610565,32455196,0.0,0.0
2024-05-27 00:00:00+00:00,0.48386499285697937,0.514756977558136,0.48355600237846375,0.4960649907588959,34237931,0.0,0.0
2024-05-28 00:00:00+00:00,0.4950050115585327,0.4982360005378723,0.4307349920272827,0.4487299919128418,46442189,0.0,0.0
2024-05-29 00:00:00+00:00,0.4498960077762604,0.46086299419403076,0.41850000619888306,0.42924100160598755,33771587,0.0,0.0
