TIMESTAMP,GMAC_OPEN_PRICE_USD,GMAC_HIGH_PRICE_USD,GMAC_LOW_PRICE_USD,GMAC_CLOSE_PRICE_USD,GMAC_VOLUME_USD,GMAC_DIVIDENDS_USD,GMAC_STOCK_SPLITS_USD
2023-07-01 00:00:00+00:00,7.400000322377309e-05,0.00013099999341648072,5.900000178371556e-05,9.600000339560211e-05,12860,0.0,0.0
2023-07-02 00:00:00+00:00,9.600000339560211e-05,0.00010599999950500205,9.200000204145908e-05,0.00010199999815085903,5294,0.0,0.0
2023-07-03 00:00:00+00:00,0.00010199999815085903,0.00014400000509340316,0.00010199999815085903,0.00011300000187475234,6222,0.0,0.0
2023-07-04 00:00:00+00:00,0.00011300000187475234,0.0001140000022132881,9.699999645818025e-05,9.899999713525176e-05,1420,0.0,0.0
2023-07-05 00:00:00+00:00,9.899999713525176e-05,0.00011300000187475234,9.7999996796716e-05,0.00011300000187475234,6215,0.0,0.0
2023-07-06 00:00:00+00:00,0.00011300000187475234,0.00011600000289035961,9.699999645818025e-05,9.699999645818025e-05,536,0.0,0.0
2023-07-07 00:00:00+00:00,9.699999645818025e-05,9.7999996796716e-05,7.300000288523734e-05,8.399999933317304e-05,3003,0.0,0.0
2023-07-08 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,7.79999973019585e-05,7.899999764049426e-05,553,0.0,0.0
2023-07-09 00:00:00+00:00,7.899999764049426e-05,8.499999967170879e-05,7.500000356230885e-05,8.399999933317304e-05,1205,0.0,0.0
2023-07-10 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,7.200000254670158e-05,7.300000288523734e-05,1066,0.0,0.0
2023-07-11 00:00:00+00:00,7.300000288523734e-05,0.0001429999974789098,7.200000254670158e-05,0.0001429999974789098,7943,0.0,0.0
2023-07-12 00:00:00+00:00,0.0001429999974789098,0.0005590000073425472,0.0001429999974789098,0.0002410000015515834,57048,0.0,0.0
2023-07-13 00:00:00+00:00,0.0002410000015515834,0.00024199999461416155,0.00013899999612476677,0.00015300000086426735,5781,0.0,0.0
2023-07-14 00:00:00+00:00,0.00015300000086426735,0.0002229999954579398,0.00015300000086426735,0.0002119999990100041,4446,0.0,0.0
2023-07-15 00:00:00+00:00,0.0002119999990100041,0.00023799999326001853,0.00021100000594742596,0.00023799999326001853,2421,0.0,0.0
2023-07-16 00:00:00+00:00,0.00023799999326001853,0.0002410000015515834,0.00020799999765586108,0.0002099999983329326,6641,0.0,0.0
2023-07-17 00:00:00+00:00,0.0002099999983329326,0.0002739999908953905,0.0002010000025620684,0.0002730000123847276,4025,0.0,0.0
2023-07-18 00:00:00+00:00,0.0002730000123847276,0.00044299999717622995,0.00026500000967644155,0.00033000000985339284,16588,0.0,0.0
2023-07-19 00:00:00+00:00,0.00033000000985339284,0.0003490000090096146,0.00029799999902024865,0.000299000006634742,7949,0.0,0.0
2023-07-20 00:00:00+00:00,0.000299000006634742,0.000299000006634742,0.00026199998683296144,0.00026699999580159783,2123,0.0,0.0
2023-07-21 00:00:00+00:00,0.00026699999580159783,0.00043399998685345054,0.0002229999954579398,0.00028199999360367656,39787,0.0,0.0
2023-07-22 00:00:00+00:00,0.00028199999360367656,0.00034500000765547156,0.00023600000713486224,0.00023700000019744039,10138,0.0,0.0
2023-07-23 00:00:00+00:00,0.00023700000019744039,0.0018360000103712082,0.00023700000019744039,0.001623000018298626,203753,0.0,0.0
2023-07-24 00:00:00+00:00,0.0016220000106841326,0.003131000092253089,0.0010189999593421817,0.002177000045776367,261821,0.0,0.0
