TIMESTAMP,BABYNEIRO33417_OPEN_PRICE_USD,BABYNEIRO33417_HIGH_PRICE_USD,BABYNEIRO33417_LOW_PRICE_USD,BABYNEIRO33417_CLOSE_PRICE_USD,BABYNEIRO33417_VOLUME_USD,BABYNEIRO33417_DIVIDENDS_USD,BABYNEIRO33417_STOCK_SPLITS_USD
2024-10-14 00:00:00+00:00,0.001196000026538968,0.001576000009663403,0.0007570000016130507,0.0011549999471753836,350803,0.0,0.0
2024-10-15 00:00:00+00:00,0.0011549999471753836,0.0018279999494552612,0.001041000010445714,0.0015010000206530094,253245,0.0,0.0
2024-10-16 00:00:00+00:00,0.0015010000206530094,0.0021210000850260258,0.0010229999898001552,0.0011769999982789159,386760,0.0,0.0
2024-10-17 00:00:00+00:00,0.0011769999982789159,0.0012009999481961131,0.0003239999932702631,0.0003659999929368496,520182,0.0,0.0
2024-10-18 00:00:00+00:00,0.0003659999929368496,0.0006430000066757202,0.0003420000139158219,0.0004220000118948519,350120,0.0,0.0
2024-10-19 00:00:00+00:00,0.0004220000118948519,0.0004769999941345304,0.0003539999888744205,0.0004349999944679439,224890,0.0,0.0
2024-10-20 00:00:00+00:00,0.0004349999944679439,0.0004939999780617654,0.0003229999856557697,0.00032500000088475645,187680,0.0,0.0
2024-10-21 00:00:00+00:00,0.00032500000088475645,0.00032699998700991273,0.00017499999376013875,0.00018099999579135329,182408,0.0,0.0
2024-10-22 00:00:00+00:00,0.00018099999579135329,0.0001829999964684248,7.699999696342275e-05,8.499999967170879e-05,163327,0.0,0.0
2024-10-23 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,5.700000110664405e-05,5.999999848427251e-05,100215,0.0,0.0
2024-10-24 00:00:00+00:00,5.900000178371556e-05,6.900000153109431e-05,4.8999998398358e-05,5.400000009103678e-05,102511,0.0,0.0
2024-10-25 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.8999998398358e-05,4.8999998398358e-05,3506,0.0,0.0
2024-10-26 00:00:00+00:00,4.8999998398358e-05,8.70000003487803e-05,4.5000000682193786e-05,5.700000110664405e-05,38486,0.0,0.0
2024-10-27 00:00:00+00:00,5.700000110664405e-05,0.0002699999895412475,5.6000000768108293e-05,0.00016199999663513154,226564,0.0,0.0
2024-10-28 00:00:00+00:00,0.00016199999663513154,0.00016199999663513154,5.8000001445179805e-05,5.8000001445179805e-05,48519,0.0,0.0
2024-10-29 00:00:00+00:00,5.8000001445179805e-05,8.900000102585182e-05,5.0999999075429514e-05,5.0999999075429514e-05,11417,0.0,0.0
2024-10-30 00:00:00+00:00,5.0999999075429514e-05,5.400000009103678e-05,5.0999999075429514e-05,5.2999999752501026e-05,19986,0.0,0.0
2024-10-31 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,4.999999873689376e-05,5.0999999075429514e-05,12183,0.0,0.0
2024-11-01 00:00:00+00:00,5.0999999075429514e-05,5.900000178371556e-05,4.70000013592653e-05,4.8000001697801054e-05,5792,0.0,0.0
2024-11-02 00:00:00+00:00,4.8000001697801054e-05,5.400000009103678e-05,4.600000102072954e-05,4.70000013592653e-05,6125,0.0,0.0
