TIMESTAMP,STDYDX_OPEN_PRICE_USD,STDYDX_HIGH_PRICE_USD,STDYDX_LOW_PRICE_USD,STDYDX_CLOSE_PRICE_USD,STDYDX_VOLUME_USD,STDYDX_DIVIDENDS_USD,STDYDX_STOCK_SPLITS_USD
2024-02-16 00:00:00+00:00,3.2077219486236572,3.2603719234466553,3.07525897026062,3.0904650688171387,36561,0.0,0.0
2024-02-17 00:00:00+00:00,3.0904650688171387,3.1138811111450195,2.984236001968384,3.113879919052124,6025,0.0,0.0
2024-02-18 00:00:00+00:00,3.113879919052124,3.2055249214172363,3.113866090774536,3.141300916671753,15251,0.0,0.0
2024-02-19 00:00:00+00:00,3.141300916671753,3.250890016555786,3.141300916671753,3.227031946182251,20507,0.0,0.0
2024-02-20 00:00:00+00:00,3.227031946182251,3.227031946182251,2.9428839683532715,3.135221004486084,27890,0.0,0.0
2024-02-21 00:00:00+00:00,3.135221004486084,3.3520419597625732,2.9412310123443604,2.996269941329956,151060,0.0,0.0
2024-02-22 00:00:00+00:00,2.996269941329956,3.0974490642547607,2.908413887023926,2.9791059494018555,91899,0.0,0.0
2024-02-23 00:00:00+00:00,2.9791059494018555,3.36565899848938,2.902704954147339,3.2442679405212402,170855,0.0,0.0
2024-02-24 00:00:00+00:00,3.2442679405212402,3.8714709281921387,3.207824945449829,3.5642549991607666,775297,0.0,0.0
2024-02-25 00:00:00+00:00,3.5672810077667236,3.570404052734375,3.4065868854522705,3.504991054534912,34448,0.0,0.0
2024-02-26 00:00:00+00:00,3.504991054534912,3.5268518924713135,3.3592278957366943,3.491957902908325,57037,0.0,0.0
2024-02-27 00:00:00+00:00,3.491957902908325,3.6620121002197266,3.3570148944854736,3.5897789001464844,44317,0.0,0.0
2024-02-28 00:00:00+00:00,3.5897789001464844,3.713238000869751,3.4407289028167725,3.4934780597686768,38704,0.0,0.0
2024-02-29 00:00:00+00:00,3.4934780597686768,3.6227829456329346,3.3204119205474854,3.385622024536133,104561,0.0,0.0
2024-03-01 00:00:00+00:00,3.385622024536133,3.5844619274139404,3.382694959640503,3.576504945755005,164552,0.0,0.0
2024-03-02 00:00:00+00:00,3.576504945755005,3.7671151161193848,3.5216128826141357,3.76711106300354,138125,0.0,0.0
2024-03-03 00:00:00+00:00,3.76711106300354,3.8153750896453857,3.5001258850097656,3.657097101211548,911293,0.0,0.0
2024-03-04 00:00:00+00:00,3.657097101211548,3.8528289794921875,3.534946918487549,3.6895830631256104,66873,0.0,0.0
2024-03-05 00:00:00+00:00,3.6895830631256104,4.011886119842529,3.3960089683532715,3.6098170280456543,509104,0.0,0.0
2024-03-06 00:00:00+00:00,3.6098170280456543,4.143876075744629,3.5864779949188232,4.1369099617004395,380472,0.0,0.0
2024-03-07 00:00:00+00:00,4.1369099617004395,4.473258972167969,3.9697399139404297,4.348937034606934,169896,0.0,0.0
2024-03-08 00:00:00+00:00,4.348937034606934,4.359986782073975,2.3396248817443848,4.100677013397217,254581,0.0,0.0
2024-03-09 00:00:00+00:00,4.100677013397217,4.311592102050781,4.063107967376709,4.1290459632873535,71688,0.0,0.0
2024-03-10 00:00:00+00:00,4.1290459632873535,4.1615891456604,3.891998052597046,3.9213809967041016,305130,0.0,0.0
2024-03-11 00:00:00+00:00,3.9213809967041016,4.082796096801758,3.852104902267456,3.9985458850860596,43126,0.0,0.0
2024-03-12 00:00:00+00:00,3.9985458850860596,4.029271125793457,3.7995870113372803,3.9928739070892334,18995,0.0,0.0
2024-03-13 00:00:00+00:00,3.9928739070892334,4.0526509284973145,3.857980966567993,3.948046922683716,32817,0.0,0.0
2024-03-14 00:00:00+00:00,3.948046922683716,4.063612937927246,3.7232511043548584,3.8844010829925537,107042,0.0,0.0
2024-03-15 00:00:00+00:00,3.8844010829925537,3.922502040863037,3.5055599212646484,3.701045036315918,65947,0.0,0.0
2024-03-16 00:00:00+00:00,3.701045036315918,3.7693541049957275,3.436795949935913,3.449873924255371,24247,0.0,0.0
2024-03-17 00:00:00+00:00,3.449873924255371,3.6089119911193848,3.3502750396728516,3.6089119911193848,113248,0.0,0.0
2024-03-18 00:00:00+00:00,3.5708580017089844,3.599483013153076,3.291187047958374,3.4109530448913574,41960,0.0,0.0
2024-03-19 00:00:00+00:00,3.3923540115356445,3.4068539142608643,3.1083199977874756,3.3331499099731445,119565,0.0,0.0
2024-03-20 00:00:00+00:00,3.3331499099731445,3.9463160037994385,3.190016031265259,3.459244966506958,23860,0.0,0.0
2024-03-21 00:00:00+00:00,3.459244966506958,3.474536895751953,3.3374719619750977,3.4202029705047607,9330,0.0,0.0
2024-03-22 00:00:00+00:00,3.4202029705047607,3.4202029705047607,3.2285149097442627,3.3130879402160645,22633,0.0,0.0
2024-03-23 00:00:00+00:00,3.3130879402160645,3.3885281085968018,3.239691972732544,3.340583086013794,49180,0.0,0.0
