TIMESTAMP,BNF_OPEN_PRICE_USD,BNF_HIGH_PRICE_USD,BNF_LOW_PRICE_USD,BNF_CLOSE_PRICE_USD,BNF_VOLUME_USD,BNF_DIVIDENDS_USD,BNF_STOCK_SPLITS_USD
2020-10-26 00:00:00+00:00,0.00228599994443357,0.002836999949067831,0.0015610000118613243,0.0020520000252872705,362107,0.0,0.0
2020-10-27 00:00:00+00:00,0.0020520000252872705,0.0024079999420791864,0.001699000014923513,0.0019379999721422791,315794,0.0,0.0
2020-10-28 00:00:00+00:00,0.0019379999721422791,0.002331000054255128,0.001429000054486096,0.0017839999636635184,287769,0.0,0.0
2020-10-29 00:00:00+00:00,0.001782999956049025,0.001782999956049025,0.0013689999468624592,0.0014769999543204904,246559,0.0,0.0
2020-10-30 00:00:00+00:00,0.0014769999543204904,0.0016060000052675605,0.0012509999796748161,0.001269000000320375,178872,0.0,0.0
2020-10-31 00:00:00+00:00,0.001269000000320375,0.0015610000118613243,0.0011650000233203173,0.0012179999612271786,181172,0.0,0.0
2020-11-01 00:00:00+00:00,0.0012179999612271786,0.0012489999644458294,0.0012019999558106065,0.001247999956831336,170200,0.0,0.0
2020-11-02 00:00:00+00:00,0.001247999956831336,0.0012750000460073352,0.0011810000287368894,0.0011899999808520079,179237,0.0,0.0
2020-11-03 00:00:00+00:00,0.0011869999580085278,0.0013689999468624592,0.0011239999439567327,0.0011650000233203173,177741,0.0,0.0
2020-11-04 00:00:00+00:00,0.0011650000233203173,0.001370999962091446,0.0011599999852478504,0.0013520000502467155,233965,0.0,0.0
2020-11-05 00:00:00+00:00,0.001353000057861209,0.001361000002361834,0.001108999946154654,0.0011549999471753836,183946,0.0,0.0
2020-11-06 00:00:00+00:00,0.0011549999471753836,0.0012959999730810523,0.0010860000038519502,0.0012939999578520656,201564,0.0,0.0
2020-11-07 00:00:00+00:00,0.0012939999578520656,0.001306000049225986,0.0010229999898001552,0.001214000047184527,185097,0.0,0.0
2020-11-08 00:00:00+00:00,0.0012150000547990203,0.0014730000402778387,0.0011859999503940344,0.0013210000470280647,198100,0.0,0.0
2020-11-09 00:00:00+00:00,0.0013210000470280647,0.001433999976143241,0.0011950000189244747,0.001272000023163855,195202,0.0,0.0
2020-11-10 00:00:00+00:00,0.001272000023163855,0.001339999958872795,0.0012260000221431255,0.0013160000089555979,195177,0.0,0.0
2020-11-11 00:00:00+00:00,0.0013160000089555979,0.0015610000118613243,0.0013089999556541443,0.0015450000064447522,181085,0.0,0.0
2020-11-12 00:00:00+00:00,0.0015450000064447522,0.0015460000140592456,0.0012890000361949205,0.0013830000534653664,199081,0.0,0.0
2020-11-13 00:00:00+00:00,0.0013830000534653664,0.001462999964132905,0.0011320000048726797,0.0011650000233203173,163333,0.0,0.0
2020-11-14 00:00:00+00:00,0.0011650000233203173,0.0013389999512583017,0.0010319999419152737,0.0011139999842271209,174673,0.0,0.0
2020-11-15 00:00:00+00:00,0.0011139999842271209,0.001269000000320375,0.0011050000321120024,0.0012260000221431255,197554,0.0,0.0
2020-11-16 00:00:00+00:00,0.0012260000221431255,0.0014420000370591879,0.0011879999656230211,0.0013269999762997031,224038,0.0,0.0
2020-11-17 00:00:00+00:00,0.0013569999719038606,0.0016110000433400273,0.0013549999566748738,0.0014560000272467732,305482,0.0,0.0
2020-11-18 00:00:00+00:00,0.0014560000272467732,0.0014890000456944108,0.0009580000187270343,0.0010110000148415565,205840,0.0,0.0
2020-11-19 00:00:00+00:00,0.0010110000148415565,0.0010110000148415565,0.0004889999981969595,0.0007600000244565308,155092,0.0,0.0
2020-11-20 00:00:00+00:00,0.0007600000244565308,0.0008379999781027436,0.0006769999745301902,0.0007280000136233866,163821,0.0,0.0
2020-11-21 00:00:00+00:00,0.0007280000136233866,0.0014380000066012144,0.0007239999831654131,0.001310999970883131,285635,0.0,0.0
2020-11-22 00:00:00+00:00,0.001310999970883131,0.002355000004172325,0.001276999944821,0.0016700000269338489,613100,0.0,0.0
2020-11-23 00:00:00+00:00,0.0016700000269338489,0.0018149999668821692,0.0013650000328198075,0.0017269999952986836,328396,0.0,0.0
2020-11-24 00:00:00+00:00,0.0017290000105276704,0.002013999968767166,0.0014590000500902534,0.001636000000871718,252016,0.0,0.0
2020-11-25 00:00:00+00:00,0.001636000000871718,0.0017640000442042947,0.001193000003695488,0.0013200000394135714,265685,0.0,0.0
