TIMESTAMP,MGP22391_OPEN_PRICE_USD,MGP22391_HIGH_PRICE_USD,MGP22391_LOW_PRICE_USD,MGP22391_CLOSE_PRICE_USD,MGP22391_VOLUME_USD,MGP22391_DIVIDENDS_USD,MGP22391_STOCK_SPLITS_USD
2022-10-27 00:00:00+00:00,0.030736999586224556,0.033792998641729355,0.027917999774217606,0.028836000710725784,1245717,0.0,0.0
2022-10-28 00:00:00+00:00,0.028836000710725784,0.03170200064778328,0.027073999866843224,0.030215000733733177,216342,0.0,0.0
2022-10-29 00:00:00+00:00,0.030215000733733177,0.050353001803159714,0.029008999466896057,0.041071001440286636,792002,0.0,0.0
2022-10-30 00:00:00+00:00,0.041071001440286636,0.041071001440286636,0.03288700059056282,0.03666599839925766,237039,0.0,0.0
2022-10-31 00:00:00+00:00,0.03666599839925766,0.04368500038981438,0.0331449992954731,0.03922300040721893,298512,0.0,0.0
2022-11-01 00:00:00+00:00,0.03922300040721893,0.04208799824118614,0.0365849994122982,0.03976599872112274,137188,0.0,0.0
2022-11-02 00:00:00+00:00,0.03976599872112274,0.043324001133441925,0.03829300031065941,0.03852299973368645,76534,0.0,0.0
2022-11-03 00:00:00+00:00,0.03852299973368645,0.038809001445770264,0.03172599896788597,0.03283499926328659,157109,0.0,0.0
2022-11-04 00:00:00+00:00,0.03280400112271309,0.03301699832081795,0.028169000521302223,0.030565999448299408,144574,0.0,0.0
2022-11-05 00:00:00+00:00,0.030590999871492386,0.038763001561164856,0.029627999290823936,0.03514200076460838,143999,0.0,0.0
2022-11-06 00:00:00+00:00,0.035169001668691635,0.03652999922633171,0.03398900106549263,0.03543199971318245,43208,0.0,0.0
2022-11-07 00:00:00+00:00,0.035429999232292175,0.03641299903392792,0.03431500121951103,0.035464998334646225,89983,0.0,0.0
2022-11-08 00:00:00+00:00,0.035464998334646225,0.03592899814248085,0.03213899955153465,0.03277299925684929,96805,0.0,0.0
2022-11-09 00:00:00+00:00,0.032781001180410385,0.032993998378515244,0.02383200079202652,0.02383200079202652,168752,0.0,0.0
2022-11-10 00:00:00+00:00,0.02383900061249733,0.025971999391913414,0.02190300077199936,0.02527100034058094,151838,0.0,0.0
2022-11-11 00:00:00+00:00,0.025251999497413635,0.025520000606775284,0.024467000737786293,0.025225000455975533,49678,0.0,0.0
2022-11-12 00:00:00+00:00,0.025256000459194183,0.02527499943971634,0.02253499999642372,0.022588999941945076,28437,0.0,0.0
2022-11-13 00:00:00+00:00,0.022585999220609665,0.022693000733852386,0.02089500054717064,0.020955000072717667,20452,0.0,0.0
2022-11-14 00:00:00+00:00,0.020942000672221184,0.022078000009059906,0.01984100043773651,0.02004699967801571,57782,0.0,0.0
2022-11-15 00:00:00+00:00,0.020044999197125435,0.02008800022304058,0.018825000151991844,0.018977999687194824,35919,0.0,0.0
2022-11-16 00:00:00+00:00,0.018995000049471855,0.020225999876856804,0.018272999674081802,0.019752999767661095,88051,0.0,0.0
2022-11-17 00:00:00+00:00,0.01974800042808056,0.021364999935030937,0.019370000809431076,0.021206000819802284,67400,0.0,0.0
2022-11-18 00:00:00+00:00,0.021259000524878502,0.021435000002384186,0.02071399986743927,0.020774999633431435,16957,0.0,0.0
2022-11-19 00:00:00+00:00,0.020772000774741173,0.022940000519156456,0.020241999998688698,0.020354999229311943,93618,0.0,0.0
2022-11-20 00:00:00+00:00,0.020354999229311943,0.020462999120354652,0.019485000520944595,0.019507000222802162,20224,0.0,0.0
2022-11-21 00:00:00+00:00,0.019464999437332153,0.02159399911761284,0.019142000004649162,0.021208999678492546,67659,0.0,0.0
2022-11-22 00:00:00+00:00,0.021209999918937683,0.021497000008821487,0.01996999979019165,0.020333999767899513,75234,0.0,0.0
2022-11-23 00:00:00+00:00,0.0203079991042614,0.021157000213861465,0.019367000088095665,0.02059200033545494,102129,0.0,0.0
2022-11-24 00:00:00+00:00,0.02055099979043007,0.022014999762177467,0.020423000678420067,0.021693000569939613,87528,0.0,0.0
2022-11-25 00:00:00+00:00,0.021693000569939613,0.02253199927508831,0.02103699930012226,0.02143000066280365,67450,0.0,0.0
2022-11-26 00:00:00+00:00,0.021445000544190407,0.025080999359488487,0.021118000149726868,0.023914000019431114,268213,0.0,0.0
2022-11-27 00:00:00+00:00,0.02389799989759922,0.02500000037252903,0.02240999974310398,0.022576000541448593,59210,0.0,0.0
2022-11-28 00:00:00+00:00,0.022576000541448593,0.023375999182462692,0.020174000412225723,0.020225999876856804,72358,0.0,0.0
2022-11-29 00:00:00+00:00,0.020225999876856804,0.020659999921917915,0.018654000014066696,0.018681000918149948,39836,0.0,0.0
2022-11-30 00:00:00+00:00,0.018681000918149948,0.01998700015246868,0.01852799952030182,0.019300999119877815,45662,0.0,0.0
2022-12-01 00:00:00+00:00,0.019303999841213226,0.020755000412464142,0.018326999619603157,0.018478000536561012,90144,0.0,0.0
2022-12-02 00:00:00+00:00,0.018477000296115875,0.019171999767422676,0.017583999782800674,0.018490999937057495,66948,0.0,0.0
2022-12-03 00:00:00+00:00,0.018489999696612358,0.019236000254750252,0.018363000825047493,0.01852099969983101,32249,0.0,0.0
2022-12-04 00:00:00+00:00,0.01852400042116642,0.020752999931573868,0.0184749998152256,0.01968899928033352,121114,0.0,0.0
2022-12-05 00:00:00+00:00,0.019718000665307045,0.0203000009059906,0.019089000299572945,0.019120000302791595,46452,0.0,0.0
2022-12-06 00:00:00+00:00,0.019120000302791595,0.0199350006878376,0.018420999869704247,0.01916399970650673,65892,0.0,0.0
2022-12-07 00:00:00+00:00,0.019182000309228897,0.019189000129699707,0.017882000654935837,0.01790899969637394,17833,0.0,0.0
2022-12-08 00:00:00+00:00,0.01790899969637394,0.01891399919986725,0.01718599908053875,0.01828400045633316,44629,0.0,0.0
2022-12-09 00:00:00+00:00,0.01828400045633316,0.01829499937593937,0.01631700061261654,0.01640000008046627,43329,0.0,0.0
2022-12-10 00:00:00+00:00,0.01640000008046627,0.016502000391483307,0.01507600024342537,0.01523400004953146,40039,0.0,0.0
2022-12-11 00:00:00+00:00,0.01523400004953146,0.015277000144124031,0.014860999770462513,0.014891000464558601,15858,0.0,0.0
2022-12-12 00:00:00+00:00,0.014891000464558601,0.015560000203549862,0.014712000265717506,0.01473500020802021,28195,0.0,0.0
2022-12-13 00:00:00+00:00,0.01474399957805872,0.014822999946773052,0.012668999843299389,0.01324899960309267,80311,0.0,0.0
2022-12-14 00:00:00+00:00,0.013267000205814838,0.01362099964171648,0.012783000245690346,0.013419999741017818,38252,0.0,0.0
2022-12-15 00:00:00+00:00,0.013419999741017818,0.013546000234782696,0.012527000159025192,0.012550000101327896,27936,0.0,0.0
2022-12-16 00:00:00+00:00,0.012548999860882759,0.012640000320971012,0.012233000248670578,0.012420999817550182,15645,0.0,0.0
2022-12-17 00:00:00+00:00,0.01242200005799532,0.015368999913334846,0.01208299957215786,0.014638000167906284,58458,0.0,0.0
2022-12-18 00:00:00+00:00,0.014670000411570072,0.014708000235259533,0.014058999717235565,0.014072000049054623,8096,0.0,0.0
2022-12-19 00:00:00+00:00,0.014072000049054623,0.014109999872744083,0.01368200033903122,0.013771000318229198,6712,0.0,0.0
2022-12-20 00:00:00+00:00,0.013771000318229198,0.013832000084221363,0.013163000345230103,0.013163000345230103,30586,0.0,0.0
2022-12-21 00:00:00+00:00,0.013166000135242939,0.013224000111222267,0.012443000450730324,0.012443000450730324,9126,0.0,0.0
2022-12-22 00:00:00+00:00,0.01245499961078167,0.012563999742269516,0.011846000328660011,0.011873999610543251,12129,0.0,0.0
2022-12-23 00:00:00+00:00,0.011872000060975552,0.012222000397741795,0.01166400033980608,0.012023000046610832,23783,0.0,0.0
2022-12-24 00:00:00+00:00,0.012021999806165695,0.012086000293493271,0.01183599978685379,0.011880000121891499,10873,0.0,0.0
2022-12-25 00:00:00+00:00,0.011880000121891499,0.011912999674677849,0.011096999980509281,0.011096999980509281,12052,0.0,0.0
2022-12-26 00:00:00+00:00,0.011099999770522118,0.011144000105559826,0.009844999760389328,0.009894000366330147,27273,0.0,0.0
2022-12-27 00:00:00+00:00,0.009886999614536762,0.010389000177383423,0.009808000177145004,0.010362000204622746,23050,0.0,0.0
2022-12-28 00:00:00+00:00,0.010371999815106392,0.010498999617993832,0.009681000374257565,0.010026000440120697,98825,0.0,0.0
2022-12-29 00:00:00+00:00,0.010026000440120697,0.01005799975246191,0.009816000238060951,0.009998000226914883,10393,0.0,0.0
2022-12-30 00:00:00+00:00,0.009998000226914883,0.010281000286340714,0.00970499962568283,0.010049000382423401,52771,0.0,0.0
2022-12-31 00:00:00+00:00,0.010052000172436237,0.01094099972397089,0.010015999898314476,0.010300000198185444,24758,0.0,0.0
2023-01-01 00:00:00+00:00,0.010300000198185444,0.010347999632358551,0.009728999808430672,0.009736999869346619,8403,0.0,0.0
2023-01-02 00:00:00+00:00,0.009736999869346619,0.009782999753952026,0.009289000183343887,0.009297000244259834,8191,0.0,0.0
2023-01-03 00:00:00+00:00,0.009297000244259834,0.009347000159323215,0.008797000162303448,0.008813999593257904,10982,0.0,0.0
2023-01-04 00:00:00+00:00,0.008813999593257904,0.00903400033712387,0.008425000123679638,0.00886599998921156,41039,0.0,0.0
2023-01-05 00:00:00+00:00,0.00887100026011467,0.009403999894857407,0.008646000176668167,0.00865000020712614,85058,0.0,0.0
2023-01-06 00:00:00+00:00,0.008651000447571278,0.008766000159084797,0.00827299989759922,0.008586999960243702,61257,0.0,0.0
2023-01-07 00:00:00+00:00,0.008590999990701675,0.008891000412404537,0.008344000205397606,0.008713999763131142,52787,0.0,0.0
2023-01-08 00:00:00+00:00,0.008710999973118305,0.008762000128626823,0.008402000181376934,0.008414999581873417,40647,0.0,0.0
2023-01-09 00:00:00+00:00,0.008413000032305717,0.008733999915421009,0.008081000298261642,0.008577000349760056,67186,0.0,0.0
2023-01-10 00:00:00+00:00,0.008592999540269375,0.00860000029206276,0.008136999793350697,0.00836899969726801,30620,0.0,0.0
2023-01-11 00:00:00+00:00,0.00836899969726801,0.008715000003576279,0.008089999668300152,0.00850600004196167,70610,0.0,0.0
2023-01-12 00:00:00+00:00,0.00828499998897314,0.008867999538779259,0.008275999687612057,0.008508999831974506,73605,0.0,0.0
2023-01-13 00:00:00+00:00,0.008469999767839909,0.009858000092208385,0.008425000123679638,0.009696999564766884,64664,0.0,0.0
2023-01-14 00:00:00+00:00,0.009697999805212021,0.009713999927043915,0.008832000195980072,0.009289000183343887,46403,0.0,0.0
2023-01-15 00:00:00+00:00,0.009332000277936459,0.00993799977004528,0.009157000109553337,0.009208000265061855,68656,0.0,0.0
2023-01-16 00:00:00+00:00,0.009162000380456448,0.011030999943614006,0.008519000373780727,0.010715999640524387,186161,0.0,0.0
2023-01-17 00:00:00+00:00,0.010715999640524387,0.010733000002801418,0.009674999862909317,0.009704000316560268,45890,0.0,0.0
2023-01-18 00:00:00+00:00,0.009686999954283237,0.009836999699473381,0.00887100026011467,0.00889500044286251,64093,0.0,0.0
2023-01-19 00:00:00+00:00,0.00888499990105629,0.009359000250697136,0.008681000210344791,0.009290999732911587,50733,0.0,0.0
2023-01-20 00:00:00+00:00,0.00929300021380186,0.00987400021404028,0.009239999577403069,0.009843000210821629,44522,0.0,0.0
2023-01-21 00:00:00+00:00,0.009843000210821629,0.010080000385642052,0.00964600034058094,0.00989499967545271,66902,0.0,0.0
2023-01-22 00:00:00+00:00,0.009908000007271767,0.011586000211536884,0.009871000424027443,0.011158999986946583,89788,0.0,0.0
2023-01-23 00:00:00+00:00,0.011165999807417393,0.01208799984306097,0.010738000273704529,0.012076999992132187,109542,0.0,0.0
2023-01-24 00:00:00+00:00,0.01208100002259016,0.013706999830901623,0.01191600039601326,0.012697000056505203,97717,0.0,0.0
2023-01-25 00:00:00+00:00,0.012714000418782234,0.013524999842047691,0.012268000282347202,0.013492000289261341,138379,0.0,0.0
2023-01-26 00:00:00+00:00,0.013415999710559845,0.01470400020480156,0.012614999897778034,0.013670000247657299,245417,0.0,0.0
2023-01-27 00:00:00+00:00,0.013673000037670135,0.013737999834120274,0.012911999598145485,0.012911999598145485,44290,0.0,0.0
2023-01-28 00:00:00+00:00,0.012900999747216702,0.013035000301897526,0.01105900015681982,0.01107299979776144,45677,0.0,0.0
