TIMESTAMP,BHO_OPEN_PRICE_USD,BHO_HIGH_PRICE_USD,BHO_LOW_PRICE_USD,BHO_CLOSE_PRICE_USD,BHO_VOLUME_USD,BHO_DIVIDENDS_USD,BHO_STOCK_SPLITS_USD
2021-10-04 00:00:00+00:00,0.01588200032711029,0.02318199910223484,0.015515999868512154,0.022406000643968582,4049411,0.0,0.0
2021-10-05 00:00:00+00:00,0.022412000223994255,0.03987500071525574,0.02239999920129776,0.03433699905872345,6360901,0.0,0.0
2021-10-06 00:00:00+00:00,0.034331999719142914,0.03686700016260147,0.02785000018775463,0.029671000316739082,5688651,0.0,0.0
2021-10-07 00:00:00+00:00,0.029689999297261238,0.03334899991750717,0.02758900076150894,0.03193200007081032,3548872,0.0,0.0
2021-10-08 00:00:00+00:00,0.03193400055170059,0.03683200106024742,0.030737999826669693,0.03584799915552139,2659577,0.0,0.0
2021-10-09 00:00:00+00:00,0.0358549989759922,0.045194998383522034,0.03534200042486191,0.044495999813079834,2627245,0.0,0.0
2021-10-10 00:00:00+00:00,0.04450799897313118,0.05280999839305878,0.041092000901699066,0.049185000360012054,2343044,0.0,0.0
2021-10-11 00:00:00+00:00,0.04911800101399422,0.08052899688482285,0.0474650003015995,0.07824999839067459,6738628,0.0,0.0
2021-10-12 00:00:00+00:00,0.07816699892282486,0.08701600134372711,0.06389699876308441,0.08012600243091583,10381652,0.0,0.0
2021-10-13 00:00:00+00:00,0.08023799955844879,0.08023799955844879,0.06622599810361862,0.06824500113725662,7285666,0.0,0.0
2021-10-14 00:00:00+00:00,0.06828399747610092,0.06906499713659286,0.04294300079345703,0.04485499858856201,3716353,0.0,0.0
2021-10-15 00:00:00+00:00,0.044860001653432846,0.05796999856829643,0.04201300069689751,0.05226600170135498,3154953,0.0,0.0
2021-10-16 00:00:00+00:00,0.05224199965596199,0.056085001677274704,0.051872000098228455,0.05315599963068962,2216889,0.0,0.0
2021-10-17 00:00:00+00:00,0.053095001727342606,0.05517999827861786,0.0497560016810894,0.05148199945688248,698995,0.0,0.0
2021-10-18 00:00:00+00:00,0.05147600173950195,0.05339900031685829,0.047554999589920044,0.05215499922633171,811493,0.0,0.0
2021-10-19 00:00:00+00:00,0.05217999964952469,0.060860998928546906,0.046512000262737274,0.0588809996843338,1927168,0.0,0.0
2021-10-20 00:00:00+00:00,0.05890600010752678,0.0742650032043457,0.05877700075507164,0.06962600350379944,4161690,0.0,0.0
2021-10-21 00:00:00+00:00,0.0696519985795021,0.07645100355148315,0.0568309985101223,0.06050800159573555,5811026,0.0,0.0
2021-10-22 00:00:00+00:00,0.06049099937081337,0.061149999499320984,0.0417959988117218,0.04334999993443489,11679716,0.0,0.0
2021-10-23 00:00:00+00:00,0.04334599897265434,0.04543900117278099,0.035298001021146774,0.03694299980998039,15641270,0.0,0.0
2021-10-24 00:00:00+00:00,0.03694299980998039,0.03841700032353401,0.03206700086593628,0.03573400154709816,12938443,0.0,0.0
2021-10-25 00:00:00+00:00,0.035732999444007874,0.03849700093269348,0.018230000510811806,0.03495199978351593,20318159,0.0,0.0
2021-10-26 00:00:00+00:00,0.03494900092482567,0.04149800166487694,0.03395799919962883,0.03675200045108795,17825843,0.0,0.0
2021-10-27 00:00:00+00:00,0.03673600032925606,0.037571001797914505,0.029062999412417412,0.030491000041365623,8812953,0.0,0.0
