TIMESTAMP,ZAM_OPEN_PRICE_USD,ZAM_HIGH_PRICE_USD,ZAM_LOW_PRICE_USD,ZAM_CLOSE_PRICE_USD,ZAM_VOLUME_USD,ZAM_DIVIDENDS_USD,ZAM_STOCK_SPLITS_USD
2021-11-02 00:00:00+00:00,100672.59375,21348782.0,0.13001300394535065,0.4974279999732971,0,0.0,0.0
2021-11-03 00:00:00+00:00,0.4974460005760193,0.4977259933948517,0.49714601039886475,0.4974980056285858,0,0.0,0.0
2021-11-04 00:00:00+00:00,0.4974929988384247,0.4977239966392517,0.22923900187015533,0.25245800614356995,16236828,0.0,0.0
2021-11-05 00:00:00+00:00,0.2524369955062866,0.3166689872741699,0.22537599503993988,0.28100699186325073,9354944,0.0,0.0
2021-11-06 00:00:00+00:00,0.2810800075531006,0.28733500838279724,0.2381809949874878,0.25658199191093445,6379330,0.0,0.0
2021-11-07 00:00:00+00:00,0.2566109895706177,0.3218899965286255,0.22557899355888367,0.22665299475193024,3186498,0.0,0.0
2021-11-08 00:00:00+00:00,0.22665700316429138,0.2747969925403595,0.21917900443077087,0.24735599756240845,2989394,0.0,0.0
2021-11-09 00:00:00+00:00,0.24735499918460846,0.2591809928417206,0.23488600552082062,0.24887500703334808,1990785,0.0,0.0
2021-11-10 00:00:00+00:00,0.24903999269008636,0.2572120130062103,0.22502699494361877,0.22603599727153778,1417310,0.0,0.0
2021-11-11 00:00:00+00:00,0.22623500227928162,0.2534460127353668,0.225272998213768,0.24286900460720062,1413056,0.0,0.0
2021-11-12 00:00:00+00:00,0.24265000224113464,0.2518090009689331,0.2324720025062561,0.24454699456691742,1838650,0.0,0.0
2021-11-13 00:00:00+00:00,0.24515600502490997,0.25533801317214966,0.23689299821853638,0.2521030008792877,1596065,0.0,0.0
2021-11-14 00:00:00+00:00,0.25209298729896545,0.36744698882102966,0.24622899293899536,0.3075369894504547,3516173,0.0,0.0
2021-11-15 00:00:00+00:00,0.30749401450157166,0.3597100079059601,0.2837660014629364,0.3492000102996826,4598841,0.0,0.0
2021-11-16 00:00:00+00:00,0.349712997674942,0.35019299387931824,0.2633019983768463,0.27776598930358887,3380412,0.0,0.0
2021-11-17 00:00:00+00:00,0.27773600816726685,0.29230600595474243,0.2701829969882965,0.2775070071220398,1968521,0.0,0.0
2021-11-18 00:00:00+00:00,0.27775201201438904,0.3054890036582947,0.26148900389671326,0.26416099071502686,1524706,0.0,0.0
2021-11-19 00:00:00+00:00,0.26365798711776733,0.2913089990615845,0.2542929947376251,0.2786659896373749,2047497,0.0,0.0
2021-11-20 00:00:00+00:00,0.27882999181747437,0.2966330051422119,0.26243698596954346,0.2667199969291687,1898173,0.0,0.0
2021-11-21 00:00:00+00:00,0.26688098907470703,0.2840459942817688,0.2570050060749054,0.2739259898662567,1436596,0.0,0.0
2021-11-22 00:00:00+00:00,0.274060994386673,0.3063279986381531,0.2681739926338196,0.27485498785972595,2009990,0.0,0.0
2021-11-23 00:00:00+00:00,0.27486899495124817,0.2771660089492798,0.2543889880180359,0.2615019977092743,1912858,0.0,0.0
2021-11-24 00:00:00+00:00,0.2614940106868744,0.26810601353645325,0.24912600219249725,0.26031699776649475,852958,0.0,0.0
2021-11-25 00:00:00+00:00,0.2518329918384552,0.2781060039997101,0.2397090047597885,0.24553799629211426,604715,0.0,0.0
2021-11-26 00:00:00+00:00,0.2690959870815277,0.2830600142478943,0.2408140003681183,0.2472659945487976,1267518,0.0,0.0
2021-11-27 00:00:00+00:00,0.24719500541687012,0.24872399866580963,0.2375980019569397,0.23786699771881104,912640,0.0,0.0
2021-11-28 00:00:00+00:00,0.2376279979944229,0.2885909974575043,0.22252899408340454,0.25050199031829834,1330447,0.0,0.0
2021-11-29 00:00:00+00:00,0.24994799494743347,0.2922529876232147,0.2489980012178421,0.2700920104980469,2206498,0.0,0.0
2021-11-30 00:00:00+00:00,0.2698259949684143,0.27022600173950195,0.252034991979599,0.2609829902648926,1217411,0.0,0.0
2021-12-01 00:00:00+00:00,0.26167601346969604,0.26460000872612,0.233473002910614,0.23485200107097626,1195731,0.0,0.0
2021-12-02 00:00:00+00:00,0.2348649948835373,0.24050399661064148,0.21418799459934235,0.22474800050258636,1657059,0.0,0.0
2021-12-03 00:00:00+00:00,0.22493700683116913,0.2332729995250702,0.22193500399589539,0.22402699291706085,1181240,0.0,0.0
2021-12-04 00:00:00+00:00,0.22422699630260468,0.22422699630260468,0.20007100701332092,0.20261900126934052,677091,0.0,0.0
2021-12-05 00:00:00+00:00,0.20263800024986267,0.2031480073928833,0.18092100322246552,0.19051699340343475,1078856,0.0,0.0
2021-12-06 00:00:00+00:00,0.19087299704551697,0.19720500707626343,0.1809999942779541,0.1822659969329834,1351268,0.0,0.0
2021-12-07 00:00:00+00:00,0.18211400508880615,0.19281800091266632,0.17562900483608246,0.17736199498176575,634279,0.0,0.0
2021-12-08 00:00:00+00:00,0.1772260069847107,0.1834779977798462,0.14371000230312347,0.1472489982843399,837029,0.0,0.0
2021-12-09 00:00:00+00:00,0.14708399772644043,0.15377700328826904,0.14461000263690948,0.1461540013551712,1127865,0.0,0.0
2021-12-10 00:00:00+00:00,0.14619599282741547,0.1466280072927475,0.12384700030088425,0.12468399852514267,941140,0.0,0.0
2021-12-11 00:00:00+00:00,0.12465299665927887,0.13096000254154205,0.12182299792766571,0.12994900345802307,784515,0.0,0.0
2021-12-12 00:00:00+00:00,0.1299149990081787,0.1348080039024353,0.1288979947566986,0.12963299453258514,836406,0.0,0.0
2021-12-13 00:00:00+00:00,0.12980100512504578,0.13194100558757782,0.12009099870920181,0.12028300017118454,874788,0.0,0.0
2021-12-14 00:00:00+00:00,0.12029000371694565,0.12273699790239334,0.11516500264406204,0.115618996322155,1060829,0.0,0.0
2021-12-15 00:00:00+00:00,0.11602900177240372,0.11686299741268158,0.09970100224018097,0.10254800319671631,1028746,0.0,0.0
