TIMESTAMP,SPRING_OPEN_PRICE_USD,SPRING_HIGH_PRICE_USD,SPRING_LOW_PRICE_USD,SPRING_CLOSE_PRICE_USD,SPRING_VOLUME_USD,SPRING_DIVIDENDS_USD,SPRING_STOCK_SPLITS_USD
2022-05-04 00:00:00+00:00,0.028033999726176262,0.02825400047004223,0.02681099995970726,0.027041999623179436,50492,0.0,0.0
2022-05-05 00:00:00+00:00,0.027041999623179436,0.03531600162386894,0.026802999898791313,0.03477000072598457,0,0.0,0.0
2022-05-06 00:00:00+00:00,0.03477000072598457,0.03477000072598457,0.03477000072598457,0.03477000072598457,0,0.0,0.0
2022-05-07 00:00:00+00:00,0.03477000072598457,0.03477000072598457,0.028696000576019287,0.02875700034201145,54506,0.0,0.0
2022-05-08 00:00:00+00:00,0.02875700034201145,0.029221000149846077,0.026757000014185905,0.02782999910414219,54170,0.0,0.0
2022-05-09 00:00:00+00:00,0.02782999910414219,0.02824700064957142,0.026717999950051308,0.026916999369859695,53927,0.0,0.0
2022-05-10 00:00:00+00:00,0.026917999610304832,0.028209999203681946,0.022794999182224274,0.022967999801039696,40899,0.0,0.0
2022-05-11 00:00:00+00:00,0.022967999801039696,0.023137999698519707,0.02270900085568428,0.022825999185442924,45986,0.0,0.0
2022-05-12 00:00:00+00:00,0.022825999185442924,0.023029999807476997,0.016102999448776245,0.01693899929523468,0,0.0,0.0
2022-05-13 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-14 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-15 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-16 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-17 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-18 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-19 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-20 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-21 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-22 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-23 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-24 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-25 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-26 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-27 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-28 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-29 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-30 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-05-31 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
2022-06-01 00:00:00+00:00,0.01693899929523468,0.01693899929523468,0.01693899929523468,0.01693899929523468,0,0.0,0.0
