TIMESTAMP,GECKO_OPEN_PRICE_USD,GECKO_HIGH_PRICE_USD,GECKO_LOW_PRICE_USD,GECKO_CLOSE_PRICE_USD,GECKO_VOLUME_USD,GECKO_DIVIDENDS_USD,GECKO_STOCK_SPLITS_USD
2024-01-01 00:00:00+00:00,0.0002880000101868063,0.0003370000049471855,0.0002840000088326633,0.0003260000084992498,952482,0.0,0.0
2024-01-02 00:00:00+00:00,0.0003279999946244061,0.00041099998634308577,0.0003260000084992498,0.00033400001120753586,1310522,0.0,0.0
2024-01-03 00:00:00+00:00,0.00033400001120753586,0.00034500000765547156,0.00026500000967644155,0.000299000006634742,1213548,0.0,0.0
2024-01-04 00:00:00+00:00,0.0003000000142492354,0.0003020000003743917,0.00026199998683296144,0.00026199998683296144,739799,0.0,0.0
2024-01-05 00:00:00+00:00,0.00026199998683296144,0.00027099999715574086,0.0002280000044265762,0.00027099999715574086,831082,0.0,0.0
2024-01-06 00:00:00+00:00,0.00027200000477023423,0.0002809999859891832,0.00023999999393709004,0.0002519999979995191,704823,0.0,0.0
2024-01-07 00:00:00+00:00,0.0002519999979995191,0.0002809999859891832,0.00024199999461416155,0.0002479999966453761,534501,0.0,0.0
2024-01-08 00:00:00+00:00,0.0002479999966453761,0.0002699999895412475,0.00023799999326001853,0.0002690000110305846,553983,0.0,0.0
2024-01-09 00:00:00+00:00,0.0002690000110305846,0.0003209999995306134,0.00025400001322850585,0.00025400001322850585,1064238,0.0,0.0
2024-01-10 00:00:00+00:00,0.00025499999173916876,0.0002640000020619482,0.00023999999393709004,0.00025599999935366213,471553,0.0,0.0
2024-01-11 00:00:00+00:00,0.00025499999173916876,0.00025499999173916876,0.00021899999410379678,0.00023200000578071922,623881,0.0,0.0
2024-01-12 00:00:00+00:00,0.00023200000578071922,0.00023200000578071922,0.00019799999427050352,0.00019999999494757503,538196,0.0,0.0
2024-01-13 00:00:00+00:00,0.0002010000025620684,0.00021300000662449747,0.0001880000054370612,0.00020700000459328294,451480,0.0,0.0
2024-01-14 00:00:00+00:00,0.00020700000459328294,0.00025099999038502574,0.00020700000459328294,0.00022899999748915434,778736,0.0,0.0
2024-01-15 00:00:00+00:00,0.00022899999748915434,0.00023099999816622585,0.00020500000391621143,0.00020700000459328294,367189,0.0,0.0
2024-01-16 00:00:00+00:00,0.00020700000459328294,0.0002209999947808683,0.00019999999494757503,0.0002010000025620684,337764,0.0,0.0
2024-01-17 00:00:00+00:00,0.0002010000025620684,0.0002530000056140125,0.00019799999427050352,0.00024900000425986946,574937,0.0,0.0
2024-01-18 00:00:00+00:00,0.00024900000425986946,0.00025099999038502574,0.0002119999990100041,0.0002410000015515834,714182,0.0,0.0
2024-01-19 00:00:00+00:00,0.0002410000015515834,0.00024199999461416155,0.00020399999630171806,0.00021600000036414713,614737,0.0,0.0
2024-01-20 00:00:00+00:00,0.00021600000036414713,0.00021699999342672527,0.00019999999494757503,0.00020199999562464654,346573,0.0,0.0
2024-01-21 00:00:00+00:00,0.00020199999562464654,0.00020399999630171806,0.00018200000340584666,0.0001900000061141327,443045,0.0,0.0
2024-01-22 00:00:00+00:00,0.0001900000061141327,0.0001939999929163605,0.0001610000035725534,0.00016799999866634607,531224,0.0,0.0
2024-01-23 00:00:00+00:00,0.00016799999866634607,0.00018099999579135329,0.0001630000042496249,0.00016999999934341758,342435,0.0,0.0
2024-01-24 00:00:00+00:00,0.00016999999934341758,0.0001829999964684248,0.00016799999866634607,0.00018200000340584666,355278,0.0,0.0
2024-01-25 00:00:00+00:00,0.00018200000340584666,0.0001900000061141327,0.00017899999511428177,0.0001900000061141327,313541,0.0,0.0
2024-01-26 00:00:00+00:00,0.0001900000061141327,0.00019099999917671084,0.00016799999866634607,0.00016900000628083944,340686,0.0,0.0
2024-01-27 00:00:00+00:00,0.00016799999866634607,0.00016999999934341758,0.00015700000221841037,0.0001630000042496249,386599,0.0,0.0
2024-01-28 00:00:00+00:00,0.0001630000042496249,0.0001829999964684248,0.00016199999663513154,0.00017299999308306724,459846,0.0,0.0
2024-01-29 00:00:00+00:00,0.00017299999308306724,0.0001740000006975606,0.0001539999939268455,0.00015500000154133886,391428,0.0,0.0
2024-01-30 00:00:00+00:00,0.00015500000154133886,0.00015500000154133886,0.00013600000238511711,0.00013699999544769526,369378,0.0,0.0
2024-01-31 00:00:00+00:00,0.00013699999544769526,0.0001429999974789098,0.00012599999899975955,0.0001289999927394092,520216,0.0,0.0
2024-02-01 00:00:00+00:00,0.0001289999927394092,0.0001320000010309741,0.00011899999663000926,0.00013099999341648072,430808,0.0,0.0
2024-02-02 00:00:00+00:00,0.00013099999341648072,0.00013800000306218863,0.00013099999341648072,0.00013299999409355223,370628,0.0,0.0
2024-02-03 00:00:00+00:00,0.00013299999409355223,0.0001340000017080456,0.0001289999927394092,0.00013099999341648072,279741,0.0,0.0
2024-02-04 00:00:00+00:00,0.00013099999341648072,0.00013099999341648072,0.0001230000052601099,0.0001230000052601099,309793,0.0,0.0
2024-02-05 00:00:00+00:00,0.0001230000052601099,0.0001250000059371814,0.00011300000187475234,0.00011300000187475234,340839,0.0,0.0
2024-02-06 00:00:00+00:00,0.00011300000187475234,0.00011800000356743112,0.00011300000187475234,0.00011800000356743112,287356,0.0,0.0
2024-02-07 00:00:00+00:00,0.00011800000356743112,0.0001230000052601099,0.0001140000022132881,0.0001230000052601099,384183,0.0,0.0
2024-02-08 00:00:00+00:00,0.0001230000052601099,0.0001289999927394092,0.00011899999663000926,0.00011899999663000926,415107,0.0,0.0
2024-02-09 00:00:00+00:00,0.00011899999663000926,0.00011999999696854502,0.00011100000119768083,0.00011100000119768083,261820,0.0,0.0
2024-02-10 00:00:00+00:00,0.00011100000119768083,0.00011300000187475234,0.00010599999950500205,0.00011100000119768083,283701,0.0,0.0
2024-02-11 00:00:00+00:00,0.00011100000119768083,0.0001140000022132881,0.00011100000119768083,0.00011300000187475234,185136,0.0,0.0
2024-02-12 00:00:00+00:00,0.00011300000187475234,0.00011300000187475234,0.0001049999991664663,0.00010699999984353781,198734,0.0,0.0
2024-02-13 00:00:00+00:00,0.00010699999984353781,0.00010800000018207356,9.899999713525176e-05,0.00010399999882793054,290914,0.0,0.0
2024-02-14 00:00:00+00:00,0.00010399999882793054,0.00012799999967683107,0.00010199999815085903,0.00012399999832268804,506823,0.0,0.0
2024-02-15 00:00:00+00:00,0.00012399999832268804,0.0001250000059371814,0.00010900000052060932,0.00011000000085914508,408119,0.0,0.0
2024-02-16 00:00:00+00:00,0.00011000000085914508,0.00011100000119768083,0.0001049999991664663,0.00010699999984353781,226384,0.0,0.0
2024-02-17 00:00:00+00:00,0.00010699999984353781,0.00010800000018207356,0.00010099999781232327,0.00010199999815085903,169908,0.0,0.0
2024-02-18 00:00:00+00:00,0.00010199999815085903,0.00010599999950500205,9.999999747378752e-05,0.00010299999848939478,171171,0.0,0.0
2024-02-19 00:00:00+00:00,0.00010299999848939478,0.00010399999882793054,9.7999996796716e-05,9.999999747378752e-05,175364,0.0,0.0
2024-02-20 00:00:00+00:00,9.999999747378752e-05,0.00010199999815085903,9.300000237999484e-05,9.600000339560211e-05,165828,0.0,0.0
2024-02-21 00:00:00+00:00,9.600000339560211e-05,9.699999645818025e-05,8.600000001024455e-05,8.70000003487803e-05,208165,0.0,0.0
2024-02-22 00:00:00+00:00,8.70000003487803e-05,8.800000068731606e-05,8.299999899463728e-05,8.299999899463728e-05,138646,0.0,0.0
2024-02-23 00:00:00+00:00,8.299999899463728e-05,8.499999967170879e-05,8.099999831756577e-05,8.199999865610152e-05,158585,0.0,0.0
2024-02-24 00:00:00+00:00,8.199999865610152e-05,8.600000001024455e-05,8.099999831756577e-05,8.299999899463728e-05,131983,0.0,0.0
2024-02-25 00:00:00+00:00,8.299999899463728e-05,8.499999967170879e-05,7.300000288523734e-05,7.400000322377309e-05,175153,0.0,0.0
2024-02-26 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,7.100000220816582e-05,7.100000220816582e-05,118066,0.0,0.0
2024-02-27 00:00:00+00:00,7.100000220816582e-05,7.599999662488699e-05,6.199999916134402e-05,6.900000153109431e-05,225498,0.0,0.0
2024-02-28 00:00:00+00:00,6.900000153109431e-05,7.599999662488699e-05,6.500000017695129e-05,7.599999662488699e-05,281147,0.0,0.0
2024-02-29 00:00:00+00:00,7.599999662488699e-05,0.00012099999730708078,7.599999662488699e-05,9.699999645818025e-05,767670,0.0,0.0
2024-03-01 00:00:00+00:00,9.699999645818025e-05,0.00013099999341648072,9.699999645818025e-05,0.00013000000035390258,524045,0.0,0.0
2024-03-02 00:00:00+00:00,0.00013000000035390258,0.00014800000644754618,0.0001230000052601099,0.00014800000644754618,473829,0.0,0.0
2024-03-03 00:00:00+00:00,0.00014800000644754618,0.00021800000104121864,0.00014699999883305281,0.0001610000035725534,1417898,0.0,0.0
2024-03-04 00:00:00+00:00,0.0001610000035725534,0.00016799999866634607,0.0001230000052601099,0.000155999994603917,800166,0.0,0.0
2024-03-05 00:00:00+00:00,0.000155999994603917,0.00015700000221841037,0.00011300000187475234,0.00011700000322889537,424996,0.0,0.0
2024-03-06 00:00:00+00:00,0.00011700000322889537,0.0001250000059371814,0.00011000000085914508,0.00011200000153621659,329381,0.0,0.0
2024-03-07 00:00:00+00:00,0.00011200000153621659,0.000155999994603917,0.00011100000119768083,0.00014699999883305281,459877,0.0,0.0
2024-03-08 00:00:00+00:00,0.00014699999883305281,0.000155999994603917,0.0001320000010309741,0.00014600000577047467,402166,0.0,0.0
2024-03-09 00:00:00+00:00,0.00014600000577047467,0.00025400001322850585,0.0001449999981559813,0.00020500000391621143,1494276,0.0,0.0
2024-03-10 00:00:00+00:00,0.00020500000391621143,0.00025099999038502574,0.00016399999731220305,0.00016500000492669642,638060,0.0,0.0
2024-03-11 00:00:00+00:00,0.00016500000492669642,0.0001740000006975606,0.00015799999528098851,0.0001630000042496249,390096,0.0,0.0
2024-03-12 00:00:00+00:00,0.0001630000042496249,0.00019200000679120421,0.00016199999663513154,0.00018699999782256782,503149,0.0,0.0
2024-03-13 00:00:00+00:00,0.00018699999782256782,0.00019099999917671084,0.00016999999934341758,0.00018200000340584666,414570,0.0,0.0
2024-03-14 00:00:00+00:00,0.00018200000340584666,0.00019799999427050352,0.00016700000560376793,0.00016900000628083944,474270,0.0,0.0
2024-03-15 00:00:00+00:00,0.00016999999934341758,0.00018000000272877514,0.000155999994603917,0.0001720000000204891,427310,0.0,0.0
2024-03-16 00:00:00+00:00,0.0001720000000204891,0.00018699999782256782,0.0001449999981559813,0.00015900000289548188,495864,0.0,0.0
2024-03-17 00:00:00+00:00,0.00015900000289548188,0.00016799999866634607,0.00014400000509340316,0.00015300000086426735,371243,0.0,0.0
2024-03-18 00:00:00+00:00,0.0001539999939268455,0.00015500000154133886,0.00011500000255182385,0.00012099999730708078,397966,0.0,0.0
2024-03-19 00:00:00+00:00,0.00012099999730708078,0.00012199999764561653,0.00010199999815085903,0.00010699999984353781,201205,0.0,0.0
2024-03-20 00:00:00+00:00,0.00010699999984353781,0.00011500000255182385,0.00010299999848939478,0.0001140000022132881,156816,0.0,0.0
2024-03-21 00:00:00+00:00,0.0001140000022132881,0.0001140000022132881,9.000000136438757e-05,9.000000136438757e-05,296389,0.0,0.0
2024-03-22 00:00:00+00:00,9.000000136438757e-05,0.0001049999991664663,9.000000136438757e-05,0.00010199999815085903,209941,0.0,0.0
2024-03-23 00:00:00+00:00,0.00010199999815085903,0.00010199999815085903,9.300000237999484e-05,9.40000027185306e-05,80263,0.0,0.0
2024-03-24 00:00:00+00:00,9.40000027185306e-05,0.00010599999950500205,9.000000136438757e-05,9.7999996796716e-05,163470,0.0,0.0
2024-03-25 00:00:00+00:00,9.7999996796716e-05,0.00010900000052060932,9.7999996796716e-05,0.00010299999848939478,149039,0.0,0.0
2024-03-26 00:00:00+00:00,0.00010299999848939478,0.00010800000018207356,9.899999713525176e-05,0.00010699999984353781,152805,0.0,0.0
2024-03-27 00:00:00+00:00,0.00010699999984353781,0.00011100000119768083,7.79999973019585e-05,8.499999967170879e-05,405948,0.0,0.0
