TIMESTAMP,OBOL36278_OPEN_PRICE_USD,OBOL36278_HIGH_PRICE_USD,OBOL36278_LOW_PRICE_USD,OBOL36278_CLOSE_PRICE_USD,OBOL36278_VOLUME_USD,OBOL36278_DIVIDENDS_USD,OBOL36278_STOCK_SPLITS_USD
2025-05-07 00:00:00+00:00,0.475475013256073,0.5021529793739319,0.2676660120487213,0.27479100227355957,56266291,0.0,0.0
2025-05-08 00:00:00+00:00,0.2746399939060211,0.31767600774765015,0.24298499524593353,0.2588529884815216,62858513,0.0,0.0
2025-05-09 00:00:00+00:00,0.2588840126991272,0.2907559871673584,0.2536010146141052,0.27462100982666016,50863251,0.0,0.0
2025-05-10 00:00:00+00:00,0.2746100127696991,0.31057798862457275,0.26871100068092346,0.2930830121040344,47001154,0.0,0.0
2025-05-11 00:00:00+00:00,0.29339599609375,0.3107700049877167,0.284947007894516,0.30634400248527527,36842205,0.0,0.0
2025-05-12 00:00:00+00:00,0.30620598793029785,0.3331120014190674,0.2790899872779846,0.3188219964504242,55638367,0.0,0.0
2025-05-13 00:00:00+00:00,0.31890198588371277,0.3189069926738739,0.22545500099658966,0.234265998005867,52325467,0.0,0.0
2025-05-14 00:00:00+00:00,0.234265998005867,0.2378849983215332,0.20705600082874298,0.21356800198554993,31023246,0.0,0.0
2025-05-15 00:00:00+00:00,0.21292300522327423,0.214136004447937,0.1845110058784485,0.19106799364089966,25271775,0.0,0.0
2025-05-16 00:00:00+00:00,0.19111000001430511,0.19465099275112152,0.16402900218963623,0.1640470027923584,20370107,0.0,0.0
2025-05-17 00:00:00+00:00,0.16392099857330322,0.16769899427890778,0.15063099563121796,0.1596660017967224,18771714,0.0,0.0
2025-05-18 00:00:00+00:00,0.15960100293159485,0.17716999351978302,0.1554110050201416,0.16557000577449799,23544497,0.0,0.0
2025-05-19 00:00:00+00:00,0.1655299961566925,0.16574400663375854,0.1462869942188263,0.15744300186634064,24071522,0.0,0.0
2025-05-20 00:00:00+00:00,0.1574849933385849,0.16810199618339539,0.15261399745941162,0.1639080047607422,19352089,0.0,0.0
2025-05-21 00:00:00+00:00,0.1640229970216751,0.1664460003376007,0.15409499406814575,0.15915800631046295,27014938,0.0,0.0
2025-05-22 00:00:00+00:00,0.15917900204658508,0.16398899257183075,0.15570099651813507,0.16151300072669983,23917690,0.0,0.0
2025-05-23 00:00:00+00:00,0.1614599972963333,0.165583997964859,0.14499899744987488,0.1581140011548996,27130749,0.0,0.0
2025-05-24 00:00:00+00:00,0.15817199647426605,0.161749005317688,0.1529570072889328,0.1552630066871643,14405500,0.0,0.0
2025-05-25 00:00:00+00:00,0.1552550047636032,0.16686199605464935,0.1513890027999878,0.16517600417137146,18667484,0.0,0.0
2025-05-26 00:00:00+00:00,0.16512100398540497,0.1679839938879013,0.15137599408626556,0.15727700293064117,17027860,0.0,0.0
2025-05-27 00:00:00+00:00,0.1573210060596466,0.16157999634742737,0.15405499935150146,0.15603500604629517,18554017,0.0,0.0
2025-05-28 00:00:00+00:00,0.15587599575519562,0.16303500533103943,0.1552010029554367,0.15955600142478943,14555949,0.0,0.0
2025-05-29 00:00:00+00:00,0.1595589965581894,0.1622850000858307,0.14085200428962708,0.1437070071697235,16638275,0.0,0.0
2025-05-30 00:00:00+00:00,0.14370599389076233,0.1479319930076599,0.1311189979314804,0.1326649934053421,23597825,0.0,0.0
2025-05-31 00:00:00+00:00,0.1326649934053421,0.13328799605369568,0.11266300082206726,0.12272000312805176,17843196,0.0,0.0
2025-06-01 00:00:00+00:00,0.12269919365644455,0.1230517029762268,0.11802402138710022,0.1230517029762268,10106179,0.0,0.0
