TIMESTAMP,APX_OPEN_PRICE_USD,APX_HIGH_PRICE_USD,APX_LOW_PRICE_USD,APX_CLOSE_PRICE_USD,APX_VOLUME_USD,APX_DIVIDENDS_USD,APX_STOCK_SPLITS_USD
2021-12-21 00:00:00+00:00,0.06819800287485123,0.1149279996752739,0.04340000078082085,0.0636340007185936,21008931,0.0,0.0
2021-12-22 00:00:00+00:00,0.06364600360393524,0.07485199719667435,0.04556500166654587,0.07258599996566772,35165737,0.0,0.0
2021-12-23 00:00:00+00:00,0.0735590010881424,0.13544300198554993,0.05659899860620499,0.13544300198554993,23713462,0.0,0.0
2021-12-24 00:00:00+00:00,0.13542799651622772,0.1357720047235489,0.1007080003619194,0.11546000093221664,12596442,0.0,0.0
2021-12-25 00:00:00+00:00,0.11543899774551392,0.2014860063791275,0.10638900101184845,0.16009199619293213,13987942,0.0,0.0
2021-12-26 00:00:00+00:00,0.16011600196361542,0.24728499352931976,0.16011600196361542,0.2058659940958023,18759595,0.0,0.0
2021-12-27 00:00:00+00:00,0.20586000382900238,0.2469860017299652,0.18487299978733063,0.20177699625492096,17676903,0.0,0.0
2021-12-28 00:00:00+00:00,0.20178499817848206,0.21037299931049347,0.13268500566482544,0.1682330071926117,19734735,0.0,0.0
2021-12-29 00:00:00+00:00,0.16819800436496735,0.16991600394248962,0.10821499675512314,0.12175200134515762,15258560,0.0,0.0
2021-12-30 00:00:00+00:00,0.12174800038337708,0.16464200615882874,0.11140300333499908,0.14760500192642212,8584090,0.0,0.0
2021-12-31 00:00:00+00:00,0.147598996758461,0.147598996758461,0.11478699743747711,0.11840999871492386,4608727,0.0,0.0
2022-01-01 00:00:00+00:00,0.11841700226068497,0.1185080036520958,0.10462000221014023,0.10848099738359451,3674683,0.0,0.0
2022-01-02 00:00:00+00:00,0.10848099738359451,0.10849200189113617,0.09258899837732315,0.09453900158405304,3590198,0.0,0.0
2022-01-03 00:00:00+00:00,0.09453900158405304,0.10079599916934967,0.08232200145721436,0.08339100331068039,2248141,0.0,0.0
2022-01-04 00:00:00+00:00,0.08339100331068039,0.08988899737596512,0.08150999993085861,0.08591900020837784,2213278,0.0,0.0
2022-01-05 00:00:00+00:00,0.08591900020837784,0.08927500247955322,0.08054099977016449,0.08327999711036682,2266813,0.0,0.0
2022-01-06 00:00:00+00:00,0.08327999711036682,0.13200999796390533,0.08245500177145004,0.12896999716758728,5497004,0.0,0.0
2022-01-07 00:00:00+00:00,0.12896999716758728,0.13311199843883514,0.10353399813175201,0.1218390017747879,5927094,0.0,0.0
2022-01-08 00:00:00+00:00,0.1218390017747879,0.12201900035142899,0.11350800096988678,0.11352299898862839,2544260,0.0,0.0
2022-01-09 00:00:00+00:00,0.11352299898862839,0.11659999936819077,0.10165499895811081,0.11011700332164764,1735697,0.0,0.0
2022-01-10 00:00:00+00:00,0.11011700332164764,0.11087500303983688,0.09888800233602524,0.10746899992227554,2628981,0.0,0.0
2022-01-11 00:00:00+00:00,0.10746899992227554,0.1229029968380928,0.10694299638271332,0.1219170019030571,2904099,0.0,0.0
2022-01-12 00:00:00+00:00,0.1219170019030571,0.12953299283981323,0.11116000264883041,0.11466199904680252,3539836,0.0,0.0
2022-01-13 00:00:00+00:00,0.11466199904680252,0.12056700140237808,0.1080159991979599,0.1177700012922287,4294135,0.0,0.0
