TIMESTAMP,EDEN_OPEN_PRICE_USD,EDEN_HIGH_PRICE_USD,EDEN_LOW_PRICE_USD,EDEN_CLOSE_PRICE_USD,EDEN_VOLUME_USD,EDEN_DIVIDENDS_USD,EDEN_STOCK_SPLITS_USD
2020-11-23 00:00:00+00:00,0.4856710135936737,0.6135370135307312,0.41562700271606445,0.4700559973716736,3173093,0.0,0.0
2020-11-24 00:00:00+00:00,0.4700370132923126,0.4701389968395233,0.24835599958896637,0.2493789941072464,662512,0.0,0.0
2020-11-25 00:00:00+00:00,0.24938300251960754,0.2991020083427429,0.21836300194263458,0.22374799847602844,306052,0.0,0.0
2020-11-26 00:00:00+00:00,0.2237289994955063,0.37723198533058167,0.2114579975605011,0.29569798707962036,761234,0.0,0.0
2020-11-27 00:00:00+00:00,0.29572901129722595,0.543724000453949,0.2956930100917816,0.4893989861011505,1610017,0.0,0.0
2020-11-28 00:00:00+00:00,0.489423006772995,0.6077430248260498,0.45191898941993713,0.5858830213546753,821932,0.0,0.0
2020-11-29 00:00:00+00:00,0.5858550071716309,0.6210049986839294,0.46456900238990784,0.6210049986839294,739009,0.0,0.0
2020-11-30 00:00:00+00:00,0.6209930181503296,0.6401820182800293,0.4512239992618561,0.5434150099754333,702991,0.0,0.0
2020-12-01 00:00:00+00:00,0.5434330105781555,0.5525779724121094,0.49355900287628174,0.5058379769325256,385677,0.0,0.0
2020-12-02 00:00:00+00:00,0.5057299733161926,0.5267940163612366,0.4126819968223572,0.46573901176452637,406981,0.0,0.0
2020-12-03 00:00:00+00:00,0.465719997882843,0.5396550297737122,0.42574700713157654,0.5068550109863281,416375,0.0,0.0
2020-12-04 00:00:00+00:00,0.5068309903144836,0.5150229930877686,0.4388209879398346,0.4388209879398346,307562,0.0,0.0
2020-12-05 00:00:00+00:00,0.43876299262046814,0.4895080029964447,0.4304969906806946,0.4776419997215271,304050,0.0,0.0
2020-12-06 00:00:00+00:00,0.4776979982852936,0.4868600070476532,0.4018760025501251,0.41630199551582336,292733,0.0,0.0
2020-12-07 00:00:00+00:00,0.41640201210975647,0.5624210238456726,0.40105199813842773,0.4861850142478943,695671,0.0,0.0
2020-12-08 00:00:00+00:00,0.48615899682044983,0.48648300766944885,0.2958410084247589,0.307669997215271,519101,0.0,0.0
2020-12-09 00:00:00+00:00,0.30768999457359314,0.3591710031032562,0.29804500937461853,0.32035601139068604,232801,0.0,0.0
2020-12-10 00:00:00+00:00,0.32036900520324707,0.3259179890155792,0.28325799107551575,0.28386199474334717,195906,0.0,0.0
2020-12-11 00:00:00+00:00,0.28357499837875366,0.28357499837875366,0.262253999710083,0.26478898525238037,156346,0.0,0.0
2020-12-12 00:00:00+00:00,0.2648079991340637,0.31115999817848206,0.2640860080718994,0.31041398644447327,181157,0.0,0.0
2020-12-13 00:00:00+00:00,0.31038200855255127,0.3129180073738098,0.2912130057811737,0.29365798830986023,159663,0.0,0.0
