,XRP,Lag
DOGE,3.221988378036294e-10,3
LTC,2.3179310983947936e-09,18
XLM,4.64682413968522e-09,29
IOTA,1.808895205269194e-07,27
DASH,1.2265710777438036e-06,12
BTC,1.1731257910520834e-05,27
USDT,7.633656473582444e-05,30
QTUM,8.562621418108838e-05,20
ETH,0.0001895529041317,27
ETC,0.0006928409866777,30
BAT,0.0012282033360481,4
XMR,0.0016484630807176,4
ZEC,0.0141274437544255,1
DCR,0.0472934749590061,3
GNO,0.6692528304938961,3
