TIMESTAMP,LIFE_OPEN_PRICE_USD,LIFE_HIGH_PRICE_USD,LIFE_LOW_PRICE_USD,LIFE_CLOSE_PRICE_USD,LIFE_VOLUME_USD,LIFE_DIVIDENDS_USD,LIFE_STOCK_SPLITS_USD
2021-09-07 00:00:00+00:00,0.001749000046402216,0.0021699999924749136,0.0016680000117048621,0.0018970000091940165,1288084,0.0,0.0
2021-09-08 00:00:00+00:00,0.0018990000244230032,0.01001999992877245,0.0018820000113919377,0.00749099999666214,4161608,0.0,0.0
2021-09-09 00:00:00+00:00,0.008031000383198261,0.015636999160051346,0.002500999951735139,0.013764999806880951,4789327,0.0,0.0
2021-09-10 00:00:00+00:00,0.013764999806880951,0.01996699906885624,0.013445000164210796,0.01874599978327751,5104014,0.0,0.0
2021-09-11 00:00:00+00:00,0.018748000264167786,0.02082500047981739,0.01485699974000454,0.016850000247359276,2478325,0.0,0.0
2021-09-12 00:00:00+00:00,0.01684500090777874,0.017562000080943108,0.009864999912679195,0.01130099967122078,4587566,0.0,0.0
2021-09-13 00:00:00+00:00,0.01129900012165308,0.014409000054001808,0.010153000243008137,0.01256099995225668,1990624,0.0,0.0
2021-09-14 00:00:00+00:00,0.01256099995225668,0.013020999729633331,0.007067000027745962,0.008113999851047993,2318756,0.0,0.0
2021-09-15 00:00:00+00:00,0.008116000331938267,0.013420999981462955,0.007741000037640333,0.011460999958217144,2421069,0.0,0.0
2021-09-16 00:00:00+00:00,0.011466000229120255,0.013826999813318253,0.010666999965906143,0.011540999636054039,1665147,0.0,0.0
2021-09-17 00:00:00+00:00,0.011533999815583229,0.014127999544143677,0.01082799956202507,0.012786000035703182,1511923,0.0,0.0
2021-09-18 00:00:00+00:00,0.012791999615728855,0.01317100040614605,0.011288999579846859,0.011750999838113785,1048469,0.0,0.0
2021-09-19 00:00:00+00:00,0.011753999628126621,0.011924000456929207,0.009212999604642391,0.010054999962449074,1281258,0.0,0.0
2021-09-20 00:00:00+00:00,0.010054999962449074,0.01058799959719181,0.007864000275731087,0.009204000234603882,905344,0.0,0.0
