TIMESTAMP,ODIN33132_OPEN_PRICE_USD,ODIN33132_HIGH_PRICE_USD,ODIN33132_LOW_PRICE_USD,ODIN33132_CLOSE_PRICE_USD,ODIN33132_VOLUME_USD,ODIN33132_DIVIDENDS_USD,ODIN33132_STOCK_SPLITS_USD
2024-10-20 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,2.8000000384054147e-05,2.9999999242136255e-05,21163,0.0,0.0
2024-10-21 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.8000000384054147e-05,2.8000000384054147e-05,15547,0.0,0.0
2024-10-22 00:00:00+00:00,2.8000000384054147e-05,3.099999958067201e-05,2.099999983329326e-05,2.700000004551839e-05,37949,0.0,0.0
2024-10-23 00:00:00+00:00,2.700000004551839e-05,3.199999991920777e-05,2.5999999706982635e-05,2.8000000384054147e-05,24711,0.0,0.0
2024-10-24 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.5999999706982635e-05,7004,0.0,0.0
2024-10-25 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.300000051036477e-05,2.4000000848900527e-05,16116,0.0,0.0
2024-10-26 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,1.9999999494757503e-05,2.300000051036477e-05,15015,0.0,0.0
2024-10-27 00:00:00+00:00,2.300000051036477e-05,2.9000000722589903e-05,1.8999999156221747e-05,1.9999999494757503e-05,28123,0.0,0.0
2024-10-28 00:00:00+00:00,1.9999999494757503e-05,2.9000000722589903e-05,1.9999999494757503e-05,2.300000051036477e-05,25679,0.0,0.0
2024-10-29 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.099999983329326e-05,2.300000051036477e-05,9987,0.0,0.0
2024-10-30 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.9999999494757503e-05,2.2000000171829015e-05,10927,0.0,0.0
2024-10-31 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,1.5999999959603883e-05,1.8000000636675395e-05,11905,0.0,0.0
2024-11-01 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.5999999959603883e-05,5772,0.0,0.0
2024-11-02 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,3929,0.0,0.0
2024-11-03 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,2839,0.0,0.0
2024-11-04 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.700000029813964e-05,4019,0.0,0.0
2024-11-05 00:00:00+00:00,1.700000029813964e-05,2.2000000171829015e-05,1.700000029813964e-05,1.8999999156221747e-05,4981,0.0,0.0
2024-11-06 00:00:00+00:00,1.8999999156221747e-05,2.2000000171829015e-05,1.8000000636675395e-05,2.099999983329326e-05,9496,0.0,0.0
2024-11-07 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.5999999959603883e-05,1.700000029813964e-05,9484,0.0,0.0
2024-11-08 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,8932,0.0,0.0
2024-11-09 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,6785,0.0,0.0
2024-11-10 00:00:00+00:00,1.5999999959603883e-05,2.9000000722589903e-05,1.5999999959603883e-05,2.700000004551839e-05,40388,0.0,0.0
2024-11-11 00:00:00+00:00,2.700000004551839e-05,4.199999966658652e-05,2.499999936844688e-05,3.400000059627928e-05,46373,0.0,0.0
2024-11-12 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,2.499999936844688e-05,3.400000059627928e-05,39284,0.0,0.0
2024-11-13 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,2.5999999706982635e-05,2.700000004551839e-05,15560,0.0,0.0
2024-11-14 00:00:00+00:00,2.700000004551839e-05,4.400000034365803e-05,2.499999936844688e-05,3.899999865097925e-05,26617,0.0,0.0
2024-11-15 00:00:00+00:00,3.899999865097925e-05,5.900000178371556e-05,2.9000000722589903e-05,5.900000178371556e-05,63209,0.0,0.0
2024-11-16 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,3.7999998312443495e-05,5.999999848427251e-05,62267,0.0,0.0
2024-11-17 00:00:00+00:00,5.999999848427251e-05,7.79999973019585e-05,5.400000009103678e-05,6.70000008540228e-05,75129,0.0,0.0
2024-11-18 00:00:00+00:00,6.70000008540228e-05,7.999999797903001e-05,5.700000110664405e-05,5.999999848427251e-05,50724,0.0,0.0
2024-11-19 00:00:00+00:00,5.999999848427251e-05,7.79999973019585e-05,5.199999941396527e-05,7.699999696342275e-05,57210,0.0,0.0
2024-11-20 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,6.0999998822808266e-05,6.399999983841553e-05,30370,0.0,0.0
2024-11-21 00:00:00+00:00,6.399999983841553e-05,8.800000068731606e-05,6.399999983841553e-05,7.999999797903001e-05,56651,0.0,0.0
2024-11-22 00:00:00+00:00,7.999999797903001e-05,8.399999933317304e-05,6.600000051548705e-05,7.400000322377309e-05,55117,0.0,0.0
2024-11-23 00:00:00+00:00,7.400000322377309e-05,8.900000102585182e-05,7.200000254670158e-05,7.300000288523734e-05,46620,0.0,0.0
2024-11-24 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,5.700000110664405e-05,6.299999949987978e-05,46591,0.0,0.0
2024-11-25 00:00:00+00:00,6.299999949987978e-05,7.999999797903001e-05,5.999999848427251e-05,6.500000017695129e-05,54329,0.0,0.0
2024-11-26 00:00:00+00:00,6.500000017695129e-05,7.300000288523734e-05,5.700000110664405e-05,6.800000119255856e-05,55693,0.0,0.0
2024-11-27 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.0999998822808266e-05,6.399999983841553e-05,21058,0.0,0.0
2024-11-28 00:00:00+00:00,6.399999983841553e-05,6.70000008540228e-05,5.700000110664405e-05,5.999999848427251e-05,18093,0.0,0.0
2024-11-29 00:00:00+00:00,5.999999848427251e-05,6.600000051548705e-05,5.500000042957254e-05,5.8000001445179805e-05,16953,0.0,0.0
2024-11-30 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,4.70000013592653e-05,5.500000042957254e-05,25658,0.0,0.0
2024-12-01 00:00:00+00:00,5.500000042957254e-05,6.70000008540228e-05,4.8000001697801054e-05,6.299999949987978e-05,24631,0.0,0.0
2024-12-02 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,4.999999873689376e-05,6.0999998822808266e-05,24780,0.0,0.0
2024-12-03 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,5.6000000768108293e-05,6.0999998822808266e-05,24481,0.0,0.0
2024-12-04 00:00:00+00:00,6.0999998822808266e-05,0.00015500000154133886,5.700000110664405e-05,0.00012599999899975955,347719,0.0,0.0
2024-12-05 00:00:00+00:00,0.00012599999899975955,0.00012599999899975955,9.100000170292333e-05,9.600000339560211e-05,112075,0.0,0.0
2024-12-06 00:00:00+00:00,9.7999996796716e-05,0.00011999999696854502,9.100000170292333e-05,0.00010099999781232327,83200,0.0,0.0
2024-12-07 00:00:00+00:00,0.00010099999781232327,0.0001049999991664663,9.40000027185306e-05,0.00010299999848939478,59642,0.0,0.0
2024-12-08 00:00:00+00:00,0.00010299999848939478,0.00011100000119768083,8.499999967170879e-05,8.900000102585182e-05,75444,0.0,0.0
2024-12-09 00:00:00+00:00,8.900000102585182e-05,9.600000339560211e-05,6.600000051548705e-05,7.79999973019585e-05,85707,0.0,0.0
2024-12-10 00:00:00+00:00,7.79999973019585e-05,9.899999713525176e-05,7.500000356230885e-05,8.900000102585182e-05,61787,0.0,0.0
2024-12-11 00:00:00+00:00,8.900000102585182e-05,9.40000027185306e-05,8.399999933317304e-05,9.300000237999484e-05,44340,0.0,0.0
2024-12-12 00:00:00+00:00,9.300000237999484e-05,9.40000027185306e-05,7.200000254670158e-05,7.699999696342275e-05,71412,0.0,0.0
2024-12-13 00:00:00+00:00,7.699999696342275e-05,8.199999865610152e-05,5.999999848427251e-05,7.200000254670158e-05,53212,0.0,0.0
2024-12-14 00:00:00+00:00,7.200000254670158e-05,7.500000356230885e-05,6.500000017695129e-05,7.200000254670158e-05,15276,0.0,0.0
2024-12-15 00:00:00+00:00,7.200000254670158e-05,7.899999764049426e-05,6.800000119255856e-05,7.599999662488699e-05,27031,0.0,0.0
2024-12-16 00:00:00+00:00,7.599999662488699e-05,9.100000170292333e-05,7.000000186963007e-05,7.100000220816582e-05,31766,0.0,0.0
2024-12-17 00:00:00+00:00,7.100000220816582e-05,7.400000322377309e-05,5.999999848427251e-05,6.600000051548705e-05,42965,0.0,0.0
2024-12-18 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,4.8999998398358e-05,5.199999941396527e-05,43478,0.0,0.0
2024-12-19 00:00:00+00:00,5.199999941396527e-05,6.800000119255856e-05,4.3000000005122274e-05,4.999999873689376e-05,28539,0.0,0.0
2024-12-20 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,3.899999865097925e-05,4.199999966658652e-05,29498,0.0,0.0
2024-12-21 00:00:00+00:00,4.199999966658652e-05,5.500000042957254e-05,4.099999932805076e-05,4.8000001697801054e-05,24973,0.0,0.0
2024-12-22 00:00:00+00:00,4.8000001697801054e-05,5.500000042957254e-05,3.600000127335079e-05,4.3000000005122274e-05,14854,0.0,0.0
2024-12-23 00:00:00+00:00,4.3000000005122274e-05,4.5000000682193786e-05,3.9999998989515007e-05,4.5000000682193786e-05,16301,0.0,0.0
2024-12-24 00:00:00+00:00,4.5000000682193786e-05,4.8000001697801054e-05,4.099999932805076e-05,4.5000000682193786e-05,22430,0.0,0.0
2024-12-25 00:00:00+00:00,4.5000000682193786e-05,5.500000042957254e-05,3.7999998312443495e-05,3.9999998989515007e-05,32045,0.0,0.0
2024-12-26 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.099999958067201e-05,3.199999991920777e-05,29433,0.0,0.0
2024-12-27 00:00:00+00:00,3.199999991920777e-05,3.7000001611886546e-05,2.8000000384054147e-05,3.600000127335079e-05,23746,0.0,0.0
2024-12-28 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,2.9000000722589903e-05,3.199999991920777e-05,28861,0.0,0.0
2024-12-29 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,2.9000000722589903e-05,3.099999958067201e-05,15526,0.0,0.0
2024-12-30 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,2.8000000384054147e-05,3.199999991920777e-05,17549,0.0,0.0
2024-12-31 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.8000000384054147e-05,3.099999958067201e-05,13902,0.0,0.0
2025-01-01 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,2.700000004551839e-05,2.9000000722589903e-05,26359,0.0,0.0
2025-01-02 00:00:00+00:00,2.9000000722589903e-05,3.300000025774352e-05,2.8000000384054147e-05,2.9999999242136255e-05,24326,0.0,0.0
2025-01-03 00:00:00+00:00,2.9999999242136255e-05,3.400000059627928e-05,2.9000000722589903e-05,3.199999991920777e-05,22300,0.0,0.0
2025-01-04 00:00:00+00:00,3.199999991920777e-05,3.600000127335079e-05,2.9999999242136255e-05,3.099999958067201e-05,20179,0.0,0.0
2025-01-05 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.8000000384054147e-05,2.9000000722589903e-05,14721,0.0,0.0
2025-01-06 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.8000000384054147e-05,2.9000000722589903e-05,15689,0.0,0.0
2025-01-07 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.700000004551839e-05,2.700000004551839e-05,11777,0.0,0.0
2025-01-08 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.4000000848900527e-05,2.499999936844688e-05,12261,0.0,0.0
2025-01-09 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,1.8999999156221747e-05,2.300000051036477e-05,15518,0.0,0.0
2025-01-10 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.2000000171829015e-05,2.4000000848900527e-05,7017,0.0,0.0
2025-01-11 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.300000051036477e-05,4580,0.0,0.0
2025-01-12 00:00:00+00:00,2.300000051036477e-05,2.8000000384054147e-05,1.9999999494757503e-05,2.4000000848900527e-05,4608,0.0,0.0
2025-01-13 00:00:00+00:00,2.4000000848900527e-05,3.600000127335079e-05,1.8999999156221747e-05,2.9000000722589903e-05,16270,0.0,0.0
2025-01-14 00:00:00+00:00,2.9000000722589903e-05,3.7000001611886546e-05,2.5999999706982635e-05,2.700000004551839e-05,14967,0.0,0.0
2025-01-15 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.499999936844688e-05,2.8000000384054147e-05,7207,0.0,0.0
2025-01-16 00:00:00+00:00,2.8000000384054147e-05,3.199999991920777e-05,2.499999936844688e-05,2.5999999706982635e-05,7371,0.0,0.0
2025-01-17 00:00:00+00:00,2.5999999706982635e-05,3.7000001611886546e-05,2.5999999706982635e-05,3.199999991920777e-05,12638,0.0,0.0
2025-01-18 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,2.499999936844688e-05,2.9000000722589903e-05,21467,0.0,0.0
2025-01-19 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,1.4999999621068127e-05,1.700000029813964e-05,47846,0.0,0.0
2025-01-20 00:00:00+00:00,1.700000029813964e-05,2.099999983329326e-05,1.4000000192027073e-05,1.700000029813964e-05,42324,0.0,0.0
2025-01-21 00:00:00+00:00,1.700000029813964e-05,2.300000051036477e-05,1.2999999853491317e-05,1.9999999494757503e-05,22682,0.0,0.0
2025-01-22 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8000000636675395e-05,10385,0.0,0.0
2025-01-23 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.2000000424450263e-05,1.2000000424450263e-05,18859,0.0,0.0
2025-01-24 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,1.2000000424450263e-05,1.5999999959603883e-05,22701,0.0,0.0
2025-01-25 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.2999999853491317e-05,10953,0.0,0.0
2025-01-26 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,6809,0.0,0.0
2025-01-27 00:00:00+00:00,1.4000000192027073e-05,1.9999999494757503e-05,1.1000000085914508e-05,1.5999999959603883e-05,9314,0.0,0.0
2025-01-28 00:00:00+00:00,1.5999999959603883e-05,2.4000000848900527e-05,1.4999999621068127e-05,1.700000029813964e-05,8353,0.0,0.0
2025-01-29 00:00:00+00:00,1.700000029813964e-05,2.099999983329326e-05,1.4999999621068127e-05,1.8000000636675395e-05,7201,0.0,0.0
2025-01-30 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.700000029813964e-05,1.8999999156221747e-05,7453,0.0,0.0
2025-01-31 00:00:00+00:00,1.8999999156221747e-05,2.499999936844688e-05,1.8000000636675395e-05,2.2000000171829015e-05,11740,0.0,0.0
2025-02-01 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,1.700000029813964e-05,1.8000000636675395e-05,8170,0.0,0.0
2025-02-02 00:00:00+00:00,1.8000000636675395e-05,1.9999999494757503e-05,1.700000029813964e-05,1.8000000636675395e-05,5054,0.0,0.0
2025-02-03 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.1000000085914508e-05,1.4999999621068127e-05,16763,0.0,0.0
2025-02-04 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,2489,0.0,0.0
2025-02-05 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4000000192027073e-05,1.5999999959603883e-05,1263,0.0,0.0
2025-02-06 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.4999999621068127e-05,2411,0.0,0.0
2025-02-07 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4000000192027073e-05,3991,0.0,0.0
2025-02-08 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4999999621068127e-05,4207,0.0,0.0
2025-02-09 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,9.999999747378752e-06,1.2000000424450263e-05,6238,0.0,0.0
2025-02-10 00:00:00+00:00,1.2000000424450263e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.4000000192027073e-05,5495,0.0,0.0
2025-02-11 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,1899,0.0,0.0
2025-02-12 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.4000000192027073e-05,1915,0.0,0.0
2025-02-13 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,9.999999747378752e-06,1.1000000085914508e-05,6430,0.0,0.0
2025-02-14 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,9.999999747378752e-06,1.2000000424450263e-05,2914,0.0,0.0
2025-02-15 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,9.999999747378752e-06,1.2000000424450263e-05,3511,0.0,0.0
2025-02-16 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2000000424450263e-05,1138,0.0,0.0
2025-02-17 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,1320,0.0,0.0
2025-02-18 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,4096,0.0,0.0
2025-02-19 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,1944,0.0,0.0
2025-02-20 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,2884,0.0,0.0
2025-02-21 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,3992,0.0,0.0
2025-02-22 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,833,0.0,0.0
2025-02-23 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,4778,0.0,0.0
2025-02-24 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,3252,0.0,0.0
2025-02-25 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.000000096013537e-06,9.999999747378752e-06,6821,0.0,0.0
2025-02-26 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,5177,0.0,0.0
2025-02-27 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,7.999999979801942e-06,9.000000318337698e-06,4070,0.0,0.0
2025-02-28 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,9519,0.0,0.0
2025-03-01 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,22184,0.0,0.0
2025-03-02 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,2363,0.0,0.0
2025-03-03 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,7.999999979801942e-06,7.999999979801942e-06,6978,0.0,0.0
2025-03-04 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,2493,0.0,0.0
2025-03-05 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,13255,0.0,0.0
2025-03-06 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,9.000000318337698e-06,8511,0.0,0.0
2025-03-07 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,1799,0.0,0.0
2025-03-08 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,755,0.0,0.0
2025-03-09 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,1472,0.0,0.0
2025-03-10 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,4504,0.0,0.0
2025-03-11 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,6.000000212225132e-06,7.000000096013537e-06,3551,0.0,0.0
2025-03-12 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,1588,0.0,0.0
2025-03-13 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,758,0.0,0.0
2025-03-14 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.000000096013537e-06,9.000000318337698e-06,2498,0.0,0.0
2025-03-15 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,3420,0.0,0.0
2025-03-16 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,442,0.0,0.0
2025-03-17 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,603,0.0,0.0
2025-03-18 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,2327,0.0,0.0
2025-03-19 00:00:00+00:00,9.999999747378752e-06,1.700000029813964e-05,9.999999747378752e-06,1.700000029813964e-05,3540,0.0,0.0
2025-03-20 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,3536,0.0,0.0
2025-03-21 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,9.000000318337698e-06,9.999999747378752e-06,2080,0.0,0.0
2025-03-22 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,1323,0.0,0.0
2025-03-23 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.999999979801942e-06,9.000000318337698e-06,1795,0.0,0.0
2025-03-24 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,1359,0.0,0.0
2025-03-25 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,908,0.0,0.0
2025-03-26 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,1181,0.0,0.0
2025-03-27 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,3587,0.0,0.0
2025-03-28 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,1093,0.0,0.0
2025-03-29 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,1884,0.0,0.0
