TIMESTAMP,BITS_CLOSE_PRICE_USD,BITS_OPEN_PRICE_USD,BITS_HIGH_PRICE_USD,BITS_LOW_PRICE_USD
2018-08-24,0.009941,0.009693,0.009987,0.009597
2018-08-25,0.009603,0.009941,0.010086,0.009601
2018-08-26,0.00956,0.009603,0.009663,0.009378
2018-08-27,0.010147,0.00956,0.010159,0.00949
2018-08-28,0.010441,0.010147,0.010512,0.010102
2018-08-29,0.010394,0.010441,0.010513,0.010219
2018-08-30,0.010316,0.010394,0.010413,0.01004
2018-08-31,0.011172,0.010316,0.011935,0.010223
2018-09-01,0.01166,0.011172,0.011762,0.011163
2018-09-02,0.01181,0.01166,0.011919,0.011562
2018-09-03,0.010541,0.01181,0.011861,0.010481
2018-09-04,0.01067,0.010541,0.010745,0.010507
2018-09-05,0.009721,0.01067,0.010722,0.009715
2018-09-06,0.009445,0.009721,0.009745,0.009151
2018-09-07,0.009446,0.009445,0.00954,0.009171
2018-09-08,0.00971,0.009446,0.010056,0.008901
2018-09-09,0.008517,0.00971,0.010252,0.008419
2018-09-10,0.008768,0.008517,0.008787,0.008517
2018-09-11,0.008806,0.008768,0.008875,0.008652
2018-09-12,0.008966,0.008806,0.008985,0.008753
2018-09-13,0.009098,0.008966,0.010326,0.008963
2018-09-14,0.010055,0.009098,0.010106,0.009098
2018-09-15,0.010073,0.010055,0.010149,0.010004
2018-09-16,0.010365,0.010073,0.010379,0.009857
2018-09-17,0.010008,0.010365,0.010418,0.009642
2018-09-18,0.009609,0.010008,0.010371,0.009605
2018-09-19,0.010227,0.009609,0.01035,0.009569
2018-09-20,0.010401,0.010227,0.01044,0.010172
2018-09-21,0.010836,0.010401,0.010848,0.010394
2018-09-22,0.01096,0.010836,0.010973,0.01063
2018-09-23,0.012046,0.01096,0.012051,0.010824
2018-09-24,0.010799,0.012046,0.012065,0.010729
2018-09-25,0.010714,0.010799,0.010799,0.010407
2018-09-26,0.010566,0.010714,0.010728,0.010519
2018-09-27,0.010836,0.010566,0.010977,0.010531
2018-09-28,0.010749,0.010836,0.011057,0.010603
2018-09-29,0.0107,0.010749,0.010749,0.010475
2018-09-30,0.01069,0.0107,0.010783,0.009956
2018-10-01,0.010891,0.01069,0.010904,0.010434
2018-10-02,0.010821,0.010891,0.010945,0.009993
2018-10-03,0.010828,0.010821,0.010976,0.010502
2018-10-04,0.010956,0.010828,0.011044,0.010821
2018-10-05,0.010997,0.010956,0.011171,0.010872
2018-10-06,0.011041,0.010997,0.011097,0.010905
2018-10-07,0.011024,0.011041,0.011078,0.010914
2018-10-08,0.011111,0.011024,0.011186,0.010974
2018-10-09,0.011094,0.011111,0.011123,0.011003
2018-10-10,0.012929,0.011094,0.012929,0.010693
2018-10-11,0.010603,0.012929,0.012929,0.01056
2018-10-12,0.010642,0.010603,0.010773,0.010116
2018-10-13,0.010692,0.010642,0.010723,0.01043
2018-10-14,0.010672,0.010692,0.010846,0.010647
2018-10-15,0.011428,0.010672,0.012667,0.010615
2018-10-16,0.011286,0.011428,0.011682,0.011139
2018-10-17,0.011719,0.011286,0.011737,0.011124
2018-10-18,0.010581,0.011719,0.011733,0.00666
2018-10-19,0.011553,0.010581,0.011607,0.010093
2018-10-20,0.010241,0.011553,0.011554,0.010207
2018-10-21,0.010508,0.010241,0.010681,0.010238
2018-10-22,0.010508,0.010508,0.010538,0.010248
2018-10-23,0.010578,0.010508,0.010582,0.010321
2018-10-24,0.010159,0.010578,0.010813,0.010142
2018-10-25,0.010543,0.010159,0.01058,0.010087
2018-10-26,0.010287,0.010543,0.010704,0.010228
2018-10-27,0.009588,0.010287,0.010699,0.00944
2018-10-28,0.010125,0.009588,0.010161,0.009527
2018-10-29,0.009675,0.010125,0.010392,0.009664
2018-10-30,0.00902,0.009675,0.009698,0.008647
2018-10-31,0.009361,0.00902,0.009501,0.00902
2018-11-01,0.00944,0.009361,0.009444,0.009344
2018-11-02,0.009287,0.00944,0.009566,0.009236
2018-11-03,0.009039,0.009287,0.009295,0.007823
2018-11-04,0.009112,0.009039,0.009112,0.008497
2018-11-05,0.009026,0.009112,0.009126,0.008968
2018-11-06,0.009219,0.009026,0.009219,0.008449
2018-11-07,0.009005,0.009219,0.009349,0.008924
2018-11-08,0.008845,0.009005,0.009195,0.008845
2018-11-09,0.008764,0.008845,0.008876,0.008727
2018-11-10,0.008778,0.008763,0.00882,0.008756
2018-11-11,0.008204,0.008778,0.008805,0.007661
2018-11-12,0.007994,0.008204,0.008625,0.00773
2018-11-13,0.008048,0.007994,0.008089,0.007588
2018-11-14,0.007062,0.008048,0.008074,0.00696
2018-11-15,0.006959,0.007062,0.007281,0.005037
2018-11-16,0.006764,0.006959,0.007097,0.006739
2018-11-17,0.006893,0.006764,0.006991,0.00643
2018-11-18,0.006876,0.006893,0.007038,0.006803
2018-11-19,0.005679,0.006876,0.006945,0.00516
2018-11-20,0.005048,0.005679,0.005828,0.004663
2018-11-21,0.004975,0.005048,0.005245,0.004816
2018-11-22,0.004897,0.004975,0.005101,0.004763
2018-11-23,0.004953,0.004897,0.005019,0.004719
2018-11-24,0.004402,0.004953,0.005057,0.004295
2018-11-25,0.004638,0.004402,0.00472,0.004285
2018-11-26,0.004339,0.004638,0.004741,0.004181
2018-11-27,0.004098,0.004339,0.004362,0.003992
2018-11-28,0.004543,0.004098,0.004679,0.004098
2018-11-29,0.004441,0.004543,0.004798,0.004274
2018-11-30,0.004119,0.004441,0.004575,0.004062
2018-12-01,0.004731,0.004119,0.004859,0.004091
2018-12-02,0.004638,0.004731,0.004854,0.004602
2018-12-03,0.004371,0.004638,0.004659,0.004301
2018-12-04,0.00448,0.004371,0.00463,0.004267
2018-12-05,0.004219,0.00448,0.004497,0.004219
2018-12-06,0.004053,0.004219,0.004386,0.004026
2018-12-07,0.003891,0.004053,0.004083,0.003757
2018-12-08,0.003997,0.003891,0.004205,0.003761
2018-12-09,0.004101,0.003997,0.00423,0.003888
2018-12-10,0.003948,0.004101,0.004162,0.003893
2018-12-11,0.003814,0.003948,0.003975,0.003773
2018-12-12,0.003873,0.003764,0.003948,0.003757
2018-12-13,0.003569,0.003873,0.003894,0.003563
2018-12-14,0.003445,0.003569,0.003641,0.003388
2018-12-15,0.003665,0.003445,0.003702,0.003436
2018-12-16,0.003646,0.003665,0.003766,0.003526
2018-12-17,0.004024,0.003646,0.004093,0.00363
2018-12-18,0.004176,0.004024,0.004196,0.003923
2018-12-19,0.00421,0.004176,0.004463,0.004157
2018-12-20,0.004657,0.00421,0.004747,0.004179
2018-12-21,0.004389,0.004657,0.004738,0.004315
2018-12-22,0.004559,0.004389,0.004582,0.004331
2018-12-23,0.004498,0.004559,0.004652,0.004462
2018-12-24,0.004663,0.004498,0.005282,0.004498
2018-12-25,0.004394,0.004663,0.004671,0.004196
2018-12-26,0.004421,0.004394,0.004489,0.004289
2018-12-27,0.003862,0.004421,0.004457,0.003813
2018-12-28,0.00442,0.003862,0.004513,0.003837
2018-12-29,0.004135,0.00442,0.004464,0.004119
2018-12-30,0.00443,0.004135,0.004588,0.004096
2018-12-31,0.004328,0.00443,0.004783,0.003828
2019-01-01,0.004374,0.004328,0.004467,0.003866
2019-01-02,0.004334,0.004374,0.004454,0.003698
2019-01-03,0.004215,0.004334,0.004339,0.004176
2019-01-04,0.004254,0.004215,0.004285,0.004149
2019-01-05,0.004205,0.004254,0.004316,0.004197
2019-01-06,0.004484,0.004205,0.00841,0.004173
2019-01-07,0.004443,0.004484,0.004512,0.004385
2019-01-08,0.004427,0.004443,0.004545,0.004384
2019-01-09,0.00441,0.004427,0.004523,0.004339
2019-01-10,0.003973,0.00441,0.004467,0.003945
2019-01-11,0.003956,0.003973,0.004032,0.003905
2019-01-12,0.003961,0.003956,0.003995,0.003909
2019-01-13,0.003861,0.003961,0.003979,0.003822
2019-01-14,0.004011,0.003861,0.004063,0.003834
2019-01-15,0.003912,0.004011,0.004038,0.003888
2019-01-16,0.003928,0.003912,0.003995,0.003898
2019-01-17,0.003981,0.003928,0.003983,0.003873
2019-01-18,0.003933,0.003981,0.003985,0.00391
2019-01-19,0.004029,0.003933,0.004119,0.003931
2019-01-20,0.003837,0.004028,0.004062,0.003796
2019-01-21,0.003832,0.003837,0.003858,0.003802
2019-01-22,0.003894,0.003832,0.003934,0.003747
2019-01-23,0.003873,0.003894,0.003929,0.003844
2019-01-24,0.003908,0.003873,0.003925,0.003841
2019-01-25,0.003883,0.003908,0.00392,0.003847
2019-01-26,0.003887,0.003883,0.003993,0.003879
2019-01-27,0.003849,0.003887,0.003897,0.003792
2019-01-28,0.003746,0.003849,0.00385,0.003698
2019-01-29,0.003721,0.003746,0.003758,0.003663
2019-01-30,0.003777,0.003721,0.003794,0.003694
2019-01-31,0.003748,0.003777,0.003817,0.003726
2019-02-01,0.003785,0.003748,0.003803,0.003709
2019-02-02,0.003808,0.003785,0.003822,0.003746
2019-02-03,0.003747,0.003808,0.003816,0.003714
2019-02-04,0.003735,0.003747,0.003766,0.003719
2019-02-05,0.003758,0.003735,0.003762,0.003719
2019-02-06,0.003694,0.003758,0.003767,0.003663
2019-02-07,0.003677,0.003694,0.003705,0.003671
2019-02-08,0.003985,0.003677,0.004059,0.003668
2019-02-09,0.003979,0.003985,0.004,0.003952
2019-02-10,0.004009,0.003979,0.00401,0.003924
2019-02-11,0.003939,0.004009,0.004012,0.003934
2019-02-12,0.003953,0.003939,0.003984,0.003901
2019-02-13,0.003926,0.003953,0.003997,0.003906
2019-02-14,0.003913,0.003926,0.003939,0.003898
2019-02-15,0.003921,0.003913,0.003976,0.0039
2019-02-16,0.003934,0.003921,0.003984,0.003921
2019-02-17,0.003997,0.003934,0.004048,0.003926
2019-02-18,0.004258,0.003997,0.00429,0.003985
2019-02-19,0.004271,0.004258,0.004367,0.004219
2019-02-20,0.004345,0.004271,0.004351,0.004246
2019-02-21,0.004291,0.004345,0.00441,0.004254
2019-02-22,0.004349,0.004291,0.004359,0.004271
2019-02-23,0.004507,0.004349,0.004553,0.004296
2019-02-24,0.004101,0.004507,0.004582,0.00408
2019-02-25,0.004198,0.004101,0.004242,0.004099
2019-02-26,0.004171,0.004198,0.004209,0.004145
2019-02-27,0.004174,0.004171,0.004209,0.004037
2019-02-28,0.004168,0.004174,0.004266,0.004156
2019-03-01,0.004191,0.004168,0.004224,0.004166
2019-03-02,0.004187,0.004191,0.004198,0.004126
2019-03-03,0.004156,0.004187,0.004198,0.00413
2019-03-04,0.004066,0.004156,0.004181,0.004031
2019-03-05,0.004227,0.004066,0.004244,0.004051
2019-03-06,0.004228,0.004227,0.004256,0.004185
2019-03-07,0.004242,0.004228,0.004273,0.004211
2019-03-08,0.004216,0.004242,0.004301,0.004147
2019-03-09,0.004296,0.004216,0.004328,0.004209
2019-03-10,0.004279,0.004296,0.004298,0.004242
2019-03-11,0.004228,0.004279,0.00429,0.004196
2019-03-12,0.004231,0.004228,0.004258,0.004169
2019-03-13,0.004224,0.004231,0.004248,0.0042
2019-03-14,0.004226,0.004224,0.00428,0.00416
2019-03-15,0.004283,0.004226,0.004292,0.004225
2019-03-16,0.004376,0.004283,0.004443,0.004283
2019-03-17,0.004354,0.004376,0.004376,0.004324
2019-03-18,0.004359,0.004354,0.004407,0.00432
2019-03-19,0.004395,0.004359,0.004406,0.004341
2019-03-20,0.004416,0.004395,0.004426,0.004358
2019-03-21,0.004328,0.004416,0.004436,0.004286
2019-03-22,0.004332,0.004328,0.004354,0.004317
2019-03-23,0.004348,0.004332,0.004362,0.004318
2019-03-24,0.004324,0.004348,0.004348,0.004294
2019-03-25,0.004248,0.004324,0.004333,0.004216
2019-03-26,0.004271,0.004248,0.004274,0.004228
2019-03-27,0.00439,0.004271,0.004397,0.004258
2019-03-28,0.004379,0.00439,0.004391,0.004352
2019-03-29,0.004472,0.004379,0.00448,0.004371
2019-03-30,0.004457,0.004472,0.004505,0.004415
2019-03-31,0.004459,0.004457,0.004474,0.004444
2019-04-01,0.004493,0.004482,0.004516,0.00448
2019-04-02,0.005277,0.004493,0.005432,0.004483
2019-04-03,0.005327,0.005277,0.005699,0.00519
2019-04-04,0.00528,0.005327,0.005456,0.005172
2019-04-05,0.00544,0.00528,0.005476,0.005278
2019-04-06,0.005436,0.00544,0.005646,0.005316
2019-04-07,0.005613,0.005436,0.005671,0.005431
2019-04-08,0.005693,0.005613,0.005736,0.00551
2019-04-09,0.00558,0.005693,0.005693,0.005535
2019-04-10,0.005689,0.00558,0.005865,0.005565
2019-04-11,0.004587,0.005689,0.005713,0.00454
2019-04-12,0.004631,0.004587,0.004642,0.004483
2019-04-13,0.004623,0.004631,0.004667,0.004593
2019-04-14,0.004701,0.004623,0.004717,0.004575
2019-04-15,0.004572,0.004701,0.004721,0.004511
2019-04-16,0.00474,0.004572,0.004757,0.004552
2019-04-17,0.004755,0.00474,0.004795,0.00472
2019-04-18,0.004806,0.004755,0.004832,0.004755
2019-04-19,0.004813,0.004806,0.004856,0.004727
2019-04-20,0.004833,0.004813,0.004887,0.004783
2019-04-21,0.004816,0.004833,0.004856,0.004756
2019-04-22,0.004903,0.004816,0.004939,0.004775
2019-04-23,0.005031,0.004903,0.005109,0.004876
2019-04-24,0.004956,0.005031,0.00512,0.004896
2019-04-25,0.004725,0.004956,0.005027,0.004596
2019-04-26,0.004897,0.004725,0.004983,0.004683
2019-04-27,0.004892,0.004897,0.004938,0.004844
2019-04-28,0.004969,0.004892,0.005016,0.004889
2019-04-29,0.00496,0.004969,0.004993,0.004865
2019-04-30,0.005066,0.00496,0.005079,0.004937
2019-05-01,0.005095,0.005066,0.005115,0.005054
2019-05-02,0.005197,0.005095,0.005235,0.005085
2019-05-03,0.005444,0.005197,0.005561,0.005174
2019-05-04,0.005519,0.005444,0.005576,0.005318
2019-05-05,0.005475,0.005519,0.005525,0.00539
2019-05-06,0.005457,0.005475,0.00552,0.00535
2019-05-07,0.005533,0.005457,0.005693,0.005456
2019-05-08,0.005611,0.005533,0.005628,0.005451
2019-05-09,0.005666,0.005611,0.005731,0.005579
2019-05-10,0.005827,0.005666,0.005898,0.005623
2019-05-11,0.006495,0.005827,0.006579,0.005827
2019-05-12,0.006319,0.006495,0.00674,0.006208
2019-05-13,0.007032,0.006319,0.007283,0.006231
2019-05-14,0.007199,0.007032,0.007416,0.006928
2019-05-15,0.007367,0.007199,0.007421,0.007107
2019-05-16,0.007115,0.007367,0.007529,0.006969
2019-05-17,0.006724,0.007115,0.007159,0.006368
2019-05-18,0.006572,0.006724,0.006788,0.006532
2019-05-19,0.007411,0.006572,0.007484,0.006563
2019-05-20,0.007224,0.007411,0.007411,0.006887
2019-05-21,0.007193,0.007224,0.007318,0.00708
2019-05-22,0.006903,0.007193,0.007256,0.006795
2019-05-23,0.007122,0.006903,0.0072,0.006771
2019-05-24,0.007234,0.007122,0.007384,0.00706
2019-05-25,0.00729,0.007234,0.007362,0.007195
2019-05-26,0.0079,0.00729,0.007978,0.007141
2019-05-27,0.00796,0.0079,0.008101,0.007849
2019-05-28,0.007912,0.00796,0.008004,0.007738
2019-05-29,0.007858,0.007912,0.007956,0.007684
2019-05-30,0.007484,0.007858,0.008236,0.007285
2019-05-31,0.007722,0.007484,0.007738,0.007343
2019-06-01,0.007733,0.007722,0.007806,0.007649
2019-06-02,0.007909,0.007733,0.007977,0.007733
2019-06-03,0.007358,0.007909,0.007909,0.007285
2019-06-04,0.006969,0.007358,0.007358,0.00681
2019-06-05,0.007049,0.006969,0.007174,0.006881
2019-06-06,0.007064,0.007049,0.007121,0.006747
2019-06-07,0.007249,0.007064,0.007352,0.007032
2019-06-08,0.007174,0.007249,0.007298,0.007061
2019-06-09,0.006911,0.007174,0.007204,0.00679
2019-06-10,0.007258,0.006911,0.00728,0.00681
2019-06-11,0.007152,0.007258,0.007284,0.006994
2019-06-12,0.007396,0.007152,0.007456,0.00708
2019-06-13,0.007444,0.007396,0.007541,0.007296
2019-06-14,0.007865,0.007444,0.007886,0.007397
2019-06-15,0.008007,0.007865,0.008036,0.007793
2019-06-16,0.008141,0.008007,0.008498,0.007965
2019-06-17,0.008457,0.008141,0.008589,0.008133
2019-06-18,0.00823,0.008457,0.008481,0.008101
2019-06-19,0.008422,0.00823,0.008448,0.008201
2019-06-20,0.008654,0.008422,0.008706,0.008363
2019-06-21,0.009254,0.008654,0.009254,0.00865
2019-06-22,0.009736,0.009254,0.01013,0.009143
2019-06-23,0.009881,0.009736,0.010288,0.009585
2019-06-24,0.010003,0.009881,0.010072,0.009557
2019-06-25,0.010631,0.010003,0.010658,0.010003
2019-06-26,0.011881,0.010631,0.012633,0.010601
2019-06-27,0.010242,0.011881,0.012189,0.009532
2019-06-28,0.011256,0.010242,0.011291,0.009981
2019-06-29,0.010769,0.011256,0.011258,0.010427
2019-06-30,0.009769,0.010769,0.011022,0.009753
2019-07-01,0.009612,0.009769,0.010199,0.009091
2019-07-02,0.009794,0.009612,0.009887,0.008816
2019-07-03,0.010816,0.009794,0.010851,0.009794
2019-07-04,0.010099,0.010816,0.010857,0.010049
2019-07-05,0.009896,0.010099,0.010304,0.009796
2019-07-06,0.010187,0.009896,0.010537,0.009896
2019-07-07,0.010344,0.010187,0.010425,0.010056
2019-07-08,0.0111,0.010344,0.011165,0.010229
2019-07-09,0.011376,0.0111,0.011564,0.010934
2019-07-10,0.010955,0.011376,0.01188,0.010487
2019-07-11,0.010263,0.010955,0.010955,0.009958
2019-07-12,0.010645,0.010264,0.010732,0.01006
2019-07-13,0.010298,0.010645,0.010673,0.009805
2019-07-14,0.00922,0.010298,0.010363,0.009146
2019-07-15,0.009831,0.00922,0.010018,0.00896
2019-07-16,0.00853,0.009831,0.009977,0.008484
2019-07-17,0.008732,0.00853,0.00901,0.0082
2019-07-18,0.009616,0.008732,0.009749,0.008395
2019-07-19,0.009508,0.009616,0.00971,0.009161
2019-07-20,0.009699,0.009508,0.010002,0.009405
2019-07-21,0.009573,0.009699,0.009781,0.009325
2019-07-22,0.009363,0.009573,0.009658,0.009158
2019-07-23,0.008942,0.009363,0.009363,0.008914
2019-07-24,0.008829,0.008942,0.008986,0.00865
2019-07-25,0.008937,0.008829,0.009207,0.008805
2019-07-26,0.008893,0.008937,0.008942,0.008725
