TIMESTAMP,DOOD_OPEN_PRICE_USD,DOOD_HIGH_PRICE_USD,DOOD_LOW_PRICE_USD,DOOD_CLOSE_PRICE_USD,DOOD_VOLUME_USD,DOOD_DIVIDENDS_USD,DOOD_STOCK_SPLITS_USD
2025-05-09 00:00:00+00:00,0.007675000000745058,0.013144999742507935,0.006723000202327967,0.00849399995058775,97597960,0.0,0.0
2025-05-10 00:00:00+00:00,0.008491000160574913,0.008874000050127506,0.007356000132858753,0.00812000036239624,51818126,0.0,0.0
2025-05-11 00:00:00+00:00,0.008117999881505966,0.008117999881505966,0.006663000211119652,0.006819000001996756,33997778,0.0,0.0
2025-05-12 00:00:00+00:00,0.006819000001996756,0.007286000065505505,0.005475999787449837,0.005880999844521284,45342000,0.0,0.0
2025-05-13 00:00:00+00:00,0.005878999829292297,0.006304999813437462,0.005582999903708696,0.006182000041007996,37762442,0.0,0.0
2025-05-14 00:00:00+00:00,0.006171000190079212,0.006473000161349773,0.005493999924510717,0.005619999952614307,38653461,0.0,0.0
2025-05-15 00:00:00+00:00,0.005619999952614307,0.005781000014394522,0.004683000035583973,0.004945999942719936,26960912,0.0,0.0
2025-05-16 00:00:00+00:00,0.004945999942719936,0.005503000225871801,0.004815999884158373,0.005284999962896109,30839602,0.0,0.0
2025-05-17 00:00:00+00:00,0.005284999962896109,0.00532200001180172,0.004428999964147806,0.004476000089198351,22334898,0.0,0.0
2025-05-18 00:00:00+00:00,0.004476999863982201,0.004794000182300806,0.004219000227749348,0.00457100011408329,23176285,0.0,0.0
2025-05-19 00:00:00+00:00,0.004569000098854303,0.004598999861627817,0.004131000023335218,0.004282999783754349,26352358,0.0,0.0
2025-05-20 00:00:00+00:00,0.004282999783754349,0.004348999820649624,0.0038769999518990517,0.004263000097125769,33770013,0.0,0.0
2025-05-21 00:00:00+00:00,0.004263000097125769,0.004656000062823296,0.004044000059366226,0.004157000221312046,25273961,0.0,0.0
2025-05-22 00:00:00+00:00,0.004157000221312046,0.004346999805420637,0.004133999813348055,0.00432500010356307,27039645,0.0,0.0
2025-05-23 00:00:00+00:00,0.00432599987834692,0.004650000017136335,0.003965000156313181,0.003982999827712774,18843401,0.0,0.0
2025-05-24 00:00:00+00:00,0.003982999827712774,0.004126999992877245,0.0038660001009702682,0.003959000110626221,8242671,0.0,0.0
2025-05-25 00:00:00+00:00,0.003959000110626221,0.003973999992012978,0.003487000009045005,0.003711000084877014,9040555,0.0,0.0
2025-05-26 00:00:00+00:00,0.003711000084877014,0.003836000105366111,0.00356599991209805,0.003693999955430627,7982769,0.0,0.0
2025-05-27 00:00:00+00:00,0.003693999955430627,0.0039610001258552074,0.0036069999914616346,0.003765000030398369,8445468,0.0,0.0
2025-05-28 00:00:00+00:00,0.003766000038012862,0.0038060001097619534,0.0034119999036192894,0.003490000031888485,8749161,0.0,0.0
2025-05-29 00:00:00+00:00,0.0034920000471174717,0.003601999953389168,0.003194000106304884,0.003226999891921878,10435511,0.0,0.0
2025-05-30 00:00:00+00:00,0.0032250001095235348,0.003272000001743436,0.0027129999361932278,0.002713999943807721,14957178,0.0,0.0
2025-05-31 00:00:00+00:00,0.0027149999514222145,0.0028510000556707382,0.00266400002874434,0.0028250000905245543,11145172,0.0,0.0
2025-06-01 00:00:00+00:00,0.0028255516663193703,0.0031266817823052406,0.002825159812346101,0.0030610195826739073,15363976,0.0,0.0
