TIMESTAMP,POND_OPEN_PRICE_USD,POND_HIGH_PRICE_USD,POND_LOW_PRICE_USD,POND_CLOSE_PRICE_USD,POND_VOLUME_USD,POND_DIVIDENDS_USD,POND_STOCK_SPLITS_USD
2020-12-21 00:00:00+00:00,0.2582710087299347,0.38450199365615845,0.21668000519275665,0.2518500089645386,3412372,0.0,0.0
2020-12-22 00:00:00+00:00,0.2518500089645386,0.2827869951725006,0.03730899840593338,0.04510999843478203,57717558,0.0,0.0
2020-12-23 00:00:00+00:00,0.044342998415231705,0.06708099693059921,0.037422001361846924,0.0566679984331131,29079009,0.0,0.0
2020-12-24 00:00:00+00:00,0.0564350001513958,0.06256800144910812,0.04733600094914436,0.052427999675273895,15344459,0.0,0.0
2020-12-25 00:00:00+00:00,0.05237099900841713,0.05776900053024292,0.04140999913215637,0.04780999943614006,10311681,0.0,0.0
2020-12-26 00:00:00+00:00,0.047554001212120056,0.04880499839782715,0.0410659983754158,0.04335499927401543,5160781,0.0,0.0
2020-12-27 00:00:00+00:00,0.0433490015566349,0.04346099868416786,0.03478299826383591,0.03994699940085411,5785185,0.0,0.0
2020-12-28 00:00:00+00:00,0.040045998990535736,0.04183100163936615,0.032253000885248184,0.03247600048780441,4098667,0.0,0.0
2020-12-29 00:00:00+00:00,0.032214999198913574,0.033959001302719116,0.022640999406576157,0.02379699982702732,4777990,0.0,0.0
2020-12-30 00:00:00+00:00,0.02384999953210354,0.034591998904943466,0.023705000057816505,0.03066599927842617,4093114,0.0,0.0
2020-12-31 00:00:00+00:00,0.030716000124812126,0.03139499947428703,0.023564999923110008,0.025255000218749046,8482559,0.0,0.0
2021-01-01 00:00:00+00:00,0.025436000898480415,0.027247000485658646,0.02412799932062626,0.024459000676870346,2475189,0.0,0.0
2021-01-02 00:00:00+00:00,0.024418000131845474,0.025087999179959297,0.022360999137163162,0.022794000804424286,1766094,0.0,0.0
2021-01-03 00:00:00+00:00,0.022746000438928604,0.022746000438928604,0.019139999523758888,0.020911000669002533,1840395,0.0,0.0
2021-01-04 00:00:00+00:00,0.020873000845313072,0.026969000697135925,0.019014999270439148,0.025059999898076057,2924133,0.0,0.0
2021-01-05 00:00:00+00:00,0.024927999824285507,0.03807299956679344,0.023213999345898628,0.030538000166416168,7175301,0.0,0.0
2021-01-06 00:00:00+00:00,0.030597999691963196,0.032868001610040665,0.026518000289797783,0.027497999370098114,3520833,0.0,0.0
2021-01-07 00:00:00+00:00,0.027532000094652176,0.028932999819517136,0.025628000497817993,0.026110999286174774,2365091,0.0,0.0
2021-01-08 00:00:00+00:00,0.026095999404788017,0.02774599939584732,0.024570999667048454,0.024746999144554138,1726949,0.0,0.0
2021-01-09 00:00:00+00:00,0.024754000827670097,0.029649000614881516,0.023238999769091606,0.029208000749349594,2140501,0.0,0.0
2021-01-10 00:00:00+00:00,0.02927500009536743,0.02927500009536743,0.02639099955558777,0.027577999979257584,2664977,0.0,0.0
2021-01-11 00:00:00+00:00,0.02757200039923191,0.03117300011217594,0.023507999256253242,0.027893999591469765,3010058,0.0,0.0
2021-01-12 00:00:00+00:00,0.027925999835133553,0.0350320003926754,0.027287999168038368,0.0327799990773201,3291827,0.0,0.0
2021-01-13 00:00:00+00:00,0.03273800015449524,0.03658200055360794,0.030392000451683998,0.03315899893641472,2798629,0.0,0.0
2021-01-14 00:00:00+00:00,0.03317100182175636,0.03474000096321106,0.030487999320030212,0.03102800063788891,2358432,0.0,0.0
2021-01-15 00:00:00+00:00,0.03103099949657917,0.03181200101971626,0.027163999155163765,0.03010600060224533,2185313,0.0,0.0
2021-01-16 00:00:00+00:00,0.030034000054001808,0.03204600140452385,0.028953000903129578,0.03204600140452385,1970261,0.0,0.0
2021-01-17 00:00:00+00:00,0.03207499906420708,0.04433999955654144,0.03207499906420708,0.0421609990298748,5341927,0.0,0.0
2021-01-18 00:00:00+00:00,0.042135000228881836,0.04659400135278702,0.039597999304533005,0.04398699849843979,4514430,0.0,0.0
2021-01-19 00:00:00+00:00,0.0439860001206398,0.04662099853157997,0.038033999502658844,0.04267499968409538,4113027,0.0,0.0
2021-01-20 00:00:00+00:00,0.04250999912619591,0.04909399896860123,0.03962799906730652,0.046574000269174576,5077467,0.0,0.0
2021-01-21 00:00:00+00:00,0.04683699831366539,0.05727199837565422,0.044870998710393906,0.051426000893116,12036875,0.0,0.0
2021-01-22 00:00:00+00:00,0.051288001239299774,0.058024000376462936,0.04465999826788902,0.05549300089478493,7256632,0.0,0.0
2021-01-23 00:00:00+00:00,0.05550000071525574,0.06386899948120117,0.053755998611450195,0.06357000023126602,6443987,0.0,0.0
2021-01-24 00:00:00+00:00,0.06340699642896652,0.07257899641990662,0.05787700042128563,0.06605300307273865,11430453,0.0,0.0
2021-01-25 00:00:00+00:00,0.06605300307273865,0.06633500009775162,0.051961999386548996,0.05654099956154823,10414009,0.0,0.0
2021-01-26 00:00:00+00:00,0.056398000568151474,0.05678199976682663,0.04372299835085869,0.04925699904561043,6323558,0.0,0.0
2021-01-27 00:00:00+00:00,0.04932300001382828,0.04932300001382828,0.04101800173521042,0.04328000172972679,4048144,0.0,0.0
2021-01-28 00:00:00+00:00,0.04318400099873543,0.06066500023007393,0.042743999511003494,0.05788600072264671,4287521,0.0,0.0
2021-01-29 00:00:00+00:00,0.0599140003323555,0.060499999672174454,0.04809499904513359,0.05210199952125549,4792745,0.0,0.0
2021-01-30 00:00:00+00:00,0.05215299874544144,0.05533299967646599,0.047731999307870865,0.052678998559713364,3647579,0.0,0.0
2021-01-31 00:00:00+00:00,0.052668001502752304,0.05416100099682808,0.048266999423503876,0.0514959990978241,3314813,0.0,0.0
2021-02-01 00:00:00+00:00,0.05149099975824356,0.05628899857401848,0.0465489998459816,0.054937999695539474,2592588,0.0,0.0
2021-02-02 00:00:00+00:00,0.054579999297857285,0.06179700046777725,0.05115799978375435,0.060506999492645264,4946422,0.0,0.0
2021-02-03 00:00:00+00:00,0.0604030005633831,0.0717879980802536,0.057558998465538025,0.07111100107431412,5080660,0.0,0.0
2021-02-04 00:00:00+00:00,0.0711119994521141,0.07888399809598923,0.06157800182700157,0.07600100338459015,5353737,0.0,0.0
2021-02-05 00:00:00+00:00,0.07603699713945389,0.07809200137853622,0.07009100168943405,0.07271800190210342,3997449,0.0,0.0
2021-02-06 00:00:00+00:00,0.07272099703550339,0.07519400119781494,0.06578700244426727,0.06960099935531616,5616714,0.0,0.0
2021-02-07 00:00:00+00:00,0.06883399933576584,0.07243099808692932,0.06599199771881104,0.06827399879693985,3156685,0.0,0.0
2021-02-08 00:00:00+00:00,0.06877200305461884,0.07457099854946136,0.06697999686002731,0.06983400136232376,3392675,0.0,0.0
2021-02-09 00:00:00+00:00,0.06985499709844589,0.10001800209283829,0.06802500039339066,0.09410099685192108,10700751,0.0,0.0
