TIMESTAMP,MOOO_OPEN_PRICE_USD,MOOO_HIGH_PRICE_USD,MOOO_LOW_PRICE_USD,MOOO_CLOSE_PRICE_USD,MOOO_VOLUME_USD,MOOO_DIVIDENDS_USD,MOOO_STOCK_SPLITS_USD
2021-12-16 00:00:00+00:00,0.4458940029144287,0.45411500334739685,0.4033290147781372,0.4040910005569458,46587,0.0,0.0
2021-12-17 00:00:00+00:00,0.4041590094566345,0.4045940041542053,0.32049399614334106,0.32108500599861145,44563,0.0,0.0
2021-12-18 00:00:00+00:00,0.32108500599861145,0.32145699858665466,0.29320499300956726,0.29320499300956726,11491,0.0,0.0
2021-12-19 00:00:00+00:00,0.293177992105484,0.2942019999027252,0.27176201343536377,0.27216801047325134,5987,0.0,0.0
2021-12-20 00:00:00+00:00,0.2723569869995117,0.27730199694633484,0.27136799693107605,0.2716509997844696,4417,0.0,0.0
2021-12-21 00:00:00+00:00,0.2717060148715973,0.2722780108451843,0.2615149915218353,0.26906201243400574,4106,0.0,0.0
2021-12-22 00:00:00+00:00,0.2691119909286499,0.2709360122680664,0.26687300205230713,0.26709800958633423,2986,0.0,0.0
2021-12-23 00:00:00+00:00,0.267085999250412,0.26750800013542175,0.25553199648857117,0.2559860050678253,1845,0.0,0.0
2021-12-24 00:00:00+00:00,0.255950003862381,0.26370900869369507,0.25584399700164795,0.26140400767326355,2527,0.0,0.0
2021-12-25 00:00:00+00:00,0.2613469958305359,0.27253198623657227,0.2606309950351715,0.2665039896965027,2917,0.0,0.0
2021-12-26 00:00:00+00:00,0.2665030062198639,0.3718079924583435,0.2618499994277954,0.32801100611686707,29501,0.0,0.0
2021-12-27 00:00:00+00:00,0.32795798778533936,0.4612570106983185,0.31495600938796997,0.39976200461387634,262596,0.0,0.0
2021-12-28 00:00:00+00:00,0.3997510075569153,0.40032199025154114,0.322501003742218,0.32297301292419434,120868,0.0,0.0
2021-12-29 00:00:00+00:00,0.3229140043258667,0.3252849876880646,0.30824199318885803,0.3094879984855652,32854,0.0,0.0
2021-12-30 00:00:00+00:00,0.30947598814964294,0.31253498792648315,0.2970679998397827,0.30772900581359863,9914,0.0,0.0
2021-12-31 00:00:00+00:00,0.3077329993247986,0.31147500872612,0.2940230071544647,0.2954559922218323,5066,0.0,0.0
2022-01-01 00:00:00+00:00,0.29542800784111023,0.2992999851703644,0.289436012506485,0.2957479953765869,4638,0.0,0.0
2022-01-02 00:00:00+00:00,0.29574498534202576,0.3009350001811981,0.2920309901237488,0.2995379865169525,6431,0.0,0.0
2022-01-03 00:00:00+00:00,0.29953598976135254,0.30019301176071167,0.28032100200653076,0.2815459966659546,9255,0.0,0.0
2022-01-04 00:00:00+00:00,0.2815450131893158,0.29594600200653076,0.28033700585365295,0.28565898537635803,11001,0.0,0.0
2022-01-05 00:00:00+00:00,0.28565898537635803,0.29113298654556274,0.2823390066623688,0.2879349887371063,10353,0.0,0.0
2022-01-06 00:00:00+00:00,0.2879349887371063,0.28962600231170654,0.2720850110054016,0.2744539976119995,7096,0.0,0.0
2022-01-07 00:00:00+00:00,0.27445700764656067,0.2763729989528656,0.27119600772857666,0.275068998336792,4853,0.0,0.0
