TIMESTAMP,DOGGY32145_OPEN_PRICE_USD,DOGGY32145_HIGH_PRICE_USD,DOGGY32145_LOW_PRICE_USD,DOGGY32145_CLOSE_PRICE_USD,DOGGY32145_VOLUME_USD,DOGGY32145_DIVIDENDS_USD,DOGGY32145_STOCK_SPLITS_USD
2024-10-14 00:00:00+00:00,,,,0.0,4250,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,3846,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,1841,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,899,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,752,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,722,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,481,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,847,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,5247,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,2915,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,144,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,1103,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,566,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,204,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,100,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,1670,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,505,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,3545,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,168,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,3232,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,26850,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,15022,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,4617,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,2169,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,41173,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,4381,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,5522,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,8985,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,2719,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,5468,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,5076,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,401,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,3645,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,683,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,888,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1169,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,1015,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,719,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,147,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,681,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,567,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,299,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,1028,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,3078,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,835,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,236,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1762,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,513,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,164,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,176,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,3129,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,261,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1190,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,5411,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,3842,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,5774,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,440,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,2171,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,980,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,1464,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1249,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,1116,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,571,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,4751,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,51,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,2183,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1115,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,786,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,77,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,293,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,333,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,60,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,334,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,803,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,4954,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,63,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,93,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,173,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,799,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,896,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,96,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,120,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,104,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,139,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,281,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,152,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,153184,0.0,0.0
2025-06-01 00:00:00+00:00,2.0071372341945448e-10,2.0071372341945448e-10,1.9578284826682335e-10,1.9578284826682335e-10,349,0.0,0.0
