TIMESTAMP,PESA_OPEN_PRICE_USD,PESA_HIGH_PRICE_USD,PESA_LOW_PRICE_USD,PESA_CLOSE_PRICE_USD,PESA_VOLUME_USD,PESA_DIVIDENDS_USD,PESA_STOCK_SPLITS_USD
2022-05-16 00:00:00+00:00,0.04864500090479851,0.07354699820280075,0.04864500090479851,0.07350599765777588,89675,0.0,0.0
2022-05-17 00:00:00+00:00,0.07350599765777588,0.08697199821472168,0.06884299963712692,0.07134299725294113,137026,0.0,0.0
2022-05-18 00:00:00+00:00,0.07134299725294113,0.07189100235700607,0.06365799903869629,0.06365799903869629,53346,0.0,0.0
2022-05-19 00:00:00+00:00,0.06365799903869629,0.06714800000190735,0.06191299855709076,0.06400000303983688,11699,0.0,0.0
2022-05-20 00:00:00+00:00,0.06400000303983688,0.06459300220012665,0.05657399818301201,0.05723100155591965,15099,0.0,0.0
2022-05-21 00:00:00+00:00,0.05723100155591965,0.06405799835920334,0.05530700087547302,0.06188900023698807,27666,0.0,0.0
2022-05-22 00:00:00+00:00,0.06188900023698807,0.06702899932861328,0.06179400160908699,0.06612999737262726,22398,0.0,0.0
2022-05-23 00:00:00+00:00,0.06612999737262726,0.07166299968957901,0.06594999879598618,0.06744000315666199,8150,0.0,0.0
2022-05-24 00:00:00+00:00,0.06744000315666199,0.07034900039434433,0.06632599979639053,0.06877099722623825,6517,0.0,0.0
2022-05-25 00:00:00+00:00,0.06877099722623825,0.06939399987459183,0.06548599898815155,0.06627500057220459,4893,0.0,0.0
2022-05-26 00:00:00+00:00,0.06627500057220459,0.06695300340652466,0.0592770017683506,0.06022199988365173,4942,0.0,0.0
2022-05-27 00:00:00+00:00,0.06022199988365173,0.061785001307725906,0.05772000178694725,0.061034999787807465,5478,0.0,0.0
2022-05-28 00:00:00+00:00,0.06114700064063072,0.06208299845457077,0.06036200001835823,0.061250001192092896,6905,0.0,0.0
2022-05-29 00:00:00+00:00,0.061250001192092896,0.08589600026607513,0.04364600032567978,0.0795769989490509,100168,0.0,0.0
2022-05-30 00:00:00+00:00,0.0795769989490509,0.08420900255441666,0.07956600189208984,0.08379600197076797,129889,0.0,0.0
2022-05-31 00:00:00+00:00,0.08379600197076797,0.08574199676513672,0.07848899811506271,0.07946400344371796,42800,0.0,0.0
