TIMESTAMP,LMI_OPEN_PRICE_USD,LMI_HIGH_PRICE_USD,LMI_LOW_PRICE_USD,LMI_CLOSE_PRICE_USD,LMI_VOLUME_USD,LMI_DIVIDENDS_USD,LMI_STOCK_SPLITS_USD
2025-01-01 00:00:00+00:00,0.0010010000551119447,0.0010010000551119447,0.0009260000078938901,0.0009340000106021762,8593,0.0,0.0
2025-01-02 00:00:00+00:00,0.0009340000106021762,0.001294999965466559,0.0009340000106021762,0.0012870000209659338,37359,0.0,0.0
2025-01-03 00:00:00+00:00,0.0012870000209659338,0.0021230001002550125,0.0011609999928623438,0.0018100000452250242,137441,0.0,0.0
2025-01-04 00:00:00+00:00,0.0018100000452250242,0.0018100000452250242,0.001614999957382679,0.001639000023715198,20187,0.0,0.0
2025-01-05 00:00:00+00:00,0.001639000023715198,0.001639000023715198,0.0014750000555068254,0.0014750000555068254,8453,0.0,0.0
2025-01-06 00:00:00+00:00,0.0014750000555068254,0.0014799999771639705,0.0014260000316426158,0.0014260000316426158,5767,0.0,0.0
2025-01-07 00:00:00+00:00,0.0014260000316426158,0.0017900000093504786,0.0014029999729245901,0.0014029999729245901,48092,0.0,0.0
2025-01-08 00:00:00+00:00,0.0014029999729245901,0.0014410000294446945,0.0012809999752789736,0.0013599999947473407,21646,0.0,0.0
2025-01-09 00:00:00+00:00,0.0013599999947473407,0.0014440000522881746,0.0011739999754354358,0.0011739999754354358,16045,0.0,0.0
2025-01-10 00:00:00+00:00,0.0011739999754354358,0.0012600000482052565,0.001167000038549304,0.0012080000014975667,9925,0.0,0.0
2025-01-11 00:00:00+00:00,0.0012080000014975667,0.0013089999556541443,0.0012049999786540866,0.0012600000482052565,7543,0.0,0.0
2025-01-12 00:00:00+00:00,0.0012600000482052565,0.0012600000482052565,0.0011879999656230211,0.0011879999656230211,2953,0.0,0.0
2025-01-13 00:00:00+00:00,0.0011879999656230211,0.0011879999656230211,0.0010930000571534038,0.0010930000571534038,2177,0.0,0.0
2025-01-14 00:00:00+00:00,0.0010930000571534038,0.0011780000058934093,0.0010930000571534038,0.0011259999591857195,5852,0.0,0.0
2025-01-15 00:00:00+00:00,0.0011259999591857195,0.001180000021122396,0.00107999995816499,0.001164000015705824,7172,0.0,0.0
2025-01-16 00:00:00+00:00,0.001164000015705824,0.001164000015705824,0.0011190000222995877,0.0011190000222995877,3742,0.0,0.0
2025-01-17 00:00:00+00:00,0.0011190000222995877,0.0012659999774768949,0.0011190000222995877,0.0012659999774768949,5109,0.0,0.0
2025-01-18 00:00:00+00:00,0.0012659999774768949,0.0013760000001639128,0.001095999963581562,0.001095999963581562,47990,0.0,0.0
2025-01-19 00:00:00+00:00,0.001095999963581562,0.001117000007070601,0.0007300000288523734,0.0007300000288523734,35903,0.0,0.0
2025-01-20 00:00:00+00:00,0.0007300000288523734,0.0007859999896027148,0.0007300000288523734,0.0007440000190399587,6195,0.0,0.0
2025-01-21 00:00:00+00:00,0.0007440000190399587,0.0007590000168420374,0.0007210000185295939,0.0007489999989047647,2318,0.0,0.0
2025-01-22 00:00:00+00:00,0.0007489999989047647,0.0007859999896027148,0.000737000023946166,0.0007609999738633633,11805,0.0,0.0
2025-01-23 00:00:00+00:00,0.0007609999738633633,0.0007800000021234155,0.0007529999711550772,0.0007800000021234155,2843,0.0,0.0
