TIMESTAMP,FTD33917_OPEN_PRICE_USD,FTD33917_HIGH_PRICE_USD,FTD33917_LOW_PRICE_USD,FTD33917_CLOSE_PRICE_USD,FTD33917_VOLUME_USD,FTD33917_DIVIDENDS_USD,FTD33917_STOCK_SPLITS_USD
2024-11-13 00:00:00+00:00,3.1763479709625244,3.3925609588623047,2.9004499912261963,3.0780649185180664,48439,0.0,0.0
2024-11-14 00:00:00+00:00,3.0780649185180664,3.3802928924560547,3.0536561012268066,3.219515085220337,21803,0.0,0.0
2024-11-15 00:00:00+00:00,3.219515085220337,3.8006410598754883,2.864258050918579,3.1384708881378174,31135,0.0,0.0
2024-11-16 00:00:00+00:00,3.1303539276123047,3.407871961593628,2.8879199028015137,3.1202359199523926,46748,0.0,0.0
2024-11-17 00:00:00+00:00,3.1202359199523926,3.549949884414673,2.9938039779663086,3.4104020595550537,40343,0.0,0.0
2024-11-18 00:00:00+00:00,3.4104020595550537,3.9736270904541016,3.2513580322265625,3.682063102722168,88674,0.0,0.0
2024-11-19 00:00:00+00:00,3.682063102722168,3.9137189388275146,3.482851028442383,3.696976900100708,85514,0.0,0.0
2024-11-20 00:00:00+00:00,3.696976900100708,3.954932928085327,3.497706890106201,3.737518072128296,81939,0.0,0.0
2024-11-21 00:00:00+00:00,3.737518072128296,4.17141580581665,3.5872750282287598,3.9580020904541016,77957,0.0,0.0
2024-11-22 00:00:00+00:00,3.9580020904541016,4.085628986358643,3.6129980087280273,3.742650032043457,113579,0.0,0.0
2024-11-23 00:00:00+00:00,3.742650032043457,3.8067119121551514,3.4475209712982178,3.5586791038513184,51229,0.0,0.0
2024-11-24 00:00:00+00:00,3.483448028564453,3.794672966003418,3.4320719242095947,3.625473976135254,31917,0.0,0.0
2024-11-25 00:00:00+00:00,3.625473976135254,3.9360170364379883,3.2274529933929443,3.6127049922943115,67404,0.0,0.0
2024-11-26 00:00:00+00:00,3.6127049922943115,3.6903810501098633,3.2743709087371826,3.5780179500579834,23761,0.0,0.0
2024-11-27 00:00:00+00:00,3.5780179500579834,3.8682050704956055,3.409924030303955,3.7132229804992676,42494,0.0,0.0
2024-11-28 00:00:00+00:00,3.7132229804992676,3.865662097930908,3.4665169715881348,3.6311659812927246,61052,0.0,0.0
2024-11-29 00:00:00+00:00,3.6311659812927246,4.077026844024658,3.445362091064453,3.5608770847320557,91884,0.0,0.0
2024-11-30 00:00:00+00:00,3.5608770847320557,3.762310028076172,3.275857925415039,3.320281982421875,52810,0.0,0.0
2024-12-01 00:00:00+00:00,3.320281982421875,3.361603021621704,2.7940380573272705,3.124419927597046,124595,0.0,0.0
2024-12-02 00:00:00+00:00,3.124419927597046,3.3056089878082275,2.9035449028015137,3.053164005279541,74857,0.0,0.0
2024-12-03 00:00:00+00:00,3.053164005279541,3.1821489334106445,2.605570077896118,2.9792399406433105,83041,0.0,0.0
2024-12-04 00:00:00+00:00,2.9792399406433105,3.1642160415649414,2.550213098526001,2.911539077758789,83495,0.0,0.0
2024-12-05 00:00:00+00:00,2.911539077758789,3.094214916229248,2.657258987426758,2.7492868900299072,73780,0.0,0.0
2024-12-06 00:00:00+00:00,2.802489995956421,2.9704298973083496,2.639204978942871,2.7655420303344727,46662,0.0,0.0
2024-12-07 00:00:00+00:00,2.7655420303344727,2.83660888671875,2.5902531147003174,2.7046749591827393,44342,0.0,0.0
2024-12-08 00:00:00+00:00,2.797697067260742,3.068074941635132,2.5795209407806396,2.7293601036071777,111165,0.0,0.0
2024-12-09 00:00:00+00:00,2.7293601036071777,3.659245014190674,2.5455329418182373,3.427082061767578,156685,0.0,0.0
2024-12-10 00:00:00+00:00,3.427082061767578,3.5631930828094482,3.073637008666992,3.0751259326934814,115153,0.0,0.0
2024-12-11 00:00:00+00:00,3.0751259326934814,3.1275649070739746,2.6077799797058105,2.8120439052581787,46958,0.0,0.0
