,0
0,8.532438151041667
1,7.70899914157006
2,7.5096194359564015
3,7.746867370605469
4,7.7343380835748485
5,7.763560485839844
6,7.5391506072013605
7,7.477967293031754
8,8.034447806222099
9,7.279252575289819
10,7.628489685058594
11,7.829464820123488
