,0
0,3.816994222005208
1,3.6297826459330897
2,3.923373314642137
3,4.007867685953776
4,3.9537301832629788
5,3.9771135965983073
6,3.82654546922253
7,3.7696742396200857
8,4.632429940359933
9,3.9047100928521927
10,3.928200531005859
11,6.6362467119770665
