,MSE,MAE,RMSE,MAPE,R2
0,0.0003926746108977,0.0156659758379106,0.0198160190476736,0.068281745296576,0.8511594343553093
1,9.109223916015528e-05,0.0070282561045203,0.0095442254353171,0.0370953179011676,0.7836344213996582
2,0.0007795798896626,0.02128879317608,0.0279209578929986,0.0608010456625066,0.8624315272885819
3,0.0006702047099328,0.0174643161829633,0.0258883122264251,0.0493868269536956,0.7293361834834129
4,0.0002401278918219,0.010824787801044,0.0154960605258869,0.0303006417070754,-0.2566654056124724
5,0.0002647747497637,0.0133966832774743,0.0162719006192792,0.0366751823865272,0.7828459818896241
6,0.0002246719579527,0.0117891792407705,0.0149890612765706,0.0431253307446468,0.5744292112634715
7,9.11347068843564e-05,0.0072597140886846,0.0095464499623868,0.0339473029068342,0.9084096712464684
8,0.0003564953490988,0.0148075537470344,0.018881084425924,0.0622431068321784,0.5810748794443432
9,8.94426914519847e-05,0.006958481340163,0.0094574146283212,0.0284815941738551,0.6881871656725961
10,9.917140120501348e-05,0.0076912271274227,0.0099584838808431,0.0345551546734033,0.8325623249764047
11,0.0001313796000812,0.00857964923406,0.0114620940530625,0.0698503641008208,0.872643528428982
Mean,0.0002858958164927425,0.011896218096510642,0.015769338664557393,0.04622863444494058,0.6841707436530317
