,MSE,MAE,RMSE,MAPE,R2
0,0.0009018661110564,0.0235828814197637,0.0300310857455482,0.0432116040743808,0.3754719212222033
1,0.000312483213183,0.0145524523026587,0.017677194720402,0.0273411948373497,0.8758044119178756
2,0.0005904108787652,0.0209853594738702,0.0242983719365161,0.0298918451398268,0.7818024407412743
3,0.0009409852208457,0.0227508448416852,0.0306754824060807,0.0323680895544533,0.6247805882925901
4,0.0010402521028484,0.0254613467477392,0.0322529394450862,0.0282942248111905,0.8399950669827323
5,0.001060590378546,0.0258266231273215,0.0325667065965542,0.0274832315253978,0.6875417877325126
6,0.000725137515107,0.0203331580647604,0.0269283775060269,0.0266723266043242,0.6120016573825597
7,0.0003651736374524,0.0144900355583703,0.0191095169340413,0.0233484166619239,0.8809426003462124
8,0.0008484316776568,0.0202829046673404,0.0291278505498929,0.0321902834900121,0.4833098248574718
9,0.0004894116011051,0.016466022109276,0.0221226490526151,0.0256424972971415,0.7776837011279487
10,0.0002999429593867,0.0139688866040436,0.0173188613767414,0.0221049618973035,0.8176220501338031
11,0.0005056158149703,0.0178735583014366,0.0224859025829603,0.0370817738282528,0.8308634845777524
Mean,0.0006733584259102501,0.01971450610152215,0.02538291157103877,0.02963587081012974,0.7156516279429114
