,MSE,MAE,RMSE,MAPE,R2
0,0.0006918818926641,0.0208492800103005,0.0263036478965204,0.0587629521618973,0.7823952321493365
1,0.0001259201228126,0.0087547322449526,0.0112214135835323,0.030304194243047,0.8131607386244527
2,0.0003952804904873,0.0158443274015795,0.0198816621661101,0.0398363565064049,0.7579449461253188
3,0.0011317655033715,0.0225612711926919,0.03364172265761,0.0530854265370467,0.7034005840613565
4,0.0004081856668797,0.0158804806160981,0.0202036052941002,0.0359302966356504,0.4700248690402074
5,0.0015464202608498,0.0291587140990072,0.039324550357885,0.0526520082107757,0.6604552454201511
6,0.0004343873226373,0.0156182432432801,0.0208419606236396,0.0420576953886437,0.7467722672475106
7,0.0002366334729748,0.011918362407076,0.0153828954678505,0.0410789416292874,0.8752753635572884
8,0.0002840569211009,0.0136761127161187,0.0168539882847053,0.0520264102789147,0.6834422553978907
9,0.0001122977799262,0.0084400661888347,0.0105970646844437,0.0349898035788369,0.8506850155990023
10,0.0001198880561439,0.008856570581105,0.0109493404433291,0.0376292710265785,0.7607743640998375
11,0.0002299303846607,0.0109774999938923,0.0151634555646379,0.0785056965520116,0.8350407880345357
Mean,0.0004763873228757333,0.015211305057911385,0.02003044225203034,0.04640492106242456,0.7449476391130742
