TIMESTAMP,PTRUMP_OPEN_PRICE_USD,PTRUMP_HIGH_PRICE_USD,PTRUMP_LOW_PRICE_USD,PTRUMP_CLOSE_PRICE_USD,PTRUMP_VOLUME_USD,PTRUMP_DIVIDENDS_USD,PTRUMP_STOCK_SPLITS_USD
2024-06-18 00:00:00+00:00,0.0028800000436604023,0.0028959999326616526,0.001918999943882227,0.0026489999145269394,177299,0.0,0.0
2024-06-19 00:00:00+00:00,0.0026489999145269394,0.00267699989490211,0.0021410000044852495,0.0022770001087337732,85256,0.0,0.0
2024-06-20 00:00:00+00:00,0.0022770001087337732,0.002621999941766262,0.002263000002130866,0.0023129999171942472,95905,0.0,0.0
2024-06-21 00:00:00+00:00,0.0023129999171942472,0.0029460000805556774,0.0023060000967234373,0.0028009999077767134,132619,0.0,0.0
2024-06-22 00:00:00+00:00,0.0028009999077767134,0.00355300004594028,0.002572000026702881,0.002572000026702881,153702,0.0,0.0
2024-06-23 00:00:00+00:00,0.002572000026702881,0.002584999892860651,0.0023950000759214163,0.002409999957308173,80799,0.0,0.0
2024-06-24 00:00:00+00:00,0.002409999957308173,0.0024419999681413174,0.002280999906361103,0.0024419999681413174,90509,0.0,0.0
2024-06-25 00:00:00+00:00,0.0024419999681413174,0.0030739998910576105,0.002435999922454357,0.0029219998978078365,70630,0.0,0.0
2024-06-26 00:00:00+00:00,0.0029219998978078365,0.003097000066190958,0.0026829999405890703,0.002930999966338277,79045,0.0,0.0
2024-06-27 00:00:00+00:00,0.002930999966338277,0.0032740000169724226,0.002901999978348613,0.002997000003233552,82873,0.0,0.0
2024-06-28 00:00:00+00:00,0.002997000003233552,0.0030219999607652426,0.001028000027872622,0.0025140000507235527,681298,0.0,0.0
2024-06-29 00:00:00+00:00,0.0025569999124854803,0.002604000037536025,0.0017430000007152557,0.0017600000137463212,447802,0.0,0.0
2024-06-30 00:00:00+00:00,0.0017600000137463212,0.0023709998931735754,0.0017600000137463212,0.0023690001107752323,66007,0.0,0.0
2024-07-01 00:00:00+00:00,0.0023690001107752323,0.0025239998940378428,0.0015010000206530094,0.0015800000401213765,61098,0.0,0.0
2024-07-02 00:00:00+00:00,0.0015800000401213765,0.0017109999898821115,0.0014779999619349837,0.001538999960757792,49245,0.0,0.0
2024-07-03 00:00:00+00:00,0.001538999960757792,0.0017509999452158809,0.001290000043809414,0.0017209999496117234,62247,0.0,0.0
2024-07-04 00:00:00+00:00,0.0017269999952986836,0.0017269999952986836,0.0011500000255182385,0.0011650000233203173,76776,0.0,0.0
2024-07-05 00:00:00+00:00,0.0011650000233203173,0.001285000005736947,0.0009840000420808792,0.001281999982893467,104361,0.0,0.0
2024-07-06 00:00:00+00:00,0.0012809999752789736,0.0014639999717473984,0.0012580000329762697,0.0014639999717473984,68435,0.0,0.0
2024-07-07 00:00:00+00:00,0.0014609999489039183,0.001462999964132905,0.0011909999884665012,0.0011919999960809946,18092,0.0,0.0
2024-07-08 00:00:00+00:00,0.0011919999960809946,0.0011940000113099813,0.0008900000248104334,0.0008900000248104334,52752,0.0,0.0
2024-07-09 00:00:00+00:00,0.0008900000248104334,0.0011050000321120024,0.0008900000248104334,0.0009820000268518925,33894,0.0,0.0
2024-07-10 00:00:00+00:00,0.0009820000268518925,0.0010019999463111162,0.0008909999742172658,0.000901999999769032,57340,0.0,0.0
2024-07-11 00:00:00+00:00,0.0009040000149980187,0.0010470000561326742,0.0008720000041648746,0.0010359999723732471,100199,0.0,0.0
2024-07-12 00:00:00+00:00,0.0010369999799877405,0.0015170000260695815,0.0010369999799877405,0.0013460000045597553,288500,0.0,0.0
