TIMESTAMP,SATOX_OPEN_PRICE_USD,SATOX_HIGH_PRICE_USD,SATOX_LOW_PRICE_USD,SATOX_CLOSE_PRICE_USD,SATOX_VOLUME_USD,SATOX_DIVIDENDS_USD,SATOX_STOCK_SPLITS_USD
2023-05-23 00:00:00+00:00,0.0003009999927598983,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,11655,0.0,0.0
2023-05-24 00:00:00+00:00,0.0003000000142492354,0.0003000000142492354,0.0003000000142492354,0.0003000000142492354,10747,0.0,0.0
2023-05-25 00:00:00+00:00,0.0003000000142492354,0.0003000000142492354,0.0003000000142492354,0.0003000000142492354,11567,0.0,0.0
2023-05-26 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,12513,0.0,0.0
2023-05-27 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,13361,0.0,0.0
2023-05-28 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,13026,0.0,0.0
2023-05-29 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,13291,0.0,0.0
2023-05-30 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,10878,0.0,0.0
2023-05-31 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,9257,0.0,0.0
2023-06-01 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,9971,0.0,0.0
2023-06-02 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,10454,0.0,0.0
2023-06-03 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,9729,0.0,0.0
2023-06-04 00:00:00+00:00,0.0003000000142492354,0.0003000000142492354,0.0003000000142492354,0.0003000000142492354,8853,0.0,0.0
2023-06-05 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,9225,0.0,0.0
2023-06-06 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,615,0.0,0.0
2023-06-07 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,219,0.0,0.0
2023-06-08 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,214,0.0,0.0
2023-06-09 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0003000000142492354,0.0003000000142492354,200,0.0,0.0
2023-06-10 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.000299000006634742,0.0003000000142492354,192,0.0,0.0
2023-06-11 00:00:00+00:00,0.0003000000142492354,0.0003009999927598983,0.0002800000074785203,0.0002800000074785203,631,0.0,0.0
2023-06-12 00:00:00+00:00,0.0002800000074785203,0.0002800000074785203,0.0002800000074785203,0.0002800000074785203,461,0.0,0.0
2023-06-13 00:00:00+00:00,0.0002800000074785203,0.0002809999859891832,0.0002800000074785203,0.0002800000074785203,496,0.0,0.0
2023-06-14 00:00:00+00:00,0.0002800000074785203,0.0002800000074785203,0.0002789999998640269,0.0002800000074785203,292,0.0,0.0
2023-06-15 00:00:00+00:00,0.0002800000074785203,0.0002800000074785203,0.0002789999998640269,0.0002800000074785203,307,0.0,0.0
2023-06-16 00:00:00+00:00,0.0002800000074785203,0.0002800000074785203,0.0002800000074785203,0.0002800000074785203,329,0.0,0.0
2023-06-17 00:00:00+00:00,0.0002800000074785203,0.0002800000074785203,0.0002800000074785203,0.0002800000074785203,335,0.0,0.0
2023-06-18 00:00:00+00:00,0.0002800000074785203,0.0002800000074785203,0.0002789999998640269,0.0002800000074785203,325,0.0,0.0
2023-06-19 00:00:00+00:00,0.0002800000074785203,0.0002800000074785203,0.0002789999998640269,0.0002800000074785203,168,0.0,0.0
2023-06-20 00:00:00+00:00,0.0002800000074785203,0.0002809999859891832,0.0002800000074785203,0.0002800000074785203,195,0.0,0.0
2023-06-21 00:00:00+00:00,0.0002800000074785203,0.0002809999859891832,0.0002800000074785203,0.0002800000074785203,173,0.0,0.0
