TIMESTAMP,MAT_OPEN_PRICE_USD,MAT_HIGH_PRICE_USD,MAT_LOW_PRICE_USD,MAT_CLOSE_PRICE_USD,MAT_VOLUME_USD,MAT_DIVIDENDS_USD,MAT_STOCK_SPLITS_USD
2021-10-04 00:00:00+00:00,1.2256979942321777,1.7652080059051514,1.2229349613189697,1.523859977722168,9902497,0.0,0.0
2021-10-05 00:00:00+00:00,1.52394700050354,1.6188950538635254,1.2261899709701538,1.2658940553665161,13272229,0.0,0.0
2021-10-06 00:00:00+00:00,1.265990972518921,1.6407040357589722,1.2640310525894165,1.4282679557800293,5029662,0.0,0.0
2021-10-07 00:00:00+00:00,1.4285099506378174,1.5101139545440674,1.2875490188598633,1.3330880403518677,2398373,0.0,0.0
2021-10-08 00:00:00+00:00,1.333096981048584,1.3745230436325073,1.1650910377502441,1.209421992301941,2460131,0.0,0.0
2021-10-09 00:00:00+00:00,1.2093110084533691,1.4265929460525513,1.1473419666290283,1.3192869424819946,2834859,0.0,0.0
2021-10-10 00:00:00+00:00,1.3194869756698608,1.9179949760437012,1.239048957824707,1.8834069967269897,2977927,0.0,0.0
2021-10-11 00:00:00+00:00,1.8832030296325684,2.277700901031494,1.630431056022644,2.219127893447876,3748905,0.0,0.0
2021-10-12 00:00:00+00:00,2.2190239429473877,3.0196919441223145,1.956704020500183,2.7144548892974854,5516368,0.0,0.0
2021-10-13 00:00:00+00:00,2.713987112045288,3.2025179862976074,2.4929909706115723,2.9415199756622314,5673513,0.0,0.0
2021-10-14 00:00:00+00:00,2.9416439533233643,4.746885776519775,2.9375391006469727,4.621933937072754,7095576,0.0,0.0
2021-10-15 00:00:00+00:00,4.621956825256348,4.696743011474609,2.9926130771636963,3.2918479442596436,10934140,0.0,0.0
2021-10-16 00:00:00+00:00,3.291830062866211,3.7913548946380615,2.7079050540924072,3.55985689163208,9010448,0.0,0.0
2021-10-17 00:00:00+00:00,3.560051918029785,4.2426910400390625,3.5140879154205322,3.803147077560425,6574560,0.0,0.0
2021-10-18 00:00:00+00:00,3.803222894668579,3.9896678924560547,3.448870897293091,3.8825860023498535,5717398,0.0,0.0
2021-10-19 00:00:00+00:00,3.882827043533325,4.374602794647217,2.952760934829712,3.028877019882202,8862890,0.0,0.0
2021-10-20 00:00:00+00:00,3.028395891189575,3.0834569931030273,2.4812660217285156,2.5644938945770264,8008566,0.0,0.0
2021-10-21 00:00:00+00:00,2.564263105392456,3.1125309467315674,2.323446035385132,2.4185709953308105,3748681,0.0,0.0
2021-10-22 00:00:00+00:00,2.4185330867767334,2.4790589809417725,1.7843899726867676,1.8074009418487549,3441922,0.0,0.0
2021-10-23 00:00:00+00:00,1.8073400259017944,2.8564701080322266,1.8073400259017944,2.590764045715332,3391426,0.0,0.0
2021-10-24 00:00:00+00:00,2.5904409885406494,2.746993064880371,2.468079090118408,2.5162510871887207,2401121,0.0,0.0
2021-10-25 00:00:00+00:00,2.516016960144043,2.9793710708618164,2.5105528831481934,2.881819009780884,2311664,0.0,0.0
2021-10-26 00:00:00+00:00,2.8821001052856445,3.039381980895996,2.318937063217163,2.3752779960632324,2137675,0.0,0.0
2021-10-27 00:00:00+00:00,2.375093936920166,2.4956700801849365,2.015777111053467,2.1226820945739746,1725976,0.0,0.0
2021-10-28 00:00:00+00:00,2.122446060180664,2.331840991973877,1.8161590099334717,1.8471239805221558,2082034,0.0,0.0
2021-10-29 00:00:00+00:00,1.8473949432373047,2.4116430282592773,1.8286429643630981,2.249619960784912,2302410,0.0,0.0
2021-10-30 00:00:00+00:00,2.2495579719543457,2.2634201049804688,1.793215036392212,2.061021089553833,1848598,0.0,0.0
2021-10-31 00:00:00+00:00,2.061368942260742,2.2843449115753174,1.808853030204773,2.187619924545288,2072207,0.0,0.0
2021-11-01 00:00:00+00:00,2.1875929832458496,2.3906309604644775,1.857066035270691,2.097378969192505,2575801,0.0,0.0
2021-11-02 00:00:00+00:00,2.098680019378662,2.878757953643799,2.0164690017700195,2.316354990005493,3541479,0.0,0.0
2021-11-03 00:00:00+00:00,2.316572904586792,2.443593978881836,1.986346960067749,1.986346960067749,2945017,0.0,0.0
2021-11-04 00:00:00+00:00,1.9930360317230225,2.3584940433502197,1.830996036529541,2.0726640224456787,4541600,0.0,0.0
2021-11-05 00:00:00+00:00,2.0732760429382324,2.082732915878296,1.92460298538208,2.041424036026001,4180554,0.0,0.0
2021-11-06 00:00:00+00:00,2.039865016937256,3.2186429500579834,1.9077160358428955,2.7672810554504395,7264172,0.0,0.0
2021-11-07 00:00:00+00:00,2.771972894668579,2.9946129322052,2.6151020526885986,2.8579039573669434,7172935,0.0,0.0
2021-11-08 00:00:00+00:00,2.8576910495758057,2.903032064437866,2.3039369583129883,2.3564610481262207,4361906,0.0,0.0
2021-11-09 00:00:00+00:00,2.3555309772491455,2.452665090560913,2.13128399848938,2.434206008911133,3134505,0.0,0.0
2021-11-10 00:00:00+00:00,2.433976888656616,2.569317102432251,2.2454769611358643,2.2628800868988037,2683715,0.0,0.0
2021-11-11 00:00:00+00:00,2.263593912124634,2.5768449306488037,2.244744062423706,2.4855849742889404,2177491,0.0,0.0
2021-11-12 00:00:00+00:00,2.486553907394409,2.498518943786621,2.1825480461120605,2.3284571170806885,1536268,0.0,0.0
2021-11-13 00:00:00+00:00,2.3264238834381104,2.5310919284820557,2.231389045715332,2.483258008956909,773171,0.0,0.0
2021-11-14 00:00:00+00:00,2.4833219051361084,2.853348970413208,2.449259042739868,2.5598978996276855,951654,0.0,0.0
2021-11-15 00:00:00+00:00,2.5619349479675293,2.6630330085754395,2.483336925506592,2.5862369537353516,1078756,0.0,0.0
2021-11-16 00:00:00+00:00,2.587702989578247,2.5958340167999268,2.2696950435638428,2.367969036102295,854579,0.0,0.0
2021-11-17 00:00:00+00:00,2.369434118270874,2.4190709590911865,2.2823009490966797,2.4000000953674316,619588,0.0,0.0
2021-11-18 00:00:00+00:00,2.4005260467529297,2.638823986053467,2.3099160194396973,2.3518240451812744,894139,0.0,0.0
2021-11-19 00:00:00+00:00,2.3510289192199707,2.9365360736846924,2.3495280742645264,2.825982093811035,1629181,0.0,0.0
2021-11-20 00:00:00+00:00,2.822154998779297,3.1350901126861572,2.6683309078216553,3.0807759761810303,2214659,0.0,0.0
2021-11-21 00:00:00+00:00,3.0785160064697266,3.751616954803467,2.9971609115600586,3.381850004196167,2993901,0.0,0.0
2021-11-22 00:00:00+00:00,3.3818700313568115,3.9667720794677734,3.220334053039551,3.8365299701690674,3132720,0.0,0.0
2021-11-23 00:00:00+00:00,3.8352150917053223,4.080214977264404,3.409749984741211,3.976346969604492,2248789,0.0,0.0
2021-11-24 00:00:00+00:00,3.978590965270996,3.9888370037078857,3.6856279373168945,3.9078369140625,1101253,0.0,0.0
2021-11-25 00:00:00+00:00,3.7262370586395264,3.7277541160583496,3.281114101409912,3.6037840843200684,1503986,0.0,0.0
2021-11-26 00:00:00+00:00,3.3149869441986084,3.591046094894409,2.9060909748077393,3.4258320331573486,1770696,0.0,0.0
2021-11-27 00:00:00+00:00,3.421751022338867,3.421751022338867,2.732314109802246,2.9063310623168945,2017734,0.0,0.0
2021-11-28 00:00:00+00:00,2.9044790267944336,3.0026209354400635,2.694991111755371,2.8454480171203613,1447288,0.0,0.0
2021-11-29 00:00:00+00:00,2.844089984893799,3.0445029735565186,2.6096019744873047,2.87717604637146,1184904,0.0,0.0
2021-11-30 00:00:00+00:00,2.8778789043426514,3.136599063873291,2.6445391178131104,2.6842310428619385,1542705,0.0,0.0
2021-12-01 00:00:00+00:00,2.684657096862793,2.7292890548706055,2.4692189693450928,2.519105911254883,2450372,0.0,0.0
2021-12-02 00:00:00+00:00,2.5189459323883057,2.5189459323883057,2.117335081100464,2.117335081100464,1976339,0.0,0.0
2021-12-03 00:00:00+00:00,2.1164939403533936,2.2201390266418457,1.9931130409240723,1.9942330121994019,1625829,0.0,0.0
2021-12-04 00:00:00+00:00,1.9939650297164917,2.092768907546997,1.555719017982483,1.5764269828796387,2327925,0.0,0.0
