TIMESTAMP,ANK_OPEN_PRICE_USD,ANK_HIGH_PRICE_USD,ANK_LOW_PRICE_USD,ANK_CLOSE_PRICE_USD,ANK_VOLUME_USD,ANK_DIVIDENDS_USD,ANK_STOCK_SPLITS_USD
2020-05-23 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,3.999999989900971e-06,4.999999873689376e-06,3644,0.0,0.0
2020-05-24 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,4.999999873689376e-06,6.000000212225132e-06,1783,0.0,0.0
2020-05-25 00:00:00+00:00,6.000000212225132e-06,1.8999999156221747e-05,4.999999873689376e-06,6.000000212225132e-06,7863,0.0,0.0
2020-05-26 00:00:00+00:00,6.000000212225132e-06,1.4999999621068127e-05,6.000000212225132e-06,6.000000212225132e-06,5341,0.0,0.0
2020-05-27 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,4.999999873689376e-06,6.000000212225132e-06,609,0.0,0.0
2020-05-28 00:00:00+00:00,6.000000212225132e-06,9.000000318337698e-06,4.999999873689376e-06,4.999999873689376e-06,337,0.0,0.0
2020-05-29 00:00:00+00:00,4.999999873689376e-06,9.000000318337698e-06,4.999999873689376e-06,7.000000096013537e-06,372,0.0,0.0
2020-05-30 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,1,0.0,0.0
2020-05-31 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1,0.0,0.0
2020-06-01 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,129,0.0,0.0
2020-06-02 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,1,0.0,0.0
2020-06-03 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1,0.0,0.0
2020-06-04 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1,0.0,0.0
2020-06-05 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1,0.0,0.0
2020-06-06 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1,0.0,0.0
2020-06-07 00:00:00+00:00,7.000000096013537e-06,1.2000000424450263e-05,6.000000212225132e-06,6.000000212225132e-06,196,0.0,0.0
2020-06-08 00:00:00+00:00,6.000000212225132e-06,1.1000000085914508e-05,6.000000212225132e-06,7.000000096013537e-06,595,0.0,0.0
2020-06-09 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,203,0.0,0.0
2020-06-10 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,188,0.0,0.0
2020-06-11 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,4.999999873689376e-06,7.000000096013537e-06,239,0.0,0.0
2020-06-12 00:00:00+00:00,7.000000096013537e-06,1.8000000636675395e-05,6.000000212225132e-06,7.000000096013537e-06,1605,0.0,0.0
2020-06-13 00:00:00+00:00,7.000000096013537e-06,5.199999941396527e-05,4.999999873689376e-06,7.000000096013537e-06,2641,0.0,0.0
2020-06-14 00:00:00+00:00,7.000000096013537e-06,1.2000000424450263e-05,7.000000096013537e-06,7.000000096013537e-06,588,0.0,0.0
2020-06-15 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,6.000000212225132e-06,9.000000318337698e-06,3725,0.0,0.0
2020-06-16 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,73,0.0,0.0
2020-06-17 00:00:00+00:00,7.999999979801942e-06,1.2000000424450263e-05,7.000000096013537e-06,7.999999979801942e-06,83,0.0,0.0
2020-06-18 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,9.000000318337698e-06,0,0.0,0.0
2020-06-19 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,0,0.0,0.0
2020-06-20 00:00:00+00:00,9.000000318337698e-06,1.5999999959603883e-05,7.999999979801942e-06,1.1000000085914508e-05,215,0.0,0.0
2020-06-21 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.000000096013537e-06,7.000000096013537e-06,139,0.0,0.0
2020-06-22 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,9.999999747378752e-06,2,0.0,0.0
2020-06-23 00:00:00+00:00,9.999999747378752e-06,1.4999999621068127e-05,9.999999747378752e-06,1.1000000085914508e-05,14,0.0,0.0
2020-06-24 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,3.999999989900971e-06,7.000000096013537e-06,152,0.0,0.0
2020-06-25 00:00:00+00:00,7.000000096013537e-06,1.1000000085914508e-05,6.000000212225132e-06,7.999999979801942e-06,184,0.0,0.0
2020-06-26 00:00:00+00:00,7.999999979801942e-06,1.4999999621068127e-05,3.000000106112566e-06,9.000000318337698e-06,831,0.0,0.0
2020-06-27 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,7.999999979801942e-06,7.999999979801942e-06,128,0.0,0.0
2020-06-28 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,0,0.0,0.0
2020-06-29 00:00:00+00:00,7.999999979801942e-06,1.4999999621068127e-05,7.999999979801942e-06,9.999999747378752e-06,382,0.0,0.0
2020-06-30 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,26,0.0,0.0
2020-07-01 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,0,0.0,0.0
2020-07-02 00:00:00+00:00,1.2999999853491317e-05,5.700000110664405e-05,9.999999747378752e-06,1.8999999156221747e-05,735,0.0,0.0
2020-07-03 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,4.999999873689376e-06,1.2000000424450263e-05,704,0.0,0.0
2020-07-04 00:00:00+00:00,1.2000000424450263e-05,1.8999999156221747e-05,4.999999873689376e-06,1.2000000424450263e-05,1221,0.0,0.0
2020-07-05 00:00:00+00:00,1.2000000424450263e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.2000000424450263e-05,127,0.0,0.0
2020-07-06 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,9.999999747378752e-06,1.1000000085914508e-05,57,0.0,0.0
2020-07-07 00:00:00+00:00,1.1000000085914508e-05,1.700000029813964e-05,1.1000000085914508e-05,1.2000000424450263e-05,140,0.0,0.0
2020-07-08 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,18,0.0,0.0
2020-07-09 00:00:00+00:00,1.2000000424450263e-05,6.500000017695129e-05,9.000000318337698e-06,1.2999999853491317e-05,3157,0.0,0.0
2020-07-10 00:00:00+00:00,1.2999999853491317e-05,9.899999713525176e-05,6.000000212225132e-06,2.8000000384054147e-05,13467,0.0,0.0
2020-07-11 00:00:00+00:00,9.000000318337698e-06,3.099999958067201e-05,9.000000318337698e-06,1.5999999959603883e-05,6020,0.0,0.0
2020-07-12 00:00:00+00:00,1.5999999959603883e-05,2.2000000171829015e-05,3.999999989900971e-06,1.2000000424450263e-05,1734,0.0,0.0
2020-07-13 00:00:00+00:00,1.2000000424450263e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2999999853491317e-05,153,0.0,0.0
2020-07-14 00:00:00+00:00,1.2999999853491317e-05,2.4000000848900527e-05,9.000000318337698e-06,1.2999999853491317e-05,2882,0.0,0.0
2020-07-15 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2999999853491317e-05,95,0.0,0.0
2020-07-16 00:00:00+00:00,1.2999999853491317e-05,0.00011999999696854502,1.2000000424450263e-05,1.2000000424450263e-05,2557,0.0,0.0
2020-07-17 00:00:00+00:00,1.2000000424450263e-05,1.5999999959603883e-05,6.000000212225132e-06,1.4000000192027073e-05,1380,0.0,0.0
2020-07-18 00:00:00+00:00,1.4000000192027073e-05,0.00011300000187475234,7.000000096013537e-06,1.1000000085914508e-05,4419,0.0,0.0
2020-07-19 00:00:00+00:00,1.1000000085914508e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.4999999621068127e-05,144,0.0,0.0
2020-07-20 00:00:00+00:00,1.4999999621068127e-05,2.099999983329326e-05,9.000000318337698e-06,1.2000000424450263e-05,628,0.0,0.0
2020-07-21 00:00:00+00:00,1.2000000424450263e-05,1.8000000636675395e-05,4.999999873689376e-06,1.5999999959603883e-05,740,0.0,0.0
2020-07-22 00:00:00+00:00,1.5999999959603883e-05,3.7000001611886546e-05,1.2999999853491317e-05,3.199999991920777e-05,113,0.0,0.0
2020-07-23 00:00:00+00:00,3.199999991920777e-05,6.900000153109431e-05,1.2000000424450263e-05,1.2999999853491317e-05,874,0.0,0.0
2020-07-24 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,28,0.0,0.0
2020-07-25 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.4000000192027073e-05,0,0.0,0.0
2020-07-26 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,9.999999747378752e-06,1.5999999959603883e-05,201,0.0,0.0
2020-07-27 00:00:00+00:00,1.5999999959603883e-05,1.8000000636675395e-05,7.999999979801942e-06,1.2000000424450263e-05,656,0.0,0.0
2020-07-28 00:00:00+00:00,1.2000000424450263e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.4000000192027073e-05,138,0.0,0.0
2020-07-29 00:00:00+00:00,1.4000000192027073e-05,2.300000051036477e-05,1.4000000192027073e-05,1.4999999621068127e-05,310,0.0,0.0
2020-07-30 00:00:00+00:00,1.4999999621068127e-05,3.400000059627928e-05,1.2999999853491317e-05,1.700000029813964e-05,652,0.0,0.0
2020-07-31 00:00:00+00:00,1.700000029813964e-05,3.400000059627928e-05,1.2999999853491317e-05,1.5999999959603883e-05,593,0.0,0.0
2020-08-01 00:00:00+00:00,1.5999999959603883e-05,2.099999983329326e-05,1.4000000192027073e-05,1.4999999621068127e-05,319,0.0,0.0
2020-08-02 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,0,0.0,0.0
2020-08-03 00:00:00+00:00,1.5999999959603883e-05,2.700000004551839e-05,1.4999999621068127e-05,1.5999999959603883e-05,337,0.0,0.0
2020-08-04 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.8999999156221747e-05,145,0.0,0.0
2020-08-05 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,9.999999747378752e-06,1.700000029813964e-05,267,0.0,0.0
2020-08-06 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.2999999853491317e-05,1.2999999853491317e-05,357,0.0,0.0
2020-08-07 00:00:00+00:00,1.2999999853491317e-05,1.8000000636675395e-05,1.2999999853491317e-05,1.4000000192027073e-05,241,0.0,0.0
2020-08-08 00:00:00+00:00,1.4000000192027073e-05,2.499999936844688e-05,1.4000000192027073e-05,1.8000000636675395e-05,684,0.0,0.0
2020-08-09 00:00:00+00:00,1.8000000636675395e-05,3.099999958067201e-05,1.1000000085914508e-05,1.700000029813964e-05,1461,0.0,0.0
2020-08-10 00:00:00+00:00,1.700000029813964e-05,4.8000001697801054e-05,1.5999999959603883e-05,4.70000013592653e-05,32,0.0,0.0
2020-08-11 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,1.2000000424450263e-05,1.4000000192027073e-05,87,0.0,0.0
2020-08-12 00:00:00+00:00,1.4000000192027073e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.8000000636675395e-05,59,0.0,0.0
2020-08-13 00:00:00+00:00,1.8000000636675395e-05,5.199999941396527e-05,1.8000000636675395e-05,5.199999941396527e-05,5,0.0,0.0
2020-08-14 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.2999999752501026e-05,0,0.0,0.0
2020-08-15 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,0,0.0,0.0
2020-08-16 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,2.099999983329326e-05,2.2000000171829015e-05,4,0.0,0.0
2020-08-17 00:00:00+00:00,2.2000000171829015e-05,2.5999999706982635e-05,1.8000000636675395e-05,1.8000000636675395e-05,552,0.0,0.0
2020-08-18 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,0,0.0,0.0
2020-08-19 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,0,0.0,0.0
2020-08-20 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,0,0.0,0.0
2020-08-21 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,7.999999979801942e-06,1.8000000636675395e-05,464,0.0,0.0
2020-08-22 00:00:00+00:00,1.8000000636675395e-05,2.8000000384054147e-05,1.4000000192027073e-05,1.8999999156221747e-05,513,0.0,0.0
2020-08-23 00:00:00+00:00,1.8999999156221747e-05,2.499999936844688e-05,1.4000000192027073e-05,1.4000000192027073e-05,273,0.0,0.0
2020-08-24 00:00:00+00:00,1.4000000192027073e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.700000029813964e-05,69,0.0,0.0
2020-08-25 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,0,0.0,0.0
2020-08-26 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.8000000636675395e-05,2.099999983329326e-05,78,0.0,0.0
2020-08-27 00:00:00+00:00,2.099999983329326e-05,3.400000059627928e-05,1.1000000085914508e-05,1.700000029813964e-05,1212,0.0,0.0
2020-08-28 00:00:00+00:00,1.700000029813964e-05,2.099999983329326e-05,1.700000029813964e-05,2.099999983329326e-05,35,0.0,0.0
2020-08-29 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.2000000424450263e-05,1.2000000424450263e-05,1,0.0,0.0
2020-08-30 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,0,0.0,0.0
2020-08-31 00:00:00+00:00,1.2000000424450263e-05,1.9999999494757503e-05,1.2000000424450263e-05,1.8999999156221747e-05,4,0.0,0.0
2020-09-01 00:00:00+00:00,1.8999999156221747e-05,2.4000000848900527e-05,1.8999999156221747e-05,2.4000000848900527e-05,0,0.0,0.0
2020-09-02 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.300000051036477e-05,2.4000000848900527e-05,0,0.0,0.0
2020-09-03 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,0,0.0,0.0
2020-09-04 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,0,0.0,0.0
2020-09-05 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,0,0.0,0.0
2020-09-06 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,2.4000000848900527e-05,0,0.0,0.0
2020-09-07 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,1.4000000192027073e-05,1.5999999959603883e-05,72,0.0,0.0
2020-09-08 00:00:00+00:00,1.5999999959603883e-05,4.999999873689376e-05,7.000000096013537e-06,1.4000000192027073e-05,5427,0.0,0.0
2020-09-09 00:00:00+00:00,1.4999999621068127e-05,2.2000000171829015e-05,1.4000000192027073e-05,1.8999999156221747e-05,72,0.0,0.0
2020-09-10 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.2999999853491317e-05,1.2999999853491317e-05,151,0.0,0.0
2020-09-11 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,0,0.0,0.0
2020-09-12 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,0,0.0,0.0
2020-09-13 00:00:00+00:00,1.2000000424450263e-05,2.2000000171829015e-05,1.2000000424450263e-05,1.9999999494757503e-05,933,0.0,0.0
2020-09-14 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,0,0.0,0.0
2020-09-15 00:00:00+00:00,1.9999999494757503e-05,8.70000003487803e-05,1.9999999494757503e-05,8.399999933317304e-05,20,0.0,0.0
2020-09-16 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,1.5999999959603883e-05,1.700000029813964e-05,35,0.0,0.0
2020-09-17 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2020-09-18 00:00:00+00:00,1.700000029813964e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8999999156221747e-05,1,0.0,0.0
2020-09-19 00:00:00+00:00,1.8999999156221747e-05,2.2000000171829015e-05,1.8999999156221747e-05,2.099999983329326e-05,155,0.0,0.0
2020-09-20 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,0,0.0,0.0
2020-09-21 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,0,0.0,0.0
2020-09-22 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.4000000192027073e-05,1.4000000192027073e-05,99,0.0,0.0
2020-09-23 00:00:00+00:00,1.4000000192027073e-05,2.499999936844688e-05,1.2999999853491317e-05,2.2000000171829015e-05,221,0.0,0.0
2020-09-24 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.2000000171829015e-05,0,0.0,0.0
2020-09-25 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,1.2000000424450263e-05,1.8000000636675395e-05,289,0.0,0.0
2020-09-26 00:00:00+00:00,1.8000000636675395e-05,2.499999936844688e-05,1.8000000636675395e-05,2.099999983329326e-05,313,0.0,0.0
2020-09-27 00:00:00+00:00,2.099999983329326e-05,7.200000254670158e-05,1.8999999156221747e-05,7.100000220816582e-05,14,0.0,0.0
