,MSE,MAE,RMSE,MAPE,R2
0,0.0011867192815513,0.0267202035730006,0.0344487921638968,0.0497689432366403,0.7748889898287444
1,0.0004323878482779,0.0157769628652444,0.0207939377771002,0.0319204170231203,0.7887114661090358
2,0.0010139636114259,0.0254254465999157,0.0318427952828569,0.0346271850764776,0.6801453866114877
3,0.0024885002117069,0.0391835940417052,0.0498848695669027,0.0504764501066218,0.6738464035136948
4,0.0012839022411051,0.0283153932572331,0.0358315816160152,0.0306521801413733,0.7942572575620327
5,0.0020357364157628,0.0356732839038692,0.0451191358046989,0.0342151846864039,0.2809530025309488
6,0.0011130930185101,0.0258680512845321,0.0333630486992748,0.026956248745124,0.6351063023119319
7,0.001206122730007,0.0272760741073321,0.0347292777063831,0.0388507855447262,0.8986120289856823
8,0.0011507262105721,0.0272527466792806,0.0339223556164975,0.0399544368479614,0.5103262669410331
9,0.0005751298650084,0.0187495177159848,0.0239818653363006,0.0281436164312044,0.8736901202638057
10,0.000604516230503,0.0188831555628858,0.0245869117723856,0.0258247243641446,0.7629077647641213
11,0.0008992284369204,0.0244792664508431,0.0299871378580958,0.0483834437983562,0.8822225368454126
Mean,0.0011658355084459085,0.026133641336818888,0.03320764243336734,0.036647801333512836,0.712972293855661
