TIMESTAMP,MTHB_OPEN_PRICE_USD,MTHB_HIGH_PRICE_USD,MTHB_LOW_PRICE_USD,MTHB_CLOSE_PRICE_USD,MTHB_VOLUME_USD,MTHB_DIVIDENDS_USD,MTHB_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.028862999752163887,0.030177000910043716,0.027612999081611633,0.02930399961769581,278,0.0,0.0
2025-04-02 00:00:00+00:00,0.02930399961769581,0.03036399930715561,0.028084000572562218,0.02860799990594387,0,0.0,0.0
2025-04-03 00:00:00+00:00,0.02860799990594387,0.03010999970138073,0.028017999604344368,0.02870899997651577,0,0.0,0.0
2025-04-04 00:00:00+00:00,0.02870899997651577,0.029911000281572342,0.028031000867486,0.02902200073003769,209,0.0,0.0
2025-04-05 00:00:00+00:00,0.02902200073003769,0.029485000297427177,0.02729799970984459,0.02913299947977066,0,0.0,0.0
2025-04-06 00:00:00+00:00,0.02913299947977066,0.029594000428915024,0.028566999360919,0.029256999492645264,0,0.0,0.0
2025-04-07 00:00:00+00:00,0.029256999492645264,0.02961600013077259,0.028001999482512474,0.02816700004041195,0,0.0,0.0
2025-04-08 00:00:00+00:00,0.02816700004041195,0.03023100085556507,0.028144000098109245,0.029662000015378,0,0.0,0.0
2025-04-09 00:00:00+00:00,0.029662000015378,0.029906999319791794,0.02824700064957142,0.029906999319791794,0,0.0,0.0
2025-04-10 00:00:00+00:00,0.029906999319791794,0.03032900020480156,0.02860100008547306,0.02873300015926361,254,0.0,0.0
2025-04-11 00:00:00+00:00,0.02873300015926361,0.031369999051094055,0.028423000127077103,0.03060300089418888,0,0.0,0.0
2025-04-12 00:00:00+00:00,0.03060300089418888,0.03367900103330612,0.0268350001424551,0.0322050005197525,0,0.0,0.0
2025-04-13 00:00:00+00:00,0.0322050005197525,0.0322050005197525,0.029154999181628227,0.030438000336289406,158,0.0,0.0
2025-04-14 00:00:00+00:00,0.030438000336289406,0.03252499923110008,0.025049999356269836,0.030047999694943428,595,0.0,0.0
2025-04-15 00:00:00+00:00,0.030047999694943428,0.031129999086260796,0.02843100018799305,0.031129999086260796,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.031129999086260796,0.03168100118637085,0.027171999216079712,0.029488999396562576,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.029488999396562576,0.03127000108361244,0.029152000322937965,0.030306000262498856,115,0.0,0.0
2025-04-18 00:00:00+00:00,0.030306000262498856,0.031057000160217285,0.02719300054013729,0.02945300005376339,0,0.0,0.0
2025-04-19 00:00:00+00:00,0.02945300005376339,0.0316540002822876,0.029265999794006348,0.029897000640630722,147,0.0,0.0
2025-04-20 00:00:00+00:00,0.029897000640630722,0.03081200085580349,0.028927000239491463,0.028927000239491463,73,0.0,0.0
2025-04-21 00:00:00+00:00,0.028927000239491463,0.03187600150704384,0.028176000341773033,0.03060000017285347,0,0.0,0.0
2025-04-22 00:00:00+00:00,0.03060000017285347,0.034283000975847244,0.030038999393582344,0.031658999621868134,180,0.0,0.0
2025-04-23 00:00:00+00:00,0.031658999621868134,0.03484300151467323,0.02973400056362152,0.031116999685764313,195,0.0,0.0
