TIMESTAMP,JIN_OPEN_PRICE_USD,JIN_HIGH_PRICE_USD,JIN_LOW_PRICE_USD,JIN_CLOSE_PRICE_USD,JIN_VOLUME_USD,JIN_DIVIDENDS_USD,JIN_STOCK_SPLITS_USD
2024-09-17 00:00:00+00:00,0.0006179999909363687,0.0007270000060088933,0.00043700000969693065,0.0005089999758638442,134366,0.0,0.0
2024-09-18 00:00:00+00:00,0.0005159999709576368,0.0007680000271648169,0.00047599998652003706,0.0007450000266544521,144948,0.0,0.0
2024-09-19 00:00:00+00:00,0.0007450000266544521,0.000838999985717237,0.0006520000169984996,0.0008120000129565597,185037,0.0,0.0
2024-09-20 00:00:00+00:00,0.0008099999977275729,0.0008839999791234732,0.0006489999941550195,0.0007970000151544809,323997,0.0,0.0
2024-09-21 00:00:00+00:00,0.0007970000151544809,0.000893999997060746,0.0007259999983943999,0.0008740000193938613,277932,0.0,0.0
2024-09-22 00:00:00+00:00,0.0008740000193938613,0.0008870000019669533,0.000783999974373728,0.0008689999813213944,167933,0.0,0.0
2024-09-23 00:00:00+00:00,0.0008689999813213944,0.000994000001810491,0.0008559999987483025,0.000965000013820827,167724,0.0,0.0
2024-09-24 00:00:00+00:00,0.000965000013820827,0.0017030000453814864,0.00088900001719594,0.0016959999920800328,241886,0.0,0.0
2024-09-25 00:00:00+00:00,0.0016959999920800328,0.001753999968059361,0.0014850000152364373,0.0017059999518096447,134381,0.0,0.0
2024-09-26 00:00:00+00:00,0.0017130000051110983,0.0019280000124126673,0.001617999980226159,0.001921999966725707,136807,0.0,0.0
2024-09-27 00:00:00+00:00,0.001921999966725707,0.0023580000270158052,0.001728000002913177,0.0020979999098926783,232936,0.0,0.0
2024-09-28 00:00:00+00:00,0.0020979999098926783,0.0032939999364316463,0.002065999899059534,0.0029060000088065863,241792,0.0,0.0
2024-09-29 00:00:00+00:00,0.0029060000088065863,0.003100000089034438,0.0022219999227672815,0.0028510000556707382,308368,0.0,0.0
2024-09-30 00:00:00+00:00,0.0028510000556707382,0.003140999935567379,0.0017979999538511038,0.0026549999602138996,609484,0.0,0.0
2024-10-01 00:00:00+00:00,0.0026599999982863665,0.002706000115722418,0.0012410000199452043,0.0017679999582469463,452030,0.0,0.0
2024-10-02 00:00:00+00:00,0.0017679999582469463,0.0019310000352561474,0.0014479999663308263,0.0015670000575482845,206370,0.0,0.0
2024-10-03 00:00:00+00:00,0.0015670000575482845,0.0017950000474229455,0.0014449999434873462,0.0017229999648407102,125218,0.0,0.0
2024-10-04 00:00:00+00:00,0.0017229999648407102,0.0020290000829845667,0.0016830000095069408,0.0017940000398084521,137715,0.0,0.0
2024-10-05 00:00:00+00:00,0.0017979999538511038,0.0023950000759214163,0.0016120000509545207,0.0016319999704137444,602773,0.0,0.0
2024-10-06 00:00:00+00:00,0.001636000000871718,0.001896000001579523,0.0013960000360384583,0.001429000054486096,189978,0.0,0.0
2024-10-07 00:00:00+00:00,0.001429000054486096,0.0017160000279545784,0.0010890000266954303,0.001234999974258244,210045,0.0,0.0
2024-10-08 00:00:00+00:00,0.001234999974258244,0.0017379999626427889,0.0010740000288933516,0.001614999957382679,186316,0.0,0.0
2024-10-09 00:00:00+00:00,0.0016080000204965472,0.0016430000541731715,0.0010779999429360032,0.0011109999613836408,171932,0.0,0.0
2024-10-10 00:00:00+00:00,0.0011159999994561076,0.0012120000319555402,0.0008219999726861715,0.0009360000258311629,116289,0.0,0.0
2024-10-11 00:00:00+00:00,0.0009360000258311629,0.0010969999711960554,0.0008859999943524599,0.0010089999996125698,46763,0.0,0.0
2024-10-12 00:00:00+00:00,0.0010089999996125698,0.001057000015862286,0.0008650000090710819,0.001003999961540103,63236,0.0,0.0
2024-10-13 00:00:00+00:00,0.0010029999539256096,0.0010270000202581286,0.0009079999872483313,0.0010059999767690897,48099,0.0,0.0
2024-10-14 00:00:00+00:00,0.0010110000148415565,0.001276999944821,0.0009219999774359167,0.0011099999537691474,52010,0.0,0.0
2024-10-15 00:00:00+00:00,0.0011099999537691474,0.0017320000333711505,0.0009219999774359167,0.0015109999803826213,111133,0.0,0.0
2024-10-16 00:00:00+00:00,0.0015109999803826213,0.0018720000516623259,0.0012939999578520656,0.0012939999578520656,109305,0.0,0.0
2024-10-17 00:00:00+00:00,0.0012939999578520656,0.0013689999468624592,0.000999000039882958,0.0012110000243410468,272455,0.0,0.0
2024-10-18 00:00:00+00:00,0.0012110000243410468,0.0013020000187680125,0.0010470000561326742,0.0010930000571534038,1606588,0.0,0.0
2024-10-19 00:00:00+00:00,0.0010930000571534038,0.0013970000436529517,0.0009720000089146197,0.0011530000483617187,219646,0.0,0.0
2024-10-20 00:00:00+00:00,0.0011530000483617187,0.0013229999458417296,0.000944000028539449,0.0011399999493733048,2862016,0.0,0.0
2024-10-21 00:00:00+00:00,0.0011399999493733048,0.0011579999700188637,0.0009590000263415277,0.0010470000561326742,2552926,0.0,0.0
2024-10-22 00:00:00+00:00,0.0010470000561326742,0.0010470000561326742,0.0008650000090710819,0.0008859999943524599,2371868,0.0,0.0
2024-10-23 00:00:00+00:00,0.0008859999943524599,0.0008880000095814466,0.0005310000269673765,0.000623999978415668,2553193,0.0,0.0
2024-10-24 00:00:00+00:00,0.0005489999894052744,0.0010209999745711684,0.0003349999897181988,0.000678999989759177,1804127,0.0,0.0
2024-10-25 00:00:00+00:00,0.000678999989759177,0.0008789999992586672,0.00048600000445730984,0.0004889999981969595,550130,0.0,0.0
2024-10-26 00:00:00+00:00,0.0004889999981969595,0.0006440000142902136,0.0004889999981969595,0.0005450000171549618,2289625,0.0,0.0
2024-10-27 00:00:00+00:00,0.0005450000171549618,0.0006380000268109143,0.0005329999839887023,0.0005629999795928597,3164568,0.0,0.0
