TIMESTAMP,USACOIN34805_OPEN_PRICE_USD,USACOIN34805_HIGH_PRICE_USD,USACOIN34805_LOW_PRICE_USD,USACOIN34805_CLOSE_PRICE_USD,USACOIN34805_VOLUME_USD,USACOIN34805_DIVIDENDS_USD,USACOIN34805_STOCK_SPLITS_USD
2025-02-15 00:00:00+00:00,0.03240299969911575,0.03653400018811226,0.029544999822974205,0.03127399832010269,34193,0.0,0.0
2025-02-16 00:00:00+00:00,0.03127399832010269,0.03127399832010269,0.026843000203371048,0.02782200090587139,27534,0.0,0.0
2025-02-17 00:00:00+00:00,0.02782200090587139,0.03464300185441971,0.026498999446630478,0.029138000681996346,31350,0.0,0.0
2025-02-18 00:00:00+00:00,0.029138000681996346,0.031954001635313034,0.027506999671459198,0.031108999624848366,11218,0.0,0.0
2025-02-19 00:00:00+00:00,0.031108999624848366,0.03366199880838394,0.022708000615239143,0.02299400046467781,50219,0.0,0.0
2025-02-20 00:00:00+00:00,0.02299400046467781,0.02466999925673008,0.022492999210953712,0.022777000442147255,5846,0.0,0.0
2025-02-21 00:00:00+00:00,0.022777000442147255,0.03121500089764595,0.022758999839425087,0.024596000090241432,20089,0.0,0.0
2025-02-22 00:00:00+00:00,0.024596000090241432,0.025324000045657158,0.02403300069272518,0.02420699968934059,8816,0.0,0.0
2025-02-23 00:00:00+00:00,0.02420699968934059,0.025134999305009842,0.02420699968934059,0.025087999179959297,3735,0.0,0.0
2025-02-24 00:00:00+00:00,0.025087999179959297,0.02596599981188774,0.022909000515937805,0.022909000515937805,5133,0.0,0.0
2025-02-25 00:00:00+00:00,0.022909000515937805,0.02684199996292591,0.022770000621676445,0.02643500082194805,9462,0.0,0.0
2025-02-26 00:00:00+00:00,0.02643500082194805,0.02662299945950508,0.02323799952864647,0.023238999769091606,3874,0.0,0.0
2025-02-27 00:00:00+00:00,0.023238999769091606,0.02587299980223179,0.02312299981713295,0.024612000212073326,5749,0.0,0.0
