TIMESTAMP,SHIRO_OPEN_PRICE_USD,SHIRO_HIGH_PRICE_USD,SHIRO_LOW_PRICE_USD,SHIRO_CLOSE_PRICE_USD,SHIRO_VOLUME_USD,SHIRO_DIVIDENDS_USD,SHIRO_STOCK_SPLITS_USD
2025-03-23 00:00:00+00:00,,,,0.0,1280184,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,1664707,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,1587255,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,4229421,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,2110757,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,2348670,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,1555172,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,1880772,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,2018577,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,1794396,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,2826795,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,2048148,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,2394932,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,1361298,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,2282666,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,4691784,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,1964238,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,3355429,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,2424921,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,2393739,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,2169499,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,2272030,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,2300290,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,1993250,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,1842386,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,1464877,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,1675140,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,1434048,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,1598449,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,1919506,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,2742953,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,3275252,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,2128675,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,2523912,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,3595829,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,3292236,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,3184205,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,3027459,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,2948112,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,2762367,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,2470772,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,2588452,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,2475443,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,2473982,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,1946341,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,1741710,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,3688621,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,5339060,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,4603543,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,4252290,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,7021033,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,4802398,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,3473508,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,2982631,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,2066064,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,1985711,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,2618649,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,2091836,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,1904682,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,5460304,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,3642873,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,3959232,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,1746050,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,1972286,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,1909214,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,2358702,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,1847353,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,2228222,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,3133175,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,2138734,0.0,0.0
2025-06-01 00:00:00+00:00,6.761778692521148e-09,6.9303340843873684e-09,6.608448455125426e-09,6.623431136887348e-09,1700678,0.0,0.0
