TIMESTAMP,ASNT_OPEN_PRICE_USD,ASNT_HIGH_PRICE_USD,ASNT_LOW_PRICE_USD,ASNT_CLOSE_PRICE_USD,ASNT_VOLUME_USD,ASNT_DIVIDENDS_USD,ASNT_STOCK_SPLITS_USD
2022-04-10 00:00:00+00:00,0.4050450026988983,0.4404509961605072,0.24285799264907837,0.2533490061759949,0,0.0,0.0
2022-04-11 00:00:00+00:00,0.253371000289917,0.2887910008430481,0.13176199793815613,0.1558700054883957,0,0.0,0.0
2022-04-12 00:00:00+00:00,0.15587100386619568,0.18088600039482117,0.1350650042295456,0.1352819949388504,0,0.0,0.0
2022-04-13 00:00:00+00:00,0.13528800010681152,0.13529500365257263,0.07007300108671188,0.07083900272846222,0,0.0,0.0
2022-04-14 00:00:00+00:00,0.0708409994840622,0.07084599882364273,0.034563999623060226,0.045788999646902084,0,0.0,0.0
2022-04-15 00:00:00+00:00,0.0457880012691021,0.06596200168132782,0.0457880012691021,0.06583499908447266,0,0.0,0.0
2022-04-16 00:00:00+00:00,0.06583099812269211,0.08306799829006195,0.06582999974489212,0.0716169998049736,0,0.0,0.0
2022-04-17 00:00:00+00:00,0.07161600142717361,0.07162000238895416,0.059351999312639236,0.05945900082588196,0,0.0,0.0
2022-04-18 00:00:00+00:00,0.059459999203681946,0.06690900027751923,0.05507799983024597,0.06624399870634079,0,0.0,0.0
2022-04-19 00:00:00+00:00,0.06623700261116028,0.0724790021777153,0.06623700261116028,0.0701650008559227,0,0.0,0.0
2022-04-20 00:00:00+00:00,0.0701650008559227,0.0875839963555336,0.06887199729681015,0.0751350000500679,0,0.0,0.0
2022-04-21 00:00:00+00:00,0.07511500269174576,0.081557996571064,0.07511299848556519,0.07705499976873398,0,0.0,0.0
2022-04-22 00:00:00+00:00,0.07705400139093399,0.07779300212860107,0.06199900060892105,0.06199999898672104,0,0.0,0.0
2022-04-23 00:00:00+00:00,0.06200899928808212,0.06205099821090698,0.05725499987602234,0.05936500057578087,0,0.0,0.0
