TIMESTAMP,OORC_OPEN_PRICE_USD,OORC_HIGH_PRICE_USD,OORC_LOW_PRICE_USD,OORC_CLOSE_PRICE_USD,OORC_VOLUME_USD,OORC_DIVIDENDS_USD,OORC_STOCK_SPLITS_USD
2022-12-13 00:00:00+00:00,0.09138700366020203,0.09322399646043777,0.09124100208282471,0.09318800270557404,114589,0.0,0.0
2022-12-14 00:00:00+00:00,0.093190997838974,0.09345799684524536,0.09155499935150146,0.09156200289726257,117531,0.0,0.0
2022-12-15 00:00:00+00:00,0.09155499935150146,0.09155700355768204,0.08860000222921371,0.08880099654197693,113160,0.0,0.0
2022-12-16 00:00:00+00:00,0.08879700303077698,0.08918900042772293,0.08455400168895721,0.08476699888706207,174829,0.0,0.0
2022-12-17 00:00:00+00:00,0.08477000147104263,0.08506199717521667,0.08298099786043167,0.08374200016260147,128993,0.0,0.0
2022-12-18 00:00:00+00:00,0.08374399691820145,0.08452200144529343,0.0835610032081604,0.08434099704027176,80056,0.0,0.0
2022-12-19 00:00:00+00:00,0.08434499800205231,0.0846249982714653,0.08173199743032455,0.0818919986486435,78407,0.0,0.0
2022-12-20 00:00:00+00:00,0.08190499991178513,0.08332499861717224,0.08181200176477432,0.08316300064325333,65366,0.0,0.0
2022-12-21 00:00:00+00:00,0.0831570029258728,0.08433300256729126,0.08286300301551819,0.08433300256729126,48216,0.0,0.0
2022-12-22 00:00:00+00:00,0.08434099704027176,0.08460800349712372,0.08368799835443497,0.08411700278520584,53689,0.0,0.0
2022-12-23 00:00:00+00:00,0.08411599695682526,0.08556199818849564,0.08405999839305878,0.08547700196504593,72515,0.0,0.0
2022-12-24 00:00:00+00:00,0.08547700196504593,0.08636800199747086,0.08547700196504593,0.0861779972910881,128099,0.0,0.0
2022-12-25 00:00:00+00:00,0.08617199957370758,0.08643300086259842,0.08546800166368484,0.08556000143289566,73254,0.0,0.0
2022-12-26 00:00:00+00:00,0.08555900305509567,0.08555900305509567,0.0816200003027916,0.08185800164937973,82055,0.0,0.0
2022-12-27 00:00:00+00:00,0.08185599744319916,0.08250600099563599,0.0812930017709732,0.08167599886655807,37128,0.0,0.0
2022-12-28 00:00:00+00:00,0.08167199790477753,0.08195800334215164,0.07980599999427795,0.08004900068044662,65099,0.0,0.0
2022-12-29 00:00:00+00:00,0.08005200326442719,0.08100900053977966,0.07964999973773956,0.08047399669885635,41239,0.0,0.0
2022-12-30 00:00:00+00:00,0.08047199994325638,0.08054299652576447,0.079646997153759,0.08031599968671799,34882,0.0,0.0
2022-12-31 00:00:00+00:00,0.08031199872493744,0.08065900206565857,0.08009800314903259,0.08035799860954285,10671,0.0,0.0
2023-01-01 00:00:00+00:00,0.0803619995713234,0.08037900179624557,0.07931800186634064,0.07941599935293198,31952,0.0,0.0
2023-01-02 00:00:00+00:00,0.0794219970703125,0.08156699687242508,0.07870599627494812,0.08137000352144241,91893,0.0,0.0
2023-01-03 00:00:00+00:00,0.08137200027704239,0.08200299739837646,0.08062399923801422,0.08079200237989426,23294,0.0,0.0
2023-01-04 00:00:00+00:00,0.08078999817371368,0.0818530023097992,0.08010400086641312,0.08079300075769424,70320,0.0,0.0
2023-01-05 00:00:00+00:00,0.08079099655151367,0.08348099887371063,0.08058100193738937,0.08342199772596359,102028,0.0,0.0
2023-01-06 00:00:00+00:00,0.08342199772596359,0.0840110033750534,0.08306699991226196,0.08368399739265442,43051,0.0,0.0
2023-01-07 00:00:00+00:00,0.083685003221035,0.0841749981045723,0.08365599811077118,0.08417300134897232,19812,0.0,0.0
2023-01-08 00:00:00+00:00,0.08417099714279175,0.0855880007147789,0.08346100151538849,0.0855880007147789,59975,0.0,0.0
2023-01-09 00:00:00+00:00,0.08559499680995941,0.08892200142145157,0.08559499680995941,0.0878869965672493,78495,0.0,0.0
2023-01-10 00:00:00+00:00,0.08788099884986877,0.0886169970035553,0.08711499720811844,0.0882050022482872,101708,0.0,0.0
2023-01-11 00:00:00+00:00,0.08820600062608719,0.09223099797964096,0.08762100338935852,0.09223099797964096,350228,0.0,0.0
2023-01-12 00:00:00+00:00,0.09286600351333618,0.09428399801254272,0.09171299636363983,0.09398499876260757,117993,0.0,0.0
2023-01-13 00:00:00+00:00,0.09398800134658813,0.09784699976444244,0.09341099858283997,0.09778600186109543,92103,0.0,0.0
2023-01-14 00:00:00+00:00,0.09779000282287598,0.10082100331783295,0.09779000282287598,0.10013800114393234,194110,0.0,0.0
