TIMESTAMP,WTFO_OPEN_PRICE_USD,WTFO_HIGH_PRICE_USD,WTFO_LOW_PRICE_USD,WTFO_CLOSE_PRICE_USD,WTFO_VOLUME_USD,WTFO_DIVIDENDS_USD,WTFO_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0006709999870508909,0.0007210000185295939,0.0006709999870508909,0.0007149999728426337,0,0.0,0.0
2025-04-02 00:00:00+00:00,0.0007149999728426337,0.0007939999923110008,0.0006939999875612557,0.0006939999875612557,2098,0.0,0.0
2025-04-03 00:00:00+00:00,0.0006939999875612557,0.0007070000283420086,0.000645000021904707,0.0006910000229254365,4087,0.0,0.0
2025-04-04 00:00:00+00:00,0.0006910000229254365,0.0007479999912902713,0.0006820000126026571,0.000737000023946166,1269,0.0,0.0
2025-04-05 00:00:00+00:00,0.000737000023946166,0.0007590000168420374,0.0007239999831654131,0.0007459999760612845,2275,0.0,0.0
2025-04-06 00:00:00+00:00,0.0007459999760612845,0.0008319999906234443,0.0006409999914467335,0.0006409999914467335,0,0.0,0.0
2025-04-07 00:00:00+00:00,0.0006409999914467335,0.0006719999946653843,0.0005810000002384186,0.0006600000197067857,2385,0.0,0.0
2025-04-08 00:00:00+00:00,0.0006600000197067857,0.0007060000207275152,0.0006600000197067857,0.0006799999973736703,2428,0.0,0.0
2025-04-09 00:00:00+00:00,0.0006799999973736703,0.0008379999781027436,0.0006580000044777989,0.0008239999879151583,5090,0.0,0.0
2025-04-10 00:00:00+00:00,0.0008239999879151583,0.000826000003144145,0.0007619999814778566,0.0007960000075399876,4178,0.0,0.0
2025-04-11 00:00:00+00:00,0.0007960000075399876,0.0008490000036545098,0.0007800000021234155,0.0008370000286959112,3597,0.0,0.0
2025-04-12 00:00:00+00:00,0.0008370000286959112,0.0009629999985918403,0.0008280000183731318,0.0009480000007897615,2098,0.0,0.0
2025-04-13 00:00:00+00:00,0.0009480000007897615,0.0010499999625608325,0.0009449999779462814,0.000990999978967011,5319,0.0,0.0
2025-04-14 00:00:00+00:00,0.000990999978967011,0.0010890000266954303,0.0009879999561235309,0.0010590000310912728,2690,0.0,0.0
2025-04-15 00:00:00+00:00,0.0010590000310912728,0.0012250000145286322,0.0010479999473318458,0.0011340000201016665,9867,0.0,0.0
2025-04-16 00:00:00+00:00,0.0011340000201016665,0.0012499999720603228,0.0011279999744147062,0.0012280000373721123,6515,0.0,0.0
2025-04-17 00:00:00+00:00,0.0012280000373721123,0.00133200001437217,0.0012100000167265534,0.0013129999861121178,5092,0.0,0.0
2025-04-18 00:00:00+00:00,0.0013129999861121178,0.001366000040434301,0.0012929999502375722,0.00133500003721565,5616,0.0,0.0
2025-04-19 00:00:00+00:00,0.00133500003721565,0.0014230000087991357,0.0013289999915286899,0.0014100000262260437,5485,0.0,0.0
2025-04-20 00:00:00+00:00,0.0014100000262260437,0.0014560000272467732,0.0014019999653100967,0.0014449999434873462,5303,0.0,0.0
2025-04-21 00:00:00+00:00,0.0014449999434873462,0.0015010000206530094,0.0014049999881535769,0.0014130000490695238,4723,0.0,0.0
2025-04-22 00:00:00+00:00,0.0014130000490695238,0.0015979999443516135,0.0014019999653100967,0.0015940000303089619,2401,0.0,0.0
2025-04-23 00:00:00+00:00,0.0015940000303089619,0.001724999980069697,0.0015820000553503633,0.0016289999475702643,7472,0.0,0.0
2025-04-24 00:00:00+00:00,0.0016289999475702643,0.0016609999584034085,0.0015719999792054296,0.0015999999595806003,2427,0.0,0.0
2025-04-25 00:00:00+00:00,0.0015999999595806003,0.0016400000313296914,0.0015490000369027257,0.0015829999465495348,4015,0.0,0.0
2025-04-26 00:00:00+00:00,0.0015829999465495348,0.0016870000399649143,0.0015820000553503633,0.0016769999638199806,2527,0.0,0.0
2025-04-27 00:00:00+00:00,0.0016769999638199806,0.0016919999616220593,0.0015059999423101544,0.001509999972768128,7734,0.0,0.0
2025-04-28 00:00:00+00:00,0.001509999972768128,0.001550000044517219,0.0014799999771639705,0.0015079999575391412,2078,0.0,0.0
2025-04-29 00:00:00+00:00,0.0015079999575391412,0.0015300000086426735,0.0014680000022053719,0.0014809999847784638,2484,0.0,0.0
2025-04-30 00:00:00+00:00,0.0014809999847784638,0.0014949999749660492,0.001424000016413629,0.001491999952122569,525,0.0,0.0
2025-05-01 00:00:00+00:00,0.001491999952122569,0.0015820000553503633,0.001491999952122569,0.001560000004246831,1551,0.0,0.0
2025-05-02 00:00:00+00:00,0.001560000004246831,0.0015790000325068831,0.001484000007621944,0.0014860000228509307,1739,0.0,0.0
2025-05-03 00:00:00+00:00,0.0014860000228509307,0.0014959999825805426,0.0014560000272467732,0.0014560000272467732,602,0.0,0.0
2025-05-04 00:00:00+00:00,0.0014560000272467732,0.0014619999565184116,0.0013909999979659915,0.0013920000055804849,1279,0.0,0.0
2025-05-05 00:00:00+00:00,0.0013920000055804849,0.0014140000566840172,0.0013830000534653664,0.001395000028423965,0,0.0,0.0
2025-05-06 00:00:00+00:00,0.001395000028423965,0.0014400000218302011,0.0013559999642893672,0.0014280000468716025,0,0.0,0.0
2025-05-07 00:00:00+00:00,0.0014280000468716025,0.001478999969549477,0.0013370000524446368,0.001383999944664538,3739,0.0,0.0
2025-05-08 00:00:00+00:00,0.001383999944664538,0.0015610000118613243,0.0013830000534653664,0.0015399999683722854,0,0.0,0.0
2025-05-09 00:00:00+00:00,0.0015399999683722854,0.0016349999932572246,0.0015079999575391412,0.0015849999617785215,0,0.0,0.0
2025-05-10 00:00:00+00:00,0.0015849999617785215,0.0017389999702572823,0.0014329999685287476,0.0017389999702572823,65072,0.0,0.0
2025-05-11 00:00:00+00:00,0.0017389999702572823,0.0017640000442042947,0.0015450000064447522,0.0017099999822676182,0,0.0,0.0
2025-05-12 00:00:00+00:00,0.0017099999822676182,0.00177800003439188,0.0015279999934136868,0.0017040000529959798,18435,0.0,0.0
2025-05-13 00:00:00+00:00,0.0017040000529959798,0.0017750000115484,0.0016090000281110406,0.001765000051818788,0,0.0,0.0
2025-05-14 00:00:00+00:00,0.001765000051818788,0.0017770000267773867,0.0015709999715909362,0.0016919999616220593,13789,0.0,0.0
2025-05-15 00:00:00+00:00,0.0016919999616220593,0.0016949999844655395,0.0016129999421536922,0.0016410000389441848,0,0.0,0.0
2025-05-16 00:00:00+00:00,0.0016410000389441848,0.0016789999790489674,0.0016329999780282378,0.0016329999780282378,0,0.0,0.0
2025-05-17 00:00:00+00:00,0.0016329999780282378,0.0016560000367462635,0.0012600000482052565,0.0016339999856427312,36393,0.0,0.0
2025-05-18 00:00:00+00:00,0.0016339999856427312,0.0017330000409856439,0.0015589999966323376,0.0016700000269338489,0,0.0,0.0
2025-05-19 00:00:00+00:00,0.0016700000269338489,0.0016700000269338489,0.001541999983601272,0.001572999986819923,0,0.0,0.0
2025-05-20 00:00:00+00:00,0.001572999986819923,0.001598999951966107,0.0015450000064447522,0.001572999986819923,717,0.0,0.0
2025-05-21 00:00:00+00:00,0.001572999986819923,0.001597000053152442,0.0015439999988302588,0.001585999969393015,1328,0.0,0.0
