,K,Alpha,Tau,Non_Stationary_IMFs,MSE,IMF_1_P_Val
63,12,1500,0.2,0,7164.107031952949,0.036021150301514406
64,15,2250,0.1,0,7348.596540916371,0.0004943013634398955
65,15,2500,0.2,0,7581.589676319603,0.009537228531014005
66,13,2000,0.2,0,7644.836626425695,0.02520593800480937
67,15,3500,0.3,0,7801.555184710705,0.0030610616297990613
68,15,2750,0.1,0,7984.993744666397,0.004130934917277302
69,13,1250,0.05,0,8128.419360851974,0.04790718906948931
70,15,2750,0.3,0,8237.95696678869,0.005904784810589975
71,15,2500,0.1,0,8314.970510674908,0.0008630565201633122
72,14,1750,0.2,0,8776.429733792509,0.009834820710439535
73,15,3000,0.1,0,9452.125666776357,0.008606154261641068
74,15,3000,0.15,0,9459.591787061248,0.00013203630785091182
75,14,2250,0.15,0,10099.601595460159,0.02694590374414334
76,14,2000,0.05,0,10556.539434266464,0.006554036565741208
77,15,2750,0.25,0,10669.973168883105,0.00011374505623823342
78,14,2500,0.1,0,10679.255156992169,0.025195929693823185
79,14,1750,0.05,0,11539.490396894491,0.023006335484574127
80,15,3000,0.25,0,11600.439674456598,0.0003285428654539716
81,14,2250,0.3,0,11678.868012034869,0.019831396556725823
82,14,2750,0.3,0,12027.353374342925,0.003501321737151309
83,14,1750,0.1,0,12227.739618494446,0.03042967036375214
84,13,1000,0.0,0,12474.922263051458,0.041285473940291924
85,15,3250,0.3,0,13104.635020835833,0.00038910171210221735
86,14,2500,0.05,0,14256.439412628446,0.032696466121215725
87,15,3500,0.2,0,14297.432817330198,0.0022258921866601215
88,14,3000,0.25,0,14406.935721870925,0.00016210687652435258
89,15,2250,0.05,0,15016.865942736453,0.022979241794804497
90,14,3250,0.1,0,15063.762023020405,1.5374678569701492e-05
91,14,2250,0.2,0,15114.922403307872,0.012433994095152499
92,15,2750,0.15,0,15206.55770917589,0.00010877038579594413
93,14,2750,0.25,0,15263.1755375655,0.000555033786167841
94,14,3500,0.2,0,15406.2295766652,0.03387675344959841
95,14,2750,0.15,0,15469.71318725854,0.04722924781836311
96,14,3500,0.25,0,15755.3116217713,3.9818699579878216e-05
97,14,3500,0.3,0,15884.426321746882,0.0020394751712237455
98,13,2750,0.15,0,16378.831626049061,0.01849458041806429
99,12,1000,0.0,0,16653.394790514307,0.006828272928261389
100,15,3250,0.15,0,16742.059580455378,0.010881999901370907
101,13,2500,0.1,0,16743.692899394355,0.0028516864621687264
102,14,2000,0.2,0,17036.142899844286,0.038060152614994056
103,15,3250,0.1,0,17384.696585609803,0.00018093299680577407
104,14,2500,0.15,0,17481.21199849039,0.009646102773486792
105,13,2500,0.15,0,17773.007865009386,0.009498216515372727
106,15,3500,0.25,0,18001.93112430873,0.012279566739600057
107,14,2750,0.2,0,18101.776921376382,0.00028363047133477237
108,15,3500,0.15,0,18313.2328630468,0.005744019790850549
109,14,2500,0.2,0,18333.851884079973,0.0011889111989951482
110,15,4000,0.15,0,18381.443092672325,0.01721513089679973
111,15,2750,0.2,0,18406.694179962324,0.0015765182430784916
112,15,3250,0.05,0,18535.911194390414,0.01520441617458759
113,15,3000,0.05,0,18703.556710018063,0.007307015275608852
114,14,2500,0.3,0,18787.90547958808,0.0010377389451797503
115,13,2250,0.1,0,18982.7623226669,0.002819691347126412
116,13,2750,0.05,0,19408.218528357585,0.00020861539937457727
117,14,3750,0.2,0,19411.261603718962,0.0027314924504776915
118,14,3250,0.3,0,19787.66761039272,6.145322851259423e-05
119,15,3500,0.05,0,19905.15306167501,0.016841525006764307
120,15,2500,0.05,0,19998.703157575397,0.005553442076478544
121,15,3000,0.2,0,21067.757460414807,2.4703215662159857e-05
122,15,2750,0.05,0,21372.960419092018,0.013278492215484328
123,13,4250,0.25,0,22024.60688581752,0.03205265651259614
124,13,2250,0.05,0,22319.81606505664,0.0003280646388921374
125,15,3250,0.2,0,22541.66688286445,0.01125182924187526
126,13,2750,0.3,0,22668.847581718805,0.03014219157727516
127,15,4250,0.15,0,23238.738275050982,0.012157704983507316
128,13,3000,0.1,0,23527.472767795527,0.01505116675283035
129,10,1500,0.2,0,23594.866374476056,0.042023696030580336
130,13,2000,0.1,0,23735.950784257348,0.020154239366578817
131,13,3000,0.15,0,24080.514556286555,0.03226160200595785
132,12,2750,0.3,0,24253.029770624176,0.02473881004053153
133,14,3000,0.15,0,24648.995616540004,0.01398354877369316
134,11,1000,0.0,0,25037.126699813907,0.04141019827056948
135,13,3250,0.1,0,25143.757720926526,0.027812048254990743
136,14,4000,0.25,0,26083.767077441502,0.017374530713888125
137,15,4000,0.25,0,26234.496893272975,0.013456258388127187
138,15,3750,0.2,0,26345.561796711034,0.005203563831748289
139,14,3500,0.15,0,26656.05334296617,0.0003687067728891782
140,15,3750,0.3,0,26778.56670858405,0.011253686810033012
141,14,3250,0.15,0,27136.601271682393,0.0002021261947707898
142,15,3250,0.25,0,27924.686006258627,0.009178997018503686
143,14,4500,0.25,0,28656.560372647924,0.033992353060153996
144,14,3750,0.3,0,28735.20260543975,0.004319418674567346
145,15,4000,0.1,0,28873.099434295633,0.032300884438230176
146,14,2750,0.05,0,28931.698121139205,0.018423282709167516
147,15,4250,0.2,0,29019.356100769615,0.015425082347867339
148,12,2000,0.1,0,29160.862590160577,0.022145379641727206
149,14,3750,0.25,0,29181.22981068742,0.0008218385782930019
150,15,3750,0.25,0,29617.550780929832,0.016014090169936997
151,14,3250,0.25,0,29839.594488291295,0.004640499686320642
152,14,4750,0.25,0,29994.313234568053,0.029055864428778597
153,14,3000,0.3,0,30031.581876672975,0.0004359872582979297
154,14,4750,0.3,0,30337.92844025437,0.00027186964918442594
155,14,3500,0.05,0,30689.64228708732,0.025480164415129257
156,15,3750,0.15,0,30820.25825399911,0.011122111839908062
157,14,3000,0.1,0,31063.380984504693,0.009060229617321874
158,15,4500,0.2,0,31218.409933419036,0.031056595468132372
159,14,4500,0.1,0,31238.020211313265,0.01103356876410465
160,13,3500,0.3,0,31574.773625928552,0.0010347630987418437
161,13,3250,0.25,0,32020.036869043757,0.018919720313170015
162,14,3250,0.2,0,32577.942628572102,0.008510141617468195
163,13,3750,0.1,0,32643.492070989865,0.0021936166250875275
164,15,4000,0.3,0,33177.319373957645,0.0010140121668813411
165,13,2750,0.1,0,33493.4160383818,0.0029118446123112683
166,15,4250,0.3,0,33551.70611055574,0.032055166247541934
167,13,3250,0.05,0,33867.91656011368,0.03390677397095195
168,14,3500,0.1,0,33979.82139989064,0.0018598118192367991
169,14,3750,0.05,0,34124.88356881886,0.00015168513560811855
170,15,3750,0.05,0,34402.672226765884,0.0024761542608350093
171,13,3500,0.2,0,34979.00001584212,0.011655527184130864
172,14,3000,0.2,0,35633.67967218107,0.014023497203143238
173,13,2750,0.2,0,35794.39901094644,0.012078272375638181
174,14,4250,0.15,0,36248.403429644364,0.0039063493953333745
175,13,3500,0.1,0,36358.250080137004,0.0015868404014357756
176,14,3250,0.05,0,36690.01434058979,0.038078665211941976
177,13,2500,0.25,0,38204.836203563886,0.03982860896471461
178,15,3500,0.1,0,38813.960286199894,0.006750122488872276
179,13,4000,0.15,0,39087.55691556123,0.000676272603060663
180,13,3750,0.2,0,39133.005756346414,0.023040207283102833
181,14,4250,0.3,0,39436.829856098804,0.015064955399207174
182,13,3750,0.25,0,39670.356099127974,0.03987761895060112
183,14,4000,0.3,0,40735.103424348694,0.0010497062515218301
184,15,4250,0.25,0,40818.86606805284,0.014394556689739307
185,12,2750,0.15,0,41106.95379978345,0.0226271868011227
186,15,4500,0.1,0,41154.19173111076,0.02813525968543398
187,11,2250,0.05,0,41349.81476071502,0.013146267492003653
188,13,2500,0.05,0,41433.52644487004,0.00016813488081613887
189,13,3000,0.2,0,42097.0746391434,0.00019615881961973643
190,12,4000,0.15,0,42446.40726692509,0.01404501250534916
191,14,4500,0.3,0,42706.99321117804,0.0060407659437782734
192,14,4000,0.15,0,44180.02827408831,0.00018625479002757912
193,13,3250,0.15,0,44438.566599626916,0.008921740142136451
194,12,3000,0.2,0,45150.432370641814,0.0017982922394942397
195,14,3750,0.15,0,45442.58959714501,0.005377082487631591
196,13,4000,0.1,0,46069.93338746382,0.03357915539465655
197,13,4750,0.3,0,47040.668821419786,0.003322444443929799
198,14,4500,0.2,0,47055.079562489926,0.0028548935438088615
199,12,2750,0.2,0,47326.243187525855,0.04954857917556764
200,13,3500,0.05,0,47354.11326761813,0.009509412659717957
201,14,4250,0.1,0,47639.84630528869,0.00041137625537867353
202,13,3750,0.05,0,48190.87417130734,0.004241667607194953
203,14,5250,0.3,0,48309.46957567464,0.04433225602564546
204,14,4000,0.2,0,48532.19302204984,0.04496009238897441
205,10,2000,0.15,0,48611.70120884381,0.025505896660046844
206,15,4750,0.3,0,49064.772529524744,0.0447958793447329
207,8,750,0.0,0,50188.51168743752,0.03724657188304689
208,12,3250,0.1,0,50409.27949852375,0.04393528243818752
209,13,4000,0.25,0,50680.200281439014,0.0005545465866250459
210,14,5500,0.25,0,51495.23786432854,0.034427639276479634
211,14,4000,0.05,0,52128.98035061132,0.017577762896863677
212,13,2500,0.2,0,52475.609243124316,0.028362242636960487
213,15,4250,0.1,0,53976.77700750163,0.012737624684150503
214,14,4250,0.25,0,54247.39781691512,0.012607972207542454
215,12,4000,0.25,0,55214.54835810605,0.006616586795364368
216,13,3250,0.2,0,55467.73428354191,0.0022467712907141774
217,15,2750,0.0,0,56021.124047482845,0.009218117218549315
218,13,4000,0.05,0,56545.10932143837,0.0006809927222837404
219,12,3000,0.1,0,57232.68267059702,0.03027190913921154
220,13,4000,0.3,0,61077.656784864805,0.004589405510926267
221,13,4500,0.15,0,61117.41669961143,0.0008285435314437603
222,13,3750,0.15,0,62359.33430798608,0.0003504005841457072
223,12,3500,0.1,0,62895.92329934986,0.04122737538668464
224,14,5500,0.3,0,63478.03560210081,0.007908861971758569
225,15,5000,0.2,0,63680.34372628909,0.02184711020992005
226,12,3750,0.1,0,63829.417049097436,0.010428832737297332
227,11,3500,0.3,0,64305.09561617858,0.04510607637030278
228,13,4250,0.3,0,65407.34152735717,0.000321136022569944
229,15,3000,0.0,0,65797.04249087481,0.002360127139463469
230,12,4500,0.3,0,65941.18251522258,0.010540601335456128
231,13,4750,0.1,0,66129.74036618238,0.04870237119449609
232,14,4500,0.15,0,67174.94913783045,0.010093351895511115
233,13,4500,0.2,0,67365.14273349693,0.006827540844127703
234,14,5000,0.1,0,67936.57537986756,0.03646289191435701
235,13,4500,0.1,0,68801.23862584343,0.03783567960706581
236,13,4000,0.2,0,68938.58574518457,0.0373131908602019
237,12,4250,0.25,0,69142.28093403636,0.0400256080687558
238,12,5000,0.2,0,70323.61938066733,0.027702597759640738
239,10,3750,0.25,0,70510.51040035221,0.04418206391757506
240,13,5000,0.15,0,70996.06211434647,0.019090731455770858
241,13,4250,0.15,0,71977.42371872875,0.006872556946133189
242,8,1000,0.0,0,72611.58015518794,0.03817920562712404
243,15,3250,0.0,0,72833.45996210043,0.0023023554479371486
244,13,5000,0.2,0,73363.1915179341,0.02470212431063109
245,12,4000,0.1,0,73847.73792079742,0.025705982857572435
246,13,4750,0.15,0,73972.92876669318,0.016124644563207266
247,13,4250,0.2,0,74494.46586654651,0.004609165114673092
248,11,3250,0.15,0,75993.78804719102,0.034117003458772666
249,12,4750,0.1,0,77320.42681032183,0.02529622510677217
250,13,5500,0.3,0,79128.14588012082,0.04226767518673581
251,10,3250,0.25,0,79235.80735143999,0.021066274130635776
252,15,3500,0.0,0,79365.41511259666,0.0029274752892820147
253,13,5000,0.3,0,79433.61433435588,0.005308984295320433
254,13,6500,0.3,0,79481.08744593928,0.04759303063850975
255,12,3750,0.2,0,79695.57569574667,0.02546888274573493
256,12,4750,0.2,0,80287.56565299765,0.008064780223539274
257,14,5750,0.3,0,81521.20819637456,0.025491948227921002
258,13,5250,0.3,0,83187.88043133986,0.029589635166601767
259,15,4750,0.2,0,83550.70716014181,0.02556844288084694
260,12,3000,0.15,0,85544.28693483782,0.017808038491172375
261,9,3500,0.25,0,85696.80886847556,0.04531063103052055
262,11,4500,0.05,0,86885.41578204211,0.02768448700394977
263,15,3750,0.0,0,87362.49135591446,0.0019073090278571713
264,13,3500,0.15,0,87966.29652209391,0.017372970559657596
265,12,5000,0.1,0,89213.68397160668,0.02217467458938461
266,12,6750,0.3,0,90212.0228192392,0.03338563711544257
267,11,4000,0.1,0,91707.31918344028,0.01678966601292232
268,12,6000,0.25,0,91946.99125658088,0.024231044267200165
269,8,2000,0.1,0,92562.6719620117,0.04758300719229486
270,15,4000,0.0,0,92949.65272774028,0.001743247115224986
271,13,5750,0.3,0,94263.84424847204,0.04858001948846065
272,11,5250,0.2,0,94283.60335249502,0.04499505550463224
273,12,4500,0.25,0,95476.61533610438,0.0034737102150803915
274,13,4750,0.2,0,95767.06901784011,0.013224913381181942
275,15,4250,0.0,0,96498.66149582881,0.006492236433582316
276,11,3500,0.05,0,98878.54893891582,0.04182788422833225
277,12,5250,0.1,0,100372.61509874863,0.03220063907276035
278,11,5500,0.2,0,100561.7138261436,0.044880828606205465
279,12,4500,0.1,0,100944.77616616129,0.0012094045171877588
280,12,5000,0.15,0,101023.57201609244,0.0017988239432137486
281,12,5500,0.15,0,103379.39405303981,0.03250208975738129
282,13,4500,0.05,0,104602.91327367045,0.004208720194691411
283,15,4500,0.0,0,104936.95763847571,0.006177449965045985
284,13,6250,0.15,0,105693.68045763481,0.012233123879179303
285,11,6250,0.3,0,105869.86636654532,0.016268321378832357
286,12,4500,0.15,0,106810.28396398149,0.0015299285486341195
287,10,4750,0.1,0,110077.64982338835,0.025963396906316806
288,12,5250,0.2,0,111032.62609207343,0.009946329051029221
289,11,3250,0.05,0,112534.71031500105,0.011696749278846905
290,15,4750,0.0,0,113132.21481980913,0.007884451799515265
291,12,5500,0.2,0,113528.76615596378,0.005011308546448719
292,13,6000,0.15,0,113550.93639386329,0.013727839615001694
293,14,4000,0.0,0,114252.08826250787,0.03247885726450439
294,10,5250,0.2,0,114745.8236740763,0.007544984572976311
295,12,5250,0.3,0,114991.07135514784,0.03955012410018822
296,13,6750,0.25,0,118307.89979676517,0.030403325561716706
297,13,4000,0.0,0,118367.39142157086,0.046998480756865184
298,15,5000,0.0,0,121635.38744871585,0.01275653471282352
299,11,4750,0.05,0,122793.65267064274,0.028820425181744214
300,12,5750,0.15,0,122838.5254051041,0.04516293015853384
301,14,4250,0.0,0,123238.78649632339,0.025726464242569042
302,11,3750,0.05,0,124559.7809088309,0.036434798372215166
303,11,4250,0.3,0,126364.08267669457,0.024465906484856935
304,13,4250,0.0,0,127653.97849434626,0.03274365131817755
305,11,5500,0.1,0,130170.98037940242,0.039127564587755875
306,9,5500,0.2,0,130319.54519859522,0.03656754294392211
307,14,4500,0.0,0,131841.5131991239,0.026125898123113594
308,11,5250,0.3,0,134299.15293864385,0.04097856907716256
309,12,3500,0.05,0,134581.40340326534,0.0007465571512609227
310,9,5250,0.2,0,134822.00297805294,0.02813936490874472
311,10,5250,0.05,0,134889.3155451292,0.008814266136183191
312,15,5250,0.0,0,136953.06883183698,0.009949600357053013
313,12,5250,0.25,0,138316.6136816833,0.00237502115547758
314,11,4250,0.05,0,138966.823961729,0.014907992828615045
315,14,4750,0.0,0,140244.24901215258,0.028746065145197505
316,13,4500,0.0,0,140255.26274332928,0.022876064951910743
317,12,5250,0.15,0,140873.10753975934,0.016851020459957903
318,12,4250,0.15,0,141584.0249003289,0.0066785721038943955
319,12,3250,0.0,0,142848.05607006006,0.037407095963238504
320,12,4750,0.15,0,143493.85687371303,0.022835919162324393
321,11,5000,0.05,0,143778.8383467257,0.03364420317612271
322,12,5750,0.3,0,143958.0343838079,0.0018160779485192453
323,11,7000,0.05,0,146034.58868060735,0.04316703420529553
324,14,5000,0.0,0,148643.7064758012,0.03278660635843473
325,13,4750,0.0,0,149105.04100669443,0.025658706552155297
326,12,6500,0.3,0,149375.3670422731,0.003367116310783688
327,15,5500,0.0,0,150008.56081085338,0.002743950996465906
328,10,6250,0.25,0,151195.02273628386,0.010761203406106111
329,10,2750,0.15,0,152563.67125742117,0.018262803122074272
330,12,3250,0.05,0,154653.88452704577,0.0110111511416933
331,14,5250,0.0,0,157161.15388860187,0.0389090422191938
332,13,5000,0.0,0,157810.04668973197,0.03721610555834527
333,15,5750,0.0,0,158962.01288220534,0.0036574833121152594
334,9,4250,0.3,0,161924.71332720327,0.032741089512912346
335,10,7250,0.25,0,161985.65696809546,0.02627318834675702
336,12,5500,0.05,0,163522.27700081386,0.016107899456568663
337,10,5250,0.15,0,164086.48977534275,0.005451226940325777
338,12,4250,0.1,0,164981.07226895244,0.005364598074109734
339,13,5250,0.0,0,166543.4271588804,0.036295734457894795
340,15,6000,0.0,0,166745.4183824234,0.005569219727590863
341,9,5750,0.3,0,168439.59952060596,0.04676398686804971
342,15,6250,0.0,0,174233.0776227612,0.008442455699593194
343,10,4500,0.2,0,174569.8261614228,0.017860297301566255
344,13,5500,0.0,0,175340.0400631076,0.04805391328579761
345,11,5000,0.2,0,176007.32450175413,0.04274882127286375
346,15,6500,0.0,0,181779.3558105648,0.012491534807262696
347,11,5500,0.25,0,183909.1494062239,0.034791716340142394
348,11,5500,0.05,0,184884.2671660954,0.049592869495584
349,11,6000,0.2,0,185428.4094027302,0.009382277487625558
350,11,6250,0.2,0,185762.48641161039,0.04144350842655961
351,12,6000,0.2,0,188450.84128449464,0.009646941910106236
352,12,4000,0.2,0,189061.14649573277,0.02909105509364505
353,12,5250,0.05,0,189581.4445883531,0.021363790300388662
354,15,6750,0.0,0,190557.33826087226,0.013963360013187074
355,9,5250,0.15,0,190833.8690991515,0.04879565098952023
356,8,4500,0.2,0,191418.16116964386,0.03415401367362694
357,9,7750,0.25,0,192431.89033994844,0.030389904667557817
358,12,4250,0.2,0,195997.80170840243,3.159476639177189e-05
359,12,6000,0.3,0,199727.385762472,0.022621987529039014
360,13,8000,0.25,0,203706.3933975575,0.01627985050124433
361,10,3500,0.25,0,204486.50282094267,0.028119164196929794
362,12,6250,0.2,0,205030.6968710065,0.002203055248178491
363,7,7250,0.25,0,211605.58451776108,0.012852941495457695
364,9,6250,0.05,0,213391.77336535254,0.01950442606095262
365,9,8000,0.25,0,214624.60041476088,0.013116357846563946
366,10,5750,0.3,0,215422.83057356268,0.02863648443829587
367,11,5750,0.3,0,216020.10413811242,0.005622731053891125
368,10,3750,0.05,0,220867.12295578784,0.006882368150551057
369,10,6000,0.05,0,221256.84658374684,0.022551309471352306
370,10,3250,0.05,0,222006.79986116342,0.016658563274446554
371,8,4000,0.2,0,224258.26273349975,0.03394314045474936
372,10,5500,0.05,0,227072.92359484697,0.012835226633308203
373,14,6000,0.0,0,228329.91635271223,0.00846491565414401
374,9,6750,0.05,0,228520.7587715258,0.0128487212510367
375,12,5000,0.0,0,229503.05891127564,0.04262830833266629
376,10,5750,0.05,0,233432.19297981184,0.016577393824846628
377,8,6750,0.05,0,234512.8534444165,0.017375982111986436
378,10,6250,0.2,0,237157.36375324652,0.009492938743610634
379,9,7000,0.05,0,238087.9192792571,0.02269252009169741
380,14,6250,0.0,0,238104.47602054075,0.012155110546898391
381,13,6000,0.0,0,238274.05463868286,0.006116250281242353
382,9,8000,0.05,0,238782.69537787844,0.035031192547359515
383,12,5250,0.0,0,240459.5343996629,0.03432849628112764
384,14,6500,0.0,0,247272.35654927988,0.01778233332698696
385,9,2500,0.2,0,247809.62122505045,0.04605610177544725
386,9,7250,0.05,0,247963.0629968574,0.029970502977071368
387,13,6250,0.0,0,248062.37554661726,0.008518504377331407
388,10,3500,0.05,0,249519.60256921055,0.02946303053133523
389,12,5500,0.0,0,250130.59413665364,0.033042859158002626
390,11,6500,0.2,0,255195.58503500262,0.016926886373107162
391,14,6750,0.0,0,256085.32196073545,0.025311582512437897
392,11,4250,0.15,0,257401.322917345,0.007765507667197547
393,13,6500,0.0,0,257440.37712139596,0.012261879821664861
394,12,5750,0.0,0,258912.44375177496,0.032330011985120304
395,9,7500,0.05,0,259911.57128928462,0.033449529301787656
396,14,7000,0.0,0,264624.09602402605,0.035109081354802715
397,12,6000,0.0,0,265185.7143948777,0.031206067624682577
398,13,6750,0.0,0,266482.0482083626,0.01731416568853633
399,9,7750,0.05,0,269772.5625033811,0.023429930273373187
400,14,7250,0.0,0,272954.42725709453,0.047788219754044826
401,13,7000,0.0,0,275234.0919932273,0.023799891148392618
402,8,5750,0.2,0,275285.44880465034,0.007529584616761602
403,10,5750,0.1,0,276407.39140461374,0.002078569583668297
404,9,6250,0.25,0,277733.7605804835,0.04346983691745097
405,13,7250,0.0,0,283749.3507507193,0.03201167451086895
406,11,6750,0.2,0,284629.3456069936,0.026008469550168365
407,10,6250,0.15,0,285111.11992704414,0.04717784673298855
408,13,7500,0.0,0,292075.7412504907,0.04237077998292016
409,10,6000,0.15,0,295830.8188554174,0.02806620013733408
410,11,7000,0.25,0,296217.6137511498,0.013777789998789026
411,10,6750,0.25,0,296322.7360516267,0.027698781598235408
412,9,7500,0.2,0,297949.9853685929,0.031047309819721838
413,9,4250,0.15,0,300809.29065650015,0.02027534299338215
414,11,5750,0.25,0,303151.7773947732,0.0010957261455662925
415,9,6500,0.05,0,307598.3963588221,0.00012959620193003535
416,9,3750,0.3,0,308134.89050922333,0.007322401370344399
417,11,7000,0.2,0,309394.6309275559,0.012168561936048499
418,12,4500,0.2,0,313527.12850394845,0.037537142252328466
419,10,4000,0.05,0,316605.47270551923,0.02207699520276342
420,10,7750,0.2,0,323184.7939662397,0.021175409051638904
421,8,5750,0.15,0,329171.1085853543,0.04635017681126049
422,9,5500,0.05,0,333428.7604661654,0.04818786696731444
423,8,5500,0.15,0,333684.29609339207,0.02849274777124474
424,6,7000,0.05,0,333931.1883249246,0.01769383603146976
425,10,8000,0.2,0,339986.3201634457,0.043187191993043106
426,6,6750,0.05,0,346205.7361620318,0.00594000063535182
427,10,4250,0.05,0,346285.1412355394,0.025256668110297236
428,10,7000,0.2,0,348758.97805833654,0.03572271667019928
429,12,5750,0.25,0,372047.4544479313,0.03784964931515578
430,8,7750,0.05,0,375977.7048664694,0.02438145954900922
431,11,7500,0.0,0,383153.26990290155,0.031949007792021374
432,12,7250,0.0,0,393369.62277908664,0.038025826178370685
433,8,8000,0.05,0,401317.6259811391,0.04670828676683358
434,10,4250,0.25,0,407228.18427018565,0.04861277765578372
435,11,7250,0.25,0,410042.7257655948,0.047561678768984976
436,10,6500,0.05,0,416738.4496742717,0.0017642703941572872
437,12,7750,0.0,0,431786.62279057666,0.02536618362234163
438,8,6000,0.2,0,442995.3568163001,0.03916577873456484
439,7,6500,0.25,0,449768.3199463035,0.04815306599184562
440,9,3750,0.05,0,450838.54198155727,0.03675403849119566
441,9,5250,0.05,0,455481.68462339026,0.03706053206964819
442,12,8000,0.0,0,456945.71585052926,0.004238817845629685
443,8,6250,0.25,0,462751.9626251727,0.022831805801505598
444,8,7500,0.3,0,464989.2318852048,0.018770621129234374
445,6,6250,0.05,0,467162.79834845616,0.04613417083340358
446,7,7750,0.05,0,492282.1953231274,0.013808744960074193
447,6,2000,0.2,0,493680.1052990768,0.03982174928244607
448,8,6000,0.05,0,515185.8399458451,0.0038195569551189687
449,7,7250,0.3,0,560523.6425654688,0.01834199042833517
450,10,6000,0.25,0,565200.3589758854,0.012966853642970008
451,7,7250,0.05,0,602980.9596009171,0.039851811132382356
452,9,7750,0.3,0,629289.7822034955,0.040522196701082445
453,7,7500,0.05,0,649810.6233698458,0.004577598173198037
454,9,5000,0.25,0,768136.6301627862,0.02373836360313912
455,6,5000,0.2,0,1228633.0182668844,0.04396028677811296
456,9,6500,0.3,0,1235389.6537482836,0.04546796231295216
457,7,7750,0.3,0,1449261.3389520927,0.04832370199567036
458,5,5000,0.1,0,2941807.081516541,0.032603286624939436
459,6,250,0.25,1,86.16525174294553,0.450361739311463
460,6,250,0.3,1,86.16525592208214,0.4503391737864105
