,K,Alpha,Tau,Non_Stationary_IMFs,MSE,IMF_1_P_Val
116,11,500,0.05,1,211.9573296621614,0.01
117,13,250,0.05,1,217.3754332784285,0.01
118,15,1000,0.1,1,231.77009302200287,0.01
119,14,1000,0.15,1,244.46188253967344,0.01
120,6,250,0.15,1,251.57943882693272,0.01
121,12,750,0.2,1,251.84425972001208,0.01
122,14,1250,0.15,1,283.50394559634253,0.01
123,14,1250,0.25,1,325.3323361064023,0.01
124,10,500,0.15,1,402.0502096961283,0.01
125,14,1250,0.2,1,409.4760533348407,0.01
126,13,750,0.1,1,418.1442931957202,0.01
127,11,750,0.15,1,424.5363056199317,0.01
128,12,1000,0.3,1,553.511672134253,0.01
129,15,250,0.0,1,610.2085256551803,0.01
130,13,1000,0.2,1,611.7859567305015,0.01
131,14,1500,0.3,1,628.7051830168284,0.01
132,14,500,0.1,1,644.9019763651811,0.01
133,12,1250,0.3,1,646.5392939685071,0.01
134,14,1500,0.25,1,648.3664383591752,0.01
135,14,1000,0.1,1,656.8684874247997,0.01
136,14,1750,0.3,1,662.8832233729453,0.01
137,14,250,0.0,1,680.4951685448511,0.01
138,13,1000,0.25,1,680.6831211945155,0.01
139,14,500,0.05,1,692.4517866909248,0.01
140,10,500,0.05,1,709.397129241786,0.01
141,15,1750,0.2,1,739.9230689436656,0.01
142,15,1500,0.15,1,797.8587833544169,0.01
143,15,1250,0.1,1,807.9576407431441,0.01
144,12,750,0.15,1,846.1016853469356,0.01
145,14,1000,0.05,1,866.7632583397341,0.01
146,8,500,0.15,1,870.4473562026283,0.01
147,12,500,0.05,1,885.3335336764582,0.01
148,15,1750,0.3,1,955.3563202287456,0.01
149,11,750,0.1,1,961.2019734515595,0.01
150,9,500,0.2,1,993.0257568022886,0.01
151,13,250,0.0,1,1040.9149942177676,0.01
152,15,2000,0.2,1,1055.1781187325073,0.01
153,11,1000,0.2,1,1121.8133005664597,0.01
154,11,750,0.2,1,1160.124652942682,0.01
155,13,750,0.05,1,1194.4235932911367,0.01
156,13,1000,0.1,1,1201.636455165486,0.01
157,12,1000,0.25,1,1215.816391560728,0.01
158,9,500,0.3,1,1245.8232552353036,0.01
159,12,250,0.0,1,1274.580533407673,0.01
160,14,1500,0.2,1,1386.8626970605758,0.01
161,9,500,0.25,1,1387.0665499669037,0.01
162,10,500,0.1,1,1390.7307036766033,0.01
163,15,1750,0.25,1,1417.7546889402865,0.01
164,13,1000,0.05,1,1430.1654620839902,0.01
165,11,750,0.05,1,1433.1838640229096,0.01
166,12,750,0.05,1,1646.592051249491,0.01
167,13,1250,0.3,1,1719.0077456846009,0.01
168,11,1250,0.3,1,1745.0049136621476,0.01
169,15,1750,0.15,1,1781.9918316215724,0.01
170,15,1500,0.2,1,1829.8029987298112,0.01
171,15,1500,0.1,1,1838.7783314260516,0.01
172,11,1000,0.1,1,1875.21840246041,0.01
173,11,250,0.0,1,1911.5572132129028,0.01
174,15,1250,0.2,1,2013.371605963918,0.01
175,13,1500,0.3,1,2074.714537564853,0.01
176,13,1750,0.25,1,2092.0655023655354,0.01
177,10,750,0.3,1,2118.9504260115323,0.01
178,15,1250,0.15,1,2130.2155262676706,0.01
179,15,500,0.0,1,2164.5755248041833,0.01
180,12,1250,0.25,1,2176.925651947216,0.01
181,9,500,0.1,1,2181.1624049427082,0.01
182,15,1500,0.3,1,2425.457171861211,0.01
183,12,750,0.1,1,2444.7575772668747,0.01
184,11,1000,0.3,1,2454.655645045829,0.01
185,7,500,0.25,1,2508.226289027258,0.01
186,12,1000,0.2,1,2523.877868039247,0.01
187,5,250,0.3,1,2552.6844172850124,0.01
188,9,750,0.3,1,2647.846915482183,0.01
189,11,1000,0.05,1,2728.9597880256097,0.01
190,9,500,0.05,1,2800.117273442946,0.01
191,14,500,0.0,1,2802.3518541439303,0.01
192,13,1000,0.15,1,2840.9079999341643,0.01
193,12,1000,0.15,1,2941.4754208323975,0.01
194,12,1500,0.15,1,3018.0155635811366,0.01
195,9,500,0.15,1,3070.37969960818,0.01
196,15,2000,0.25,1,3100.7875564561,0.01
197,10,1000,0.1,1,3132.8856596783753,0.01
198,15,1000,0.05,1,3230.4380032493714,0.01
199,10,250,0.0,1,3240.445961204087,0.01
200,13,1250,0.2,1,3279.296778515576,0.01
201,8,500,0.3,1,3314.624826739086,0.01
202,13,500,0.0,1,3337.8214004448855,0.01
203,13,1250,0.25,1,3388.543371734266,0.01
204,8,500,0.25,1,3450.978761046205,0.01
205,11,1000,0.15,1,3507.668443801646,0.01
206,14,1250,0.1,1,3533.2208186514304,0.01
207,12,1000,0.05,1,3566.537379382135,0.01
208,15,2250,0.2,1,3578.419531375842,0.01
209,14,2250,0.25,1,3615.50405905168,0.01
210,10,1000,0.2,1,3635.3058742135354,0.01
211,12,1750,0.2,1,3684.9738400697593,0.01
212,13,1250,0.1,1,3705.301249723638,0.01
213,15,1250,0.05,1,3763.392350401961,0.01
214,13,1250,0.15,1,3835.7853873705785,0.01
215,12,1500,0.3,1,3841.0700989596216,0.01
216,14,1250,0.05,1,3927.249427991132,0.01
217,10,750,0.2,1,3973.272858594134,0.01
218,15,2500,0.15,1,3981.0633299077076,0.01
219,15,1750,0.05,1,4071.0699555179203,0.01
220,15,2250,0.15,1,4079.4409627919495,0.01
221,15,750,0.0,1,4087.190481684852,0.01
222,11,1000,0.25,1,4112.8984759550285,0.01
223,12,1500,0.1,1,4120.511431836841,0.01
224,12,1250,0.15,1,4139.550179387354,0.01
225,11,1250,0.2,1,4178.564762940363,0.01
226,15,2500,0.25,1,4195.355663563343,0.01
227,15,2000,0.3,1,4238.3967255217485,0.01
228,10,750,0.25,1,4255.770526847144,0.01
229,15,2250,0.25,1,4260.910190445077,0.01
230,14,1750,0.15,1,4307.908154338757,0.01
231,15,1500,0.05,1,4419.848544659747,0.01
232,11,1500,0.25,1,4494.135943797004,0.01
233,9,250,0.0,1,4539.33618880702,0.01
234,6,250,0.1,1,4544.871190053079,0.01
235,11,1250,0.15,1,4650.57926256198,0.01
236,13,1750,0.3,1,4747.004156912315,0.01
237,14,2000,0.25,1,4911.072407369702,0.01
238,12,500,0.0,1,4927.503726727172,0.01
239,13,1750,0.15,1,5171.748728799843,0.01
240,14,1500,0.15,1,5373.967167254818,0.01
241,15,1750,0.1,1,5389.91681785459,0.01
242,14,2000,0.3,1,5443.664788285684,0.01
243,15,2000,0.15,1,5510.061825795042,0.01
244,9,750,0.1,1,5521.0450879650025,0.01
245,12,1000,0.1,1,5530.508080957792,0.01
246,8,500,0.2,1,5652.19813890337,0.01
247,13,2000,0.3,1,5734.841981681943,0.01
248,12,2000,0.2,1,5797.297854349464,0.01
249,15,2250,0.3,1,5806.619535702832,0.01
250,15,2000,0.05,1,5817.02730522182,0.01
251,8,750,0.25,1,5900.797221751813,0.01
252,13,1500,0.2,1,5989.939328179241,0.01
253,8,500,0.1,1,6056.357015468959,0.01
254,5,250,0.15,1,6129.582860100035,0.01
255,13,1500,0.1,1,6162.94480822515,0.01
256,7,500,0.3,1,6166.5355520161975,0.01
257,12,2250,0.3,1,6217.711706967908,0.01
258,14,2500,0.25,1,6258.069507149352,0.01
259,12,1250,0.05,1,6288.341365078227,0.01
260,14,1750,0.25,1,6413.63408188016,0.01
261,15,2000,0.1,1,6430.830008811402,0.01
262,14,750,0.0,1,6431.950232830136,0.01
263,7,500,0.2,1,6492.7941561290945,0.01
264,14,2250,0.1,1,6874.586292199883,0.01
265,13,1500,0.05,1,6907.953387453568,0.01
266,15,2500,0.3,1,6921.371651046369,0.01
267,15,3000,0.3,1,6991.091268480219,0.01
268,13,750,0.0,1,7108.297177056046,0.01
269,12,1500,0.2,1,7164.107031952949,0.01
270,5,250,0.25,1,7267.445739493038,0.01
271,15,1000,0.0,1,7285.768874609877,0.01
272,11,500,0.0,1,7343.552539809909,0.01
273,15,2250,0.1,1,7348.596540916371,0.01
274,8,750,0.2,1,7429.633408303741,0.01
275,11,1750,0.25,1,7461.983343524637,0.01
276,10,750,0.1,1,7487.483747671034,0.01
277,15,2500,0.2,1,7581.589676319603,0.01
278,13,2000,0.2,1,7644.836626425695,0.01
279,13,1500,0.15,1,7674.124752747585,0.01
280,11,1250,0.25,1,7718.848212497343,0.01
281,15,3500,0.3,1,7801.555184710705,0.01
282,8,250,0.0,1,7840.763427084638,0.01
283,10,1000,0.25,1,7863.360009009678,0.01
284,13,2000,0.25,1,7877.81721567353,0.01
285,15,2750,0.1,1,7984.993744666397,0.01
286,13,1250,0.05,1,8128.419360851974,0.01
287,10,1250,0.25,1,8201.575012968833,0.01
288,15,2750,0.3,1,8237.95696678869,0.01
289,15,2500,0.1,1,8314.970510674908,0.01
290,12,2000,0.3,1,8452.160393544651,0.01
291,8,500,0.05,1,8741.644033482513,0.01
292,14,1750,0.2,1,8776.429733792509,0.01
293,10,750,0.15,1,8808.816924465838,0.01
294,12,2000,0.25,1,8811.254546266908,0.01
295,10,750,0.05,1,9281.565560261011,0.01
296,12,1250,0.1,1,9284.224037611302,0.01
297,15,3000,0.1,1,9452.125666776357,0.01
298,15,3000,0.15,1,9459.591787061248,0.01
299,7,500,0.1,1,9480.469537685372,0.01
300,14,2000,0.15,1,9501.965107962922,0.01
301,9,1000,0.1,1,9508.414618376199,0.01
302,12,1750,0.3,1,9770.011178478333,0.01
303,13,2000,0.15,1,9839.964739499303,0.01
304,12,1500,0.05,1,9840.249510724916,0.01
305,12,1500,0.25,1,10093.041213933646,0.01
306,14,2250,0.15,1,10099.601595460159,0.01
307,11,1500,0.3,1,10417.02756133294,0.01
308,10,1000,0.3,1,10432.849004595479,0.01
309,11,1250,0.1,1,10474.785193844376,0.01
310,12,750,0.0,1,10495.69656734411,0.01
311,14,2000,0.05,1,10556.539434266464,0.01
312,12,1250,0.2,1,10631.07536665311,0.01
313,15,2750,0.25,1,10669.973168883105,0.01
314,14,2500,0.1,1,10679.255156992169,0.01
315,14,1000,0.0,1,11055.830849162003,0.01
316,15,1250,0.0,1,11082.575087913878,0.01
317,8,750,0.3,1,11382.857479896891,0.01
318,10,500,0.0,1,11471.333938044794,0.01
319,14,1750,0.05,1,11539.490396894491,0.01
320,10,1500,0.3,1,11556.202446490466,0.01
321,15,3000,0.25,1,11600.439674456598,0.01
322,14,2250,0.3,1,11678.868012034869,0.01
323,10,1000,0.05,1,11870.696914471118,0.01
324,13,3000,0.05,1,11910.874811846654,0.01
325,13,1500,0.25,1,11964.133886480306,0.01
326,14,2750,0.3,1,12027.353374342925,0.01
327,14,1750,0.1,1,12227.739618494446,0.01
328,10,1750,0.2,1,12245.981600111207,0.01
329,12,1750,0.15,1,12427.492748433539,0.01
330,13,1000,0.0,1,12474.922263051458,0.01
331,9,750,0.2,1,12475.182761553686,0.01
332,7,250,0.0,1,12481.709531501672,0.01
333,10,1250,0.1,1,12704.534009892157,0.01
334,13,1750,0.05,1,12956.438666589573,0.01
335,15,3250,0.3,1,13104.635020835833,0.01
336,14,1500,0.05,1,13295.688050797624,0.01
337,11,1250,0.05,1,13602.366505120553,0.01
338,11,1750,0.1,1,13663.113142710403,0.01
339,10,2000,0.25,1,13700.145311029823,0.01
340,15,4000,0.2,1,13713.012523885034,0.01
341,12,2500,0.3,1,13824.935588876177,0.01
342,12,2000,0.15,1,13899.085911879047,0.01
343,8,750,0.1,1,13912.64697550532,0.01
344,13,2250,0.2,1,13955.668941367918,0.01
345,5,250,0.1,1,14239.178854836046,0.01
346,14,2500,0.05,1,14256.439412628446,0.01
347,15,3500,0.2,1,14297.432817330198,0.01
348,14,3000,0.25,1,14406.935721870925,0.01
349,10,1250,0.2,1,14433.17542902288,0.01
350,13,2750,0.25,1,14438.985177249375,0.01
351,11,750,0.0,1,14492.40882302897,0.01
352,13,2000,0.05,1,14534.130534151447,0.01
353,12,1750,0.1,1,14567.83724209381,0.01
354,10,1500,0.1,1,14632.70699651116,0.01
355,14,2000,0.1,1,14674.291548952879,0.01
356,8,1000,0.15,1,14858.402995108441,0.01
357,9,750,0.15,1,14899.75860968625,0.01
358,9,1000,0.25,1,14980.459603770694,0.01
359,10,1750,0.1,1,14986.86430595824,0.01
360,15,2250,0.05,1,15016.865942736453,0.01
361,8,750,0.05,1,15017.154395395146,0.01
362,10,1250,0.3,1,15060.071029046174,0.01
363,14,3250,0.1,1,15063.762023020405,0.01
364,14,2250,0.2,1,15114.922403307872,0.01
365,15,2750,0.15,1,15206.55770917589,0.01
366,14,2750,0.25,1,15263.1755375655,0.01
367,14,3500,0.2,1,15406.2295766652,0.01
368,11,1500,0.15,1,15407.351646565483,0.01
369,14,2750,0.15,1,15469.71318725854,0.01
370,13,3000,0.3,1,15572.610135195562,0.01
371,14,3500,0.25,1,15755.3116217713,0.01
372,11,1750,0.3,1,15844.773493807405,0.01
373,11,2000,0.2,1,15850.336311101895,0.01
374,14,3500,0.3,1,15884.426321746882,0.01
375,12,1750,0.05,1,15994.400638280964,0.01
376,12,2000,0.05,1,16050.155014536122,0.01
377,14,1250,0.0,1,16209.951146981433,0.01
378,13,2750,0.15,1,16378.831626049061,0.01
379,12,1000,0.0,1,16653.394790514307,0.01
380,14,1500,0.1,1,16691.52369912609,0.01
381,15,3250,0.15,1,16742.059580455378,0.01
382,13,2500,0.1,1,16743.692899394355,0.01
383,14,2000,0.2,1,17036.142899844286,0.01
384,9,1250,0.3,1,17092.140002375058,0.01
385,14,2250,0.05,1,17127.949716133688,0.01
386,13,1750,0.2,1,17313.089331119685,0.01
387,15,3250,0.1,1,17384.696585609803,0.01
388,14,2500,0.15,1,17481.21199849039,0.01
389,13,3000,0.25,1,17540.865977259375,0.01
390,13,2250,0.3,1,17593.538557251915,0.01
391,13,2500,0.3,1,17719.527721687115,0.01
392,13,2500,0.15,1,17773.007865009386,0.01
393,15,3500,0.25,1,18001.93112430873,0.01
394,11,1500,0.1,1,18095.511896224645,0.01
395,14,2750,0.2,1,18101.776921376382,0.01
396,11,1500,0.2,1,18251.739798259317,0.01
397,15,3500,0.15,1,18313.2328630468,0.01
398,14,2500,0.2,1,18333.851884079973,0.01
399,15,4000,0.15,1,18381.443092672325,0.01
400,15,2750,0.2,1,18406.694179962324,0.01
401,9,500,0.0,1,18488.209121239528,0.01
402,15,3250,0.05,1,18535.911194390414,0.01
403,15,1500,0.0,1,18548.531292731877,0.01
404,10,1250,0.05,1,18647.83627898194,0.01
405,15,3000,0.05,1,18703.556710018063,0.01
406,13,1250,0.0,1,18757.012283690412,0.01
407,14,2500,0.3,1,18787.90547958808,0.01
408,10,1750,0.15,1,18859.644931945997,0.01
409,11,2500,0.25,1,18931.585169164617,0.01
410,13,2250,0.1,1,18982.7623226669,0.01
411,14,5000,0.25,1,19256.711037115612,0.01
412,13,2750,0.05,1,19408.218528357585,0.01
413,14,3750,0.2,1,19411.261603718962,0.01
414,6,250,0.05,1,19417.45361752739,0.01
415,10,1250,0.15,1,19504.018407107833,0.01
416,9,1000,0.3,1,19547.131369283736,0.01
417,11,1750,0.15,1,19688.97649215924,0.01
418,13,1750,0.1,1,19689.542843744028,0.01
419,14,3250,0.3,1,19787.66761039272,0.01
420,15,3500,0.05,1,19905.15306167501,0.01
421,15,2500,0.05,1,19998.703157575397,0.01
422,11,1500,0.05,1,20004.177982278114,0.01
423,8,750,0.15,1,20155.101675821184,0.01
424,12,2500,0.25,1,20500.900717581462,0.01
425,9,1250,0.25,1,20597.105516875923,0.01
426,9,750,0.05,1,20954.81176088698,0.01
427,15,3000,0.2,1,21067.757460414807,0.01
428,4,250,0.15,1,21237.98017148874,0.01
429,11,2000,0.1,1,21334.23693176855,0.01
430,15,2750,0.05,1,21372.960419092018,0.01
431,11,1750,0.2,1,21485.300780691854,0.01
432,7,750,0.25,1,21539.86784056213,0.01
433,10,750,0.0,1,21542.128221526564,0.01
434,14,1500,0.0,1,21769.777256906527,0.01
435,10,2000,0.2,1,21799.885807591225,0.01
436,11,2250,0.1,1,21822.126237968245,0.01
437,4,250,0.1,1,21921.163742002598,0.01
438,13,4250,0.25,1,22024.60688581752,0.01
439,14,2750,0.1,1,22257.381036451225,0.01
440,9,750,0.25,1,22269.93651961633,0.01
441,13,2250,0.05,1,22319.81606505664,0.01
442,12,1750,0.25,1,22428.886581317834,0.01
443,15,3250,0.2,1,22541.66688286445,0.01
444,11,2000,0.3,1,22631.251118108594,0.01
445,13,2750,0.3,1,22668.847581718805,0.01
446,7,750,0.05,1,22686.394837977816,0.01
447,9,1250,0.1,1,22925.11579257407,0.01
448,7,750,0.3,1,23078.468600840435,0.01
449,15,4250,0.15,1,23238.738275050982,0.01
450,8,1000,0.25,1,23278.862946456866,0.01
451,13,3000,0.1,1,23527.472767795527,0.01
452,11,2000,0.25,1,23588.744722557378,0.01
453,10,1500,0.2,1,23594.866374476056,0.01
454,13,2000,0.1,1,23735.950784257348,0.01
455,8,1000,0.3,1,23789.072965289834,0.01
456,13,3000,0.15,1,24080.514556286555,0.01
457,12,2750,0.3,1,24253.029770624176,0.01
458,15,1750,0.0,1,24314.82349571542,0.01
459,9,1500,0.25,1,24396.59748217437,0.01
460,5,250,0.05,1,24581.8015394262,0.01
461,14,3000,0.15,1,24648.995616540004,0.01
462,11,1000,0.0,1,25037.126699813907,0.01
463,12,2250,0.2,1,25045.460055508305,0.01
464,13,3250,0.1,1,25143.757720926526,0.01
465,13,1500,0.0,1,25303.39800781621,0.01
466,12,3000,0.25,1,25340.495312077364,0.01
467,12,1250,0.0,1,25413.5850947031,0.01
468,10,2250,0.15,1,25427.279249265306,0.01
469,5,500,0.2,1,25431.21040246106,0.01
470,14,3000,0.05,1,25502.16817472191,0.01
471,7,500,0.15,1,25689.82835512149,0.01
472,9,1000,0.2,1,25748.579003006325,0.01
473,14,4000,0.25,1,26083.767077441502,0.01
474,12,3250,0.2,1,26143.720771928358,0.01
475,9,1500,0.2,1,26203.96223633007,0.01
476,15,4000,0.25,1,26234.496893272975,0.01
477,15,3750,0.2,1,26345.561796711034,0.01
478,11,2000,0.15,1,26617.272168842796,0.01
479,7,750,0.2,1,26655.08340085737,0.01
480,14,3500,0.15,1,26656.05334296617,0.01
481,15,3750,0.3,1,26778.56670858405,0.01
482,5,500,0.05,1,26779.778198847915,0.01
483,9,1000,0.05,1,26914.987829093665,0.01
484,14,3250,0.15,1,27136.601271682393,0.01
485,8,1250,0.2,1,27204.16491838607,0.01
486,11,2500,0.3,1,27270.155242715904,0.01
487,8,1500,0.25,1,27304.32481447483,0.01
488,10,1500,0.05,1,27366.19598939012,0.01
489,6,500,0.3,1,27426.49952424643,0.01
490,8,500,0.0,1,27479.055371300758,0.01
491,14,1750,0.0,1,27676.53619223933,0.01
492,13,4500,0.3,1,27712.820823482725,0.01
493,10,2250,0.3,1,27715.239576674052,0.01
494,15,5750,0.3,1,27735.977807795585,0.01
495,15,3250,0.25,1,27924.686006258627,0.01
496,9,1500,0.15,1,28043.441155801524,0.01
497,12,2500,0.2,1,28083.93360775867,0.01
498,9,1000,0.15,1,28511.057302854802,0.01
499,14,4500,0.25,1,28656.560372647924,0.01
500,15,4750,0.25,1,28663.515297001555,0.01
501,14,3750,0.3,1,28735.20260543975,0.01
502,11,3000,0.3,1,28745.274578485103,0.01
503,6,500,0.25,1,28820.290995483956,0.01
504,15,4000,0.1,1,28873.099434295633,0.01
505,14,2750,0.05,1,28931.698121139205,0.01
506,15,4250,0.2,1,29019.356100769615,0.01
507,12,2250,0.05,1,29040.225288475685,0.01
508,7,1000,0.05,1,29041.58307027338,0.01
509,11,2500,0.1,1,29137.762106785667,0.01
510,12,2000,0.1,1,29160.862590160577,0.01
511,14,3750,0.25,1,29181.22981068742,0.01
512,12,3000,0.3,1,29220.786112866394,0.01
513,15,3750,0.25,1,29617.550780929832,0.01
514,13,2250,0.15,1,29641.70211475794,0.01
515,12,2250,0.15,1,29682.441561980653,0.01
516,14,3250,0.25,1,29839.594488291295,0.01
517,6,500,0.15,1,29878.56116839223,0.01
518,15,2000,0.0,1,29985.530490598103,0.01
519,14,4750,0.25,1,29994.313234568053,0.01
520,14,3000,0.3,1,30031.581876672975,0.01
521,14,4750,0.3,1,30337.92844025437,0.01
522,6,250,0.0,1,30598.820348668,0.01
523,14,3500,0.05,1,30689.64228708732,0.01
524,11,2250,0.25,1,30777.19169970979,0.01
525,15,3750,0.15,1,30820.25825399911,0.01
526,8,1000,0.2,1,30833.867141312978,0.01
527,5,500,0.1,1,30962.111115602274,0.01
528,14,3000,0.1,1,31063.380984504693,0.01
529,12,2250,0.25,1,31092.6888348677,0.01
530,12,2500,0.1,1,31149.094676622466,0.01
531,15,4500,0.2,1,31218.409933419036,0.01
532,14,4500,0.1,1,31238.020211313265,0.01
533,12,2250,0.1,1,31392.78065118874,0.01
534,13,3500,0.3,1,31574.773625928552,0.01
535,13,1750,0.0,1,31613.809431460788,0.01
536,12,2750,0.1,1,31666.196550890705,0.01
537,11,2250,0.2,1,31753.32368408683,0.01
538,13,3250,0.25,1,32020.036869043757,0.01
539,5,250,0.2,1,32408.602579667473,0.01
540,10,1000,0.0,1,32521.72859594602,0.01
541,13,3750,0.3,1,32563.635924006445,0.01
542,10,1000,0.15,1,32569.172982041346,0.01
543,14,3250,0.2,1,32577.942628572102,0.01
544,13,3750,0.1,1,32643.492070989865,0.01
545,15,4000,0.3,1,33177.319373957645,0.01
546,9,750,0.0,1,33289.708498997476,0.01
547,13,2750,0.1,1,33493.4160383818,0.01
548,15,4250,0.3,1,33551.70611055574,0.01
549,13,3250,0.3,1,33585.62619167546,0.01
550,14,5000,0.3,1,33673.44538584578,0.01
551,4,500,0.2,1,33774.10777787616,0.01
552,5,500,0.15,1,33799.746315005854,0.01
553,14,2000,0.0,1,33825.29822093591,0.01
554,13,3250,0.05,1,33867.91656011368,0.01
555,14,3500,0.1,1,33979.82139989064,0.01
556,14,3750,0.05,1,34124.88356881886,0.01
557,15,3750,0.05,1,34402.672226765884,0.01
558,10,1500,0.15,1,34421.44683433286,0.01
559,10,1750,0.25,1,34509.3000951172,0.01
560,10,2000,0.1,1,34613.29173744132,0.01
561,12,3250,0.25,1,34676.757858914825,0.01
562,7,1500,0.3,1,34841.451460062446,0.01
