TIMESTAMP,NSDX_OPEN_PRICE_USD,NSDX_HIGH_PRICE_USD,NSDX_LOW_PRICE_USD,NSDX_CLOSE_PRICE_USD,NSDX_VOLUME_USD,NSDX_DIVIDENDS_USD,NSDX_STOCK_SPLITS_USD
2021-10-05 00:00:00+00:00,0.6118469834327698,0.6600990295410156,0.4887259900569916,0.5402489900588989,526690,0.0,0.0
2021-10-06 00:00:00+00:00,0.5402299761772156,0.5433369874954224,0.4039349853992462,0.42859598994255066,251796,0.0,0.0
2021-10-07 00:00:00+00:00,0.4285520017147064,0.4666590094566345,0.40428099036216736,0.42974698543548584,211228,0.0,0.0
2021-10-08 00:00:00+00:00,0.4297580122947693,0.7039840221405029,0.41413700580596924,0.620881974697113,446413,0.0,0.0
2021-10-09 00:00:00+00:00,0.6209179759025574,0.7713710069656372,0.5827339887619019,0.7030500173568726,674030,0.0,0.0
2021-10-10 00:00:00+00:00,0.7040510177612305,0.8857340216636658,0.6935340166091919,0.7002270221710205,714625,0.0,0.0
2021-10-11 00:00:00+00:00,0.7002949714660645,0.7570419907569885,0.5788829922676086,0.6040499806404114,784424,0.0,0.0
2021-10-12 00:00:00+00:00,0.6042529940605164,0.654902994632721,0.5958219766616821,0.6518939733505249,610909,0.0,0.0
2021-10-13 00:00:00+00:00,0.6519700288772583,0.7048860192298889,0.6318809986114502,0.6996409893035889,316197,0.0,0.0
2021-10-14 00:00:00+00:00,0.70101398229599,0.7134969830513,0.6839050054550171,0.6961060166358948,323645,0.0,0.0
2021-10-15 00:00:00+00:00,0.6961010098457336,0.755391001701355,0.6846209764480591,0.7456849813461304,307307,0.0,0.0
2021-10-16 00:00:00+00:00,0.745693027973175,0.7570019960403442,0.7099829912185669,0.7206829786300659,349648,0.0,0.0
2021-10-17 00:00:00+00:00,0.7206680178642273,0.723701000213623,0.6937530040740967,0.702210009098053,285900,0.0,0.0
2021-10-18 00:00:00+00:00,0.6969299912452698,0.7037460207939148,0.6887120008468628,0.6919130086898804,230222,0.0,0.0
