TIMESTAMP,BTCZ_OPEN_PRICE_USD,BTCZ_HIGH_PRICE_USD,BTCZ_LOW_PRICE_USD,BTCZ_CLOSE_PRICE_USD,BTCZ_VOLUME_USD,BTCZ_DIVIDENDS_USD,BTCZ_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.006128000095486641,0.006570999976247549,0.004871999844908714,0.005262000020593405,31557,0.0,0.0
2017-11-10 00:00:00+00:00,0.005278000142425299,0.005679000169038773,0.004108000081032515,0.004505999851971865,23983,0.0,0.0
2017-11-11 00:00:00+00:00,0.004490000195801258,0.005117999855428934,0.004490000195801258,0.004579000174999237,15748,0.0,0.0
2017-11-12 00:00:00+00:00,0.004575999919325113,0.0051310001872479916,0.004168999847024679,0.004302999936044216,11181,0.0,0.0
2017-11-13 00:00:00+00:00,0.004308999981731176,0.004902000073343515,0.004275999963283539,0.004623999819159508,13574,0.0,0.0
2017-11-14 00:00:00+00:00,0.004633000120520592,0.0049600000493228436,0.0044929999858140945,0.004718000069260597,15872,0.0,0.0
2017-11-15 00:00:00+00:00,0.004505000077188015,0.004557999782264233,0.0017300000181421638,0.0035689999349415302,67407,0.0,0.0
2017-11-16 00:00:00+00:00,0.0035979999229311943,0.004219000227749348,0.0032550001051276922,0.0037320000119507313,20433,0.0,0.0
2017-11-17 00:00:00+00:00,0.003725999966263771,0.0038590000476688147,0.002959999954327941,0.003192000091075897,13982,0.0,0.0
2017-11-18 00:00:00+00:00,0.0031799999997019768,0.003378999885171652,0.0030300000216811895,0.003071000101044774,6236,0.0,0.0
2017-11-19 00:00:00+00:00,0.0031169999856501818,0.0037769998889416456,0.002753000007942319,0.0034469999372959137,12862,0.0,0.0
2017-11-20 00:00:00+00:00,0.003444999922066927,0.003481999970972538,0.0028780000284314156,0.002947000088170171,14966,0.0,0.0
2017-11-21 00:00:00+00:00,0.0029700000304728746,0.003272000001743436,0.0026910000015050173,0.0031109999399632215,11277,0.0,0.0
2017-11-22 00:00:00+00:00,0.003117999993264675,0.003117999993264675,0.0025400000158697367,0.0027989998925477266,16058,0.0,0.0
2017-11-23 00:00:00+00:00,0.0027970001101493835,0.002911000046879053,0.0027650000993162394,0.002773999935016036,9823,0.0,0.0
2017-11-24 00:00:00+00:00,0.002768999896943569,0.002894999925047159,0.0027149999514222145,0.0028780000284314156,8615,0.0,0.0
2017-11-25 00:00:00+00:00,0.0028719999827444553,0.003126000054180622,0.0027970001101493835,0.003126000054180622,11874,0.0,0.0
2017-11-26 00:00:00+00:00,0.0029990000184625387,0.0032079999800771475,0.002804999938234687,0.002991999965161085,12994,0.0,0.0
