,ETH,Lag
XRP,7.7377389593477e-06,9
XEM,0.0001089493756831,4
LTC,0.0026321539262247,28
MIOTA,0.0117317405951672,30
USDT,0.0225848344327564,30
DOGE,0.0269288941854592,5
BTC,0.0272199143514933,28
XMR,0.065680646897507,6
XLM,0.2263143670128357,29
