TIMESTAMP,JPYC_OPEN_PRICE_USD,JPYC_HIGH_PRICE_USD,JPYC_LOW_PRICE_USD,JPYC_CLOSE_PRICE_USD,JPYC_VOLUME_USD,JPYC_DIVIDENDS_USD,JPYC_STOCK_SPLITS_USD
2021-03-31 00:00:00+00:00,0.008616999723017216,0.010792000219225883,0.008616000413894653,0.01064900029450655,13792,0.0,0.0
2021-04-01 00:00:00+00:00,0.010622999630868435,0.010854999534785748,0.00902200024574995,0.009895999915897846,4542,0.0,0.0
2021-04-02 00:00:00+00:00,0.009866000153124332,0.010052000172436237,0.008968000300228596,0.009583000093698502,2137,0.0,0.0
2021-04-03 00:00:00+00:00,0.009607000276446342,0.010001000016927719,0.008283999748528004,0.009517000056803226,753,0.0,0.0
2021-04-04 00:00:00+00:00,0.009483999572694302,0.009712000377476215,0.008338999934494495,0.00892999954521656,2357,0.0,0.0
2021-04-05 00:00:00+00:00,0.008919999934732914,0.009599000215530396,0.007180000189691782,0.007191999815404415,8262,0.0,0.0
2021-04-06 00:00:00+00:00,0.007197000086307526,0.008283000439405441,0.007191000040620565,0.00825399998575449,1977,0.0,0.0
2021-04-07 00:00:00+00:00,0.00825399998575449,0.009348000399768353,0.0077149998396635056,0.009304000064730644,0,0.0,0.0
2021-04-08 00:00:00+00:00,0.009305999614298344,0.009560000151395798,0.007980000227689743,0.008190999738872051,17,0.0,0.0
2021-04-09 00:00:00+00:00,0.008190000429749489,0.00963599979877472,0.008136999793350697,0.00827299989759922,603,0.0,0.0
2021-04-10 00:00:00+00:00,0.008274000138044357,0.009019999764859676,0.008245999924838543,0.008870000019669533,0,0.0,0.0
2021-04-11 00:00:00+00:00,0.008871999569237232,0.00894199963659048,0.008845999836921692,0.008930999785661697,0,0.0,0.0
2021-04-12 00:00:00+00:00,0.008930999785661697,0.009755999781191349,0.008875999599695206,0.009468000382184982,0,0.0,0.0
2021-04-13 00:00:00+00:00,0.009468000382184982,0.010027999989688396,0.008696000091731548,0.009428000077605247,4228,0.0,0.0
2021-04-14 00:00:00+00:00,0.009456000290811062,0.009882000274956226,0.007534999866038561,0.008042999543249607,8925,0.0,0.0
2021-04-15 00:00:00+00:00,0.008043999783694744,0.008504999801516533,0.007555000018328428,0.007864000275731087,2613,0.0,0.0
