TIMESTAMP,BABYFWOG_OPEN_PRICE_USD,BABYFWOG_HIGH_PRICE_USD,BABYFWOG_LOW_PRICE_USD,BABYFWOG_CLOSE_PRICE_USD,BABYFWOG_VOLUME_USD,BABYFWOG_DIVIDENDS_USD,BABYFWOG_STOCK_SPLITS_USD
2025-02-23 00:00:00+00:00,0.0017430000007152557,0.0018449999624863267,0.0015829999465495348,0.001820000004954636,156210,0.0,0.0
2025-02-24 00:00:00+00:00,0.001820000004954636,0.001841000048443675,0.0014070000033825636,0.0014120000414550304,154651,0.0,0.0
2025-02-25 00:00:00+00:00,0.0014120000414550304,0.0014449999434873462,0.0011660000309348106,0.001415999955497682,241581,0.0,0.0
2025-02-26 00:00:00+00:00,0.001415999955497682,0.0015829999465495348,0.0013889999827370048,0.0015539999585598707,207046,0.0,0.0
2025-02-27 00:00:00+00:00,0.0015539999585598707,0.0017460000235587358,0.0014949999749660492,0.001689000055193901,193420,0.0,0.0
2025-02-28 00:00:00+00:00,0.001689000055193901,0.001693999976851046,0.0014070000033825636,0.0016370000084862113,169528,0.0,0.0
2025-03-01 00:00:00+00:00,0.0016370000084862113,0.001639000023715198,0.0016139999497681856,0.0016289999475702643,158197,0.0,0.0
2025-03-02 00:00:00+00:00,0.0016289999475702643,0.0024399999529123306,0.0016159999649971724,0.0018159999744966626,170027,0.0,0.0
2025-03-03 00:00:00+00:00,0.0018159999744966626,0.0018560000462457538,0.0015640000347048044,0.0015750000020489097,126992,0.0,0.0
2025-03-04 00:00:00+00:00,0.0015750000020489097,0.0015770000172778964,0.0015490000369027257,0.0015579999890178442,136994,0.0,0.0
2025-03-05 00:00:00+00:00,0.0015579999890178442,0.001643999945372343,0.0015559999737888575,0.0016120000509545207,147537,0.0,0.0
2025-03-06 00:00:00+00:00,0.0016120000509545207,0.0016499999910593033,0.001158999977633357,0.0011810000287368894,171623,0.0,0.0
2025-03-07 00:00:00+00:00,0.0011810000287368894,0.0012000000569969416,0.001028000027872622,0.0010849999962374568,159076,0.0,0.0
2025-03-08 00:00:00+00:00,0.0010849999962374568,0.0011909999884665012,0.0010189999593421817,0.0010389999952167273,210482,0.0,0.0
2025-03-09 00:00:00+00:00,0.0010389999952167273,0.001167000038549304,0.0009180000051856041,0.0009480000007897615,160530,0.0,0.0
2025-03-10 00:00:00+00:00,0.0009480000007897615,0.0011119999689981341,0.0009299999801442027,0.0010860000038519502,163832,0.0,0.0
2025-03-11 00:00:00+00:00,0.0010860000038519502,0.0011129999766126275,0.0009289999725297093,0.0009960000170394778,156326,0.0,0.0
2025-03-12 00:00:00+00:00,0.0009960000170394778,0.00107999995816499,0.0009289999725297093,0.000994000001810491,145369,0.0,0.0
2025-03-13 00:00:00+00:00,0.000994000001810491,0.0010140000376850367,0.0009180000051856041,0.0009340000106021762,193241,0.0,0.0
2025-03-14 00:00:00+00:00,0.0009340000106021762,0.0010290000354871154,0.0009200000204145908,0.0010270000202581286,181913,0.0,0.0
2025-03-15 00:00:00+00:00,0.0010270000202581286,0.0011020000092685223,0.0009820000268518925,0.00101500004529953,145717,0.0,0.0
2025-03-16 00:00:00+00:00,0.00101500004529953,0.001016999944113195,0.0008759999764151871,0.0008800000068731606,170782,0.0,0.0
2025-03-17 00:00:00+00:00,0.0008800000068731606,0.0011070000473409891,0.0008759999764151871,0.0010079999919980764,160452,0.0,0.0
2025-03-18 00:00:00+00:00,0.0010079999919980764,0.0010649999603629112,0.0009689999860711396,0.0009759999811649323,141982,0.0,0.0
2025-03-19 00:00:00+00:00,0.0009759999811649323,0.001016999944113195,0.0009679999784566462,0.0009929999941959977,148431,0.0,0.0
2025-03-20 00:00:00+00:00,0.0009929999941959977,0.001016999944113195,0.0009340000106021762,0.0009790000040084124,157594,0.0,0.0
2025-03-21 00:00:00+00:00,0.0009790000040084124,0.0010049999691545963,0.0009710000013001263,0.0009769999887794256,134503,0.0,0.0
2025-03-22 00:00:00+00:00,0.0009769999887794256,0.0010059999767690897,0.0009759999811649323,0.0009769999887794256,132293,0.0,0.0
2025-03-23 00:00:00+00:00,0.0009769999887794256,0.000977999996393919,0.0008650000090710819,0.0008929999894462526,230926,0.0,0.0
2025-03-24 00:00:00+00:00,0.0008929999894462526,0.000981000019237399,0.0008709999965503812,0.0008960000122897327,176231,0.0,0.0
2025-03-25 00:00:00+00:00,0.0008960000122897327,0.0009410000056959689,0.0008720000041648746,0.0008820000221021473,159763,0.0,0.0
2025-03-26 00:00:00+00:00,0.0008820000221021473,0.0008980000275187194,0.0008590000215917826,0.000881000014487654,152714,0.0,0.0
