TIMESTAMP,SOULS_OPEN_PRICE_USD,SOULS_HIGH_PRICE_USD,SOULS_LOW_PRICE_USD,SOULS_CLOSE_PRICE_USD,SOULS_VOLUME_USD,SOULS_DIVIDENDS_USD,SOULS_STOCK_SPLITS_USD
2023-05-23 00:00:00+00:00,0.013945000246167183,0.017152000218629837,0.010181999765336514,0.013481000438332558,1896628,0.0,0.0
2023-05-24 00:00:00+00:00,0.01348199974745512,0.015049999579787254,0.009696999564766884,0.009696999564766884,458833,0.0,0.0
2023-05-25 00:00:00+00:00,0.009707000106573105,0.010191000066697598,0.00725199980661273,0.007728000171482563,201323,0.0,0.0
2023-05-26 00:00:00+00:00,0.007728000171482563,0.008205000311136246,0.006579000037163496,0.007639000192284584,97991,0.0,0.0
2023-05-27 00:00:00+00:00,0.00763599993661046,0.008090999908745289,0.006035999860614538,0.006039999891072512,83644,0.0,0.0
2023-05-28 00:00:00+00:00,0.006037000101059675,0.006502999924123287,0.0051460000686347485,0.005204000044614077,53177,0.0,0.0
2023-05-29 00:00:00+00:00,0.005204999819397926,0.005439000204205513,0.004612999968230724,0.004947000183165073,64040,0.0,0.0
2023-05-30 00:00:00+00:00,0.004974000155925751,0.005369000136852264,0.0043219998478889465,0.0047530001029372215,99056,0.0,0.0
2023-05-31 00:00:00+00:00,0.004782000090926886,0.005869999993592501,0.004594999831169844,0.004794999957084656,149438,0.0,0.0
2023-06-01 00:00:00+00:00,0.004794999957084656,0.005307000130414963,0.0045819999650120735,0.005001999903470278,67752,0.0,0.0
2023-06-02 00:00:00+00:00,0.004991000052541494,0.005373999942094088,0.004604000132530928,0.005024000070989132,77436,0.0,0.0
2023-06-03 00:00:00+00:00,0.005024000070989132,0.005125000141561031,0.004424000158905983,0.004480999894440174,16576,0.0,0.0
2023-06-04 00:00:00+00:00,0.004492000211030245,0.004741000011563301,0.004031000193208456,0.004151000175625086,19490,0.0,0.0
2023-06-05 00:00:00+00:00,0.004157999996095896,0.004358000122010708,0.0038530000019818544,0.003863000078126788,15043,0.0,0.0
2023-06-06 00:00:00+00:00,0.0038689998909831047,0.003959000110626221,0.003461000043898821,0.003533999901264906,17148,0.0,0.0
