TIMESTAMP,DRIP32467_OPEN_PRICE_USD,DRIP32467_HIGH_PRICE_USD,DRIP32467_LOW_PRICE_USD,DRIP32467_CLOSE_PRICE_USD,DRIP32467_VOLUME_USD,DRIP32467_DIVIDENDS_USD,DRIP32467_STOCK_SPLITS_USD
2024-07-29 00:00:00+00:00,0.03564999997615814,0.03694799914956093,0.03480599820613861,0.035110000520944595,129901,0.0,0.0
2024-07-30 00:00:00+00:00,0.035110000520944595,0.03531099855899811,0.018617000430822372,0.02412400022149086,278093,0.0,0.0
2024-07-31 00:00:00+00:00,0.023746000602841377,0.025234999135136604,0.01772399991750717,0.019867999479174614,234894,0.0,0.0
2024-08-01 00:00:00+00:00,0.019867999479174614,0.02582000009715557,0.012760999612510204,0.02566000074148178,218105,0.0,0.0
2024-08-02 00:00:00+00:00,0.025527000427246094,0.025527000427246094,0.016196999698877335,0.016196999698877335,89912,0.0,0.0
2024-08-03 00:00:00+00:00,0.016196999698877335,0.020370999351143837,0.015468000434339046,0.017086999490857124,50226,0.0,0.0
2024-08-04 00:00:00+00:00,0.017086999490857124,0.020577000454068184,0.015056000091135502,0.018245000392198563,64577,0.0,0.0
2024-08-05 00:00:00+00:00,0.018942000344395638,0.02339399978518486,0.017475999891757965,0.020268000662326813,40039,0.0,0.0
2024-08-06 00:00:00+00:00,0.020268000662326813,0.03111100010573864,0.020268000662326813,0.022523000836372375,84743,0.0,0.0
2024-08-07 00:00:00+00:00,0.022251000627875328,0.022545000538229942,0.016426000744104385,0.0170889999717474,34398,0.0,0.0
2024-08-08 00:00:00+00:00,0.0170889999717474,0.022034000605344772,0.014541000127792358,0.015735000371932983,58067,0.0,0.0
2024-08-09 00:00:00+00:00,0.016644999384880066,0.01952500082552433,0.014979000203311443,0.019473999738693237,65325,0.0,0.0
2024-08-10 00:00:00+00:00,0.019473999738693237,0.03598399832844734,0.019372999668121338,0.028675999492406845,154467,0.0,0.0
2024-08-11 00:00:00+00:00,0.028675999492406845,0.028675999492406845,0.023715000599622726,0.02489900030195713,36536,0.0,0.0
