TIMESTAMP,BTC_MARKET_PRICE_USD,BTC_MARKET_CAP_USD,BTC_USD_EXCHANGE_TRADE_VOLUME,BTC_TOTAL_COINS
2009-04-11,0.0,0.0,0.0,535300.0
2009-04-12,0.0,0.0,0.0,532500.0
2009-04-13,0.0,0.0,0.0,547400.0
2009-04-14,0.0,0.0,0.0,553000.0
2009-04-15,0.0,0.0,0.0,559150.0
2009-04-16,0.0,0.0,0.0,554650.0
2009-04-17,0.0,0.0,0.0,571000.0
2009-04-18,0.0,0.0,0.0,576950.0
2009-04-19,0.0,0.0,0.0,576750.0
2009-04-20,0.0,0.0,0.0,588950.0
2009-04-21,0.0,0.0,0.0,595000.0
2009-04-22,0.0,0.0,0.0,599000.0
2009-04-23,0.0,0.0,0.0,598900.0
2009-04-24,0.0,0.0,0.0,610750.0
2009-04-25,0.0,0.0,0.0,616200.0
2009-04-26,0.0,0.0,0.0,621450.0
2009-04-27,0.0,0.0,0.0,621400.0
2009-04-28,0.0,0.0,0.0,633450.0
2009-04-29,0.0,0.0,0.0,640050.0
2009-04-30,0.0,0.0,0.0,646200.0
2009-05-01,0.0,0.0,0.0,643600.0
2009-05-02,0.0,0.0,0.0,658050.0
2009-05-03,0.0,0.0,0.0,664150.0
2009-05-04,0.0,0.0,0.0,670750.0
2009-05-05,0.0,0.0,0.0,666300.0
2009-05-06,0.0,0.0,0.0,683650.0
2009-05-07,0.0,0.0,0.0,689750.0
2009-05-08,0.0,0.0,0.0,689150.0
2009-05-09,0.0,0.0,0.0,697400.0
2009-05-10,0.0,0.0,0.0,703350.0
2009-05-11,0.0,0.0,0.0,709700.0
2009-05-12,0.0,0.0,0.0,715450.0
2009-05-13,0.0,0.0,0.0,711450.0
2009-05-14,0.0,0.0,0.0,729250.0
2009-05-15,0.0,0.0,0.0,734950.0
2009-05-16,0.0,0.0,0.0,734200.0
2009-05-17,0.0,0.0,0.0,747400.0
2009-05-18,0.0,0.0,0.0,752400.0
2009-05-19,0.0,0.0,0.0,757600.0
2009-05-20,0.0,0.0,0.0,756900.0
2009-05-21,0.0,0.0,0.0,766200.0
2009-05-22,0.0,0.0,0.0,766550.0
2009-05-23,0.0,0.0,0.0,771350.0
2009-05-24,0.0,0.0,0.0,776950.0
2009-05-25,0.0,0.0,0.0,782600.0
2009-05-26,0.0,0.0,0.0,780000.0
2009-05-27,0.0,0.0,0.0,794000.0
2009-05-28,0.0,0.0,0.0,799350.0
2009-05-29,0.0,0.0,0.0,804500.0
2009-05-30,0.0,0.0,0.0,802850.0
2009-05-31,0.0,0.0,0.0,814050.0
2009-06-01,0.0,0.0,0.0,818500.0
2009-06-02,0.0,0.0,0.0,823400.0
2009-06-03,0.0,0.0,0.0,825350.0
2009-06-04,0.0,0.0,0.0,825050.0
2009-06-05,0.0,0.0,0.0,829400.0
2009-06-06,0.0,0.0,0.0,829600.0
2009-06-07,0.0,0.0,0.0,833200.0
2009-06-08,0.0,0.0,0.0,837900.0
2009-06-09,0.0,0.0,0.0,842050.0
2009-06-10,0.0,0.0,0.0,846700.0
2009-06-11,0.0,0.0,0.0,847500.0
2009-06-12,0.0,0.0,0.0,854950.0
2009-06-13,0.0,0.0,0.0,858450.0
2009-06-14,0.0,0.0,0.0,862550.0
2009-06-15,0.0,0.0,0.0,866200.0
2009-06-16,0.0,0.0,0.0,870050.0
2009-06-17,0.0,0.0,0.0,869850.0
2009-06-18,0.0,0.0,0.0,878450.0
2009-06-19,0.0,0.0,0.0,882650.0
2009-06-20,0.0,0.0,0.0,886400.0
2009-06-21,0.0,0.0,0.0,890400.0
2009-06-22,0.0,0.0,0.0,894200.0
2009-06-23,0.0,0.0,0.0,892550.0
2009-06-24,0.0,0.0,0.0,902150.0
2009-06-25,0.0,0.0,0.0,906600.0
2009-06-26,0.0,0.0,0.0,910850.0
2009-06-27,0.0,0.0,0.0,913400.0
2009-06-28,0.0,0.0,0.0,917200.0
2009-06-29,0.0,0.0,0.0,915850.0
2009-06-30,0.0,0.0,0.0,925700.0
2009-07-01,0.0,0.0,0.0,929300.0
2009-07-02,0.0,0.0,0.0,933450.0
2009-07-03,0.0,0.0,0.0,937900.0
2009-07-04,0.0,0.0,0.0,938150.0
2009-07-05,0.0,0.0,0.0,946450.0
2009-07-06,0.0,0.0,0.0,949600.0
2009-07-07,0.0,0.0,0.0,953550.0
2009-07-08,0.0,0.0,0.0,957600.0
2009-07-09,0.0,0.0,0.0,961700.0
2009-07-10,0.0,0.0,0.0,960450.0
2009-07-11,0.0,0.0,0.0,969700.0
2009-07-12,0.0,0.0,0.0,973500.0
2009-07-13,0.0,0.0,0.0,977100.0
2009-07-14,0.0,0.0,0.0,979400.0
2009-07-15,0.0,0.0,0.0,982850.0
2009-07-16,0.0,0.0,0.0,983550.0
2009-07-17,0.0,0.0,0.0,986250.0
2009-07-18,0.0,0.0,0.0,988850.0
2009-07-19,0.0,0.0,0.0,992600.0
2009-07-20,0.0,0.0,0.0,996300.0
2009-07-21,0.0,0.0,0.0,999750.0
2009-07-22,0.0,0.0,0.0,1003050.0
2009-07-23,0.0,0.0,0.0,1006800.0
2009-07-24,0.0,0.0,0.0,1006800.0
2009-07-25,0.0,0.0,0.0,1010100.0
2009-07-26,0.0,0.0,0.0,1013300.0
2009-07-27,0.0,0.0,0.0,1015500.0
2009-07-28,0.0,0.0,0.0,1017100.0
2009-07-29,0.0,0.0,0.0,1017800.0
2009-07-30,0.0,0.0,0.0,1018400.0
2009-07-31,0.0,0.0,0.0,1019550.0
2009-08-01,0.0,0.0,0.0,1021050.0
2009-08-02,0.0,0.0,0.0,1021800.0
2009-08-03,0.0,0.0,0.0,1024700.0
2009-08-04,0.0,0.0,0.0,1029250.0
2009-08-05,0.0,0.0,0.0,1029400.0
2009-08-06,0.0,0.0,0.0,1037750.0
2009-08-07,0.0,0.0,0.0,1041850.0
2009-08-08,0.0,0.0,0.0,1046750.0
2009-08-09,0.0,0.0,0.0,1050850.0
2009-08-10,0.0,0.0,0.0,1054200.0
2009-08-11,0.0,0.0,0.0,1052500.0
2009-08-12,0.0,0.0,0.0,1061650.0
2009-08-13,0.0,0.0,0.0,1064900.0
2009-08-14,0.0,0.0,0.0,1066600.0
2009-08-15,0.0,0.0,0.0,1067850.0
2009-08-16,0.0,0.0,0.0,1068700.0
2009-08-17,0.0,0.0,0.0,1069150.0
2009-08-18,0.0,0.0,0.0,1069900.0
2009-08-19,0.0,0.0,0.0,1071100.0
2009-08-20,0.0,0.0,0.0,1071900.0
2009-08-21,0.0,0.0,0.0,1072300.0
2009-08-22,0.0,0.0,0.0,1072900.0
2009-08-23,0.0,0.0,0.0,1073300.0
2009-08-24,0.0,0.0,0.0,1076050.0
2009-08-25,0.0,0.0,0.0,1075100.0
2009-08-26,0.0,0.0,0.0,1079650.0
2009-08-27,0.0,0.0,0.0,1082850.0
2009-08-28,0.0,0.0,0.0,1087000.0
2009-08-29,0.0,0.0,0.0,1091500.0
2009-08-30,0.0,0.0,0.0,1096200.0
2009-08-31,0.0,0.0,0.0,1100150.0
2009-09-01,0.0,0.0,0.0,1098250.0
2009-09-02,0.0,0.0,0.0,1106550.0
2009-09-03,0.0,0.0,0.0,1109700.0
2009-09-04,0.0,0.0,0.0,1113250.0
2009-09-05,0.0,0.0,0.0,1116850.0
2009-09-06,0.0,0.0,0.0,1120750.0
2009-09-07,0.0,0.0,0.0,1120900.0
2009-09-08,0.0,0.0,0.0,1126950.0
2009-09-09,0.0,0.0,0.0,1130000.0
2009-09-10,0.0,0.0,0.0,1133400.0
2009-09-11,0.0,0.0,0.0,1136950.0
2009-09-12,0.0,0.0,0.0,1140450.0
2009-09-13,0.0,0.0,0.0,1144500.0
2009-09-14,0.0,0.0,0.0,1143850.0
2009-09-15,0.0,0.0,0.0,1150200.0
2009-09-16,0.0,0.0,0.0,1154350.0
2009-09-17,0.0,0.0,0.0,1158400.0
2009-09-18,0.0,0.0,0.0,1161950.0
2009-09-19,0.0,0.0,0.0,1165900.0
2009-09-20,0.0,0.0,0.0,1166650.0
2009-09-21,0.0,0.0,0.0,1171300.0
2009-09-22,0.0,0.0,0.0,1172650.0
2009-09-23,0.0,0.0,0.0,1176750.0
2009-09-24,0.0,0.0,0.0,1181750.0
2009-09-25,0.0,0.0,0.0,1186450.0
2009-09-26,0.0,0.0,0.0,1190900.0
2009-09-27,0.0,0.0,0.0,1189400.0
2009-09-28,0.0,0.0,0.0,1199450.0
2009-09-29,0.0,0.0,0.0,1203800.0
2009-09-30,0.0,0.0,0.0,1208050.0
2009-10-01,0.0,0.0,0.0,1211800.0
2009-10-02,0.0,0.0,0.0,1214700.0
2009-10-03,0.0,0.0,0.0,1213100.0
2009-10-04,0.0,0.0,0.0,1220650.0
2009-10-05,0.0,0.0,0.0,1222700.0
2009-10-06,0.0,0.0,0.0,1225250.0
2009-10-07,0.0,0.0,0.0,1228750.0
2009-10-08,0.0,0.0,0.0,1232650.0
2009-10-09,0.0,0.0,0.0,1236500.0
2009-10-10,0.0,0.0,0.0,1237150.0
2009-10-11,0.0,0.0,0.0,1243550.0
2009-10-12,0.0,0.0,0.0,1246100.0
2009-10-13,0.0,0.0,0.0,1248900.0
2009-10-14,0.0,0.0,0.0,1253150.0
2009-10-15,0.0,0.0,0.0,1256400.0
2009-10-16,0.0,0.0,0.0,1259150.0
2009-10-17,0.0,0.0,0.0,1259450.0
2009-10-18,0.0,0.0,0.0,1267300.0
2009-10-19,0.0,0.0,0.0,1272850.0
2009-10-20,0.0,0.0,0.0,1277000.0
2009-10-21,0.0,0.0,0.0,1281300.0
2009-10-22,0.0,0.0,0.0,1282000.0
2009-10-23,0.0,0.0,0.0,1289400.0
2009-10-24,0.0,0.0,0.0,1293050.0
2009-10-25,0.0,0.0,0.0,1296300.0
2009-10-26,0.0,0.0,0.0,1299600.0
2009-10-27,0.0,0.0,0.0,1302800.0
2009-10-28,0.0,0.0,0.0,1305300.0
2009-10-29,0.0,0.0,0.0,1304200.0
2009-10-30,0.0,0.0,0.0,1310600.0
2009-10-31,0.0,0.0,0.0,1312100.0
2009-11-01,0.0,0.0,0.0,1313750.0
2009-11-02,0.0,0.0,0.0,1316600.0
2009-11-03,0.0,0.0,0.0,1319700.0
2009-11-04,0.0,0.0,0.0,1322900.0
2009-11-05,0.0,0.0,0.0,1325350.0
2009-11-06,0.0,0.0,0.0,1326250.0
2009-11-07,0.0,0.0,0.0,1332650.0
2009-11-08,0.0,0.0,0.0,1335900.0
2009-11-09,0.0,0.0,0.0,1339450.0
2009-11-10,0.0,0.0,0.0,1342900.0
2009-11-11,0.0,0.0,0.0,1346400.0
2009-11-12,0.0,0.0,0.0,1349900.0
2009-11-13,0.0,0.0,0.0,1348250.0
2009-11-14,0.0,0.0,0.0,1358850.0
2009-11-15,0.0,0.0,0.0,1363850.0
2009-11-16,0.0,0.0,0.0,1368400.0
2009-11-17,0.0,0.0,0.0,1372350.0
2009-11-18,0.0,0.0,0.0,1370250.0
2009-11-19,0.0,0.0,0.0,1380100.0
2009-11-20,0.0,0.0,0.0,1383950.0
2009-11-21,0.0,0.0,0.0,1388950.0
2009-11-22,0.0,0.0,0.0,1393750.0
2009-11-23,0.0,0.0,0.0,1392400.0
2009-11-24,0.0,0.0,0.0,1403100.0
2009-11-25,0.0,0.0,0.0,1407000.0
2009-11-26,0.0,0.0,0.0,1410750.0
2009-11-27,0.0,0.0,0.0,1414650.0
2009-11-28,0.0,0.0,0.0,1414400.0
2009-11-29,0.0,0.0,0.0,1421250.0
2009-11-30,0.0,0.0,0.0,1424550.0
2009-12-01,0.0,0.0,0.0,1429450.0
2009-12-02,0.0,0.0,0.0,1433700.0
2009-12-03,0.0,0.0,0.0,1436150.0
2009-12-04,0.0,0.0,0.0,1438750.0
2009-12-05,0.0,0.0,0.0,1436700.0
2009-12-06,0.0,0.0,0.0,1448700.0
2009-12-07,0.0,0.0,0.0,1454650.0
2009-12-08,0.0,0.0,0.0,1459350.0
2009-12-09,0.0,0.0,0.0,1458750.0
2009-12-10,0.0,0.0,0.0,1470750.0
2009-12-11,0.0,0.0,0.0,1475800.0
2009-12-12,0.0,0.0,0.0,1481000.0
2009-12-13,0.0,0.0,0.0,1480750.0
2009-12-14,0.0,0.0,0.0,1492200.0
2009-12-15,0.0,0.0,0.0,1498150.0
2009-12-16,0.0,0.0,0.0,1506200.0
2009-12-17,0.0,0.0,0.0,1502750.0
2009-12-18,0.0,0.0,0.0,1527400.0
2009-12-19,0.0,0.0,0.0,1525000.0
2009-12-20,0.0,0.0,0.0,1545500.0
2009-12-21,0.0,0.0,0.0,1547000.0
2009-12-22,0.0,0.0,0.0,1561550.0
2009-12-23,0.0,0.0,0.0,1568750.0
2009-12-24,0.0,0.0,0.0,1569050.0
2009-12-25,0.0,0.0,0.0,1584550.0
2009-12-26,0.0,0.0,0.0,1593000.0
2009-12-27,0.0,0.0,0.0,1591100.0
2009-12-28,0.0,0.0,0.0,1608100.0
2009-12-29,0.0,0.0,0.0,1615900.0
2009-12-30,0.0,0.0,0.0,1613850.0
2009-12-31,0.0,0.0,0.0,1629350.0
2010-01-01,0.0,0.0,0.0,1635850.0
2010-01-02,0.0,0.0,0.0,1644000.0
2010-01-03,0.0,0.0,0.0,1639100.0
2010-01-04,0.0,0.0,0.0,1663900.0
2010-01-05,0.0,0.0,0.0,1661200.0
2010-01-06,0.0,0.0,0.0,1679750.0
2010-01-07,0.0,0.0,0.0,1687250.0
2010-01-08,0.0,0.0,0.0,1683250.0
2010-01-09,0.0,0.0,0.0,1704200.0
2010-01-10,0.0,0.0,0.0,1705450.0
2010-01-11,0.0,0.0,0.0,1720200.0
2010-01-12,0.0,0.0,0.0,1728100.0
2010-01-13,0.0,0.0,0.0,1727600.0
2010-01-14,0.0,0.0,0.0,1742800.0
2010-01-15,0.0,0.0,0.0,1749500.0
2010-01-16,0.0,0.0,0.0,1749700.0
2010-01-17,0.0,0.0,0.0,1762150.0
2010-01-18,0.0,0.0,0.0,1768100.0
2010-01-19,0.0,0.0,0.0,1775100.0
2010-01-20,0.0,0.0,0.0,1771700.0
2010-01-21,0.0,0.0,0.0,1791500.0
2010-01-22,0.0,0.0,0.0,1799050.0
2010-01-23,0.0,0.0,0.0,1793850.0
2010-01-24,0.0,0.0,0.0,1816450.0
2010-01-25,0.0,0.0,0.0,1815950.0
2010-01-26,0.0,0.0,0.0,1835400.0
2010-01-27,0.0,0.0,0.0,1844050.0
2010-01-28,0.0,0.0,0.0,1838100.0
2010-01-29,0.0,0.0,0.0,1862700.0
2010-01-30,0.0,0.0,0.0,1860150.0
2010-01-31,0.0,0.0,0.0,1881950.0
2010-02-01,0.0,0.0,0.0,1882450.0
2010-02-02,0.0,0.0,0.0,1901200.0
2010-02-03,0.0,0.0,0.0,1912750.0
2010-02-04,0.0,0.0,0.0,1904700.0
2010-02-05,0.0,0.0,0.0,1926950.0
2010-02-06,0.0,0.0,0.0,1944900.0
2010-02-07,0.0,0.0,0.0,1955450.0
2010-02-08,0.0,0.0,0.0,1949200.0
2010-02-09,0.0,0.0,0.0,1973850.0
2010-02-10,0.0,0.0,0.0,1971400.0
2010-02-11,0.0,0.0,0.0,1992100.0
2010-02-12,0.0,0.0,0.0,1993550.0
2010-02-13,0.0,0.0,0.0,2013600.0
2010-02-14,0.0,0.0,0.0,2015700.0
2010-02-15,0.0,0.0,0.0,2031600.0
2010-02-16,0.0,0.0,0.0,2043200.0
2010-02-17,0.0,0.0,0.0,2038000.0
2010-02-18,0.0,0.0,0.0,2063600.0
2010-02-19,0.0,0.0,0.0,2060250.0
2010-02-20,0.0,0.0,0.0,2085400.0
2010-02-21,0.0,0.0,0.0,2082650.0
2010-02-22,0.0,0.0,0.0,2110700.0
2010-02-23,0.0,0.0,0.0,2104750.0
2010-02-24,0.0,0.0,0.0,2127600.0
2010-02-25,0.0,0.0,0.0,2127300.0
2010-02-26,0.0,0.0,0.0,2144750.0
2010-02-27,0.0,0.0,0.0,2152850.0
2010-02-28,0.0,0.0,0.0,2149550.0
2010-03-01,0.0,0.0,0.0,2171950.0
2010-03-02,0.0,0.0,0.0,2171700.0
2010-03-03,0.0,0.0,0.0,2188450.0
2010-03-04,0.0,0.0,0.0,2197200.0
2010-03-05,0.0,0.0,0.0,2193850.0
2010-03-06,0.0,0.0,0.0,2215000.0
2010-03-07,0.0,0.0,0.0,2216200.0
2010-03-08,0.0,0.0,0.0,2229200.0
2010-03-09,0.0,0.0,0.0,2236650.0
2010-03-10,0.0,0.0,0.0,2238250.0
2010-03-11,0.0,0.0,0.0,2249850.0
2010-03-12,0.0,0.0,0.0,2257750.0
2010-03-13,0.0,0.0,0.0,2264000.0
2010-03-14,0.0,0.0,0.0,2260400.0
2010-03-15,0.0,0.0,0.0,2277000.0
2010-03-16,0.0,0.0,0.0,2283150.0
2010-03-17,0.0,0.0,0.0,2282650.0
2010-03-18,0.0,0.0,0.0,2297600.0
2010-03-19,0.0,0.0,0.0,2307250.0
2010-03-20,0.0,0.0,0.0,2304850.0
2010-03-21,0.0,0.0,0.0,2325150.0
2010-03-22,0.0,0.0,0.0,2327100.0
2010-03-23,0.0,0.0,0.0,2344100.0
2010-03-24,0.0,0.0,0.0,2353400.0
2010-03-25,0.0,0.0,0.0,2349250.0
2010-03-26,0.0,0.0,0.0,2371850.0
2010-03-27,0.0,0.0,0.0,2371350.0
2010-03-28,0.0,0.0,0.0,2391150.0
2010-03-29,0.0,0.0,0.0,2401700.0
2010-03-30,0.0,0.0,0.0,2394050.0
2010-03-31,0.0,0.0,0.0,2421500.0
2010-04-01,0.0,0.0,0.0,2418900.0
2010-04-02,0.0,0.0,0.0,2437200.0
2010-04-03,0.0,0.0,0.0,2445500.0
2010-04-04,0.0,0.0,0.0,2441050.0
2010-04-05,0.0,0.0,0.0,2461050.0
2010-04-06,0.0,0.0,0.0,2463250.0
2010-04-07,0.0,0.0,0.0,2480450.0
2010-04-08,0.0,0.0,0.0,2489300.0
2010-04-09,0.0,0.0,0.0,2485500.0
2010-04-10,0.0,0.0,0.0,2513250.0
2010-04-11,0.0,0.0,0.0,2507900.0
2010-04-12,0.0,0.0,0.0,2532350.0
2010-04-13,0.0,0.0,0.0,2530450.0
2010-04-14,0.0,0.0,0.0,2552650.0
2010-04-15,0.0,0.0,0.0,2552550.0
2010-04-16,0.0,0.0,0.0,2573250.0
2010-04-17,0.0,0.0,0.0,2575100.0
2010-04-18,0.0,0.0,0.0,2597350.0
2010-04-19,0.0,0.0,0.0,2597550.0
2010-04-20,0.0,0.0,0.0,2618650.0
2010-04-21,0.0,0.0,0.0,2620200.0
2010-04-22,0.0,0.0,0.0,2635000.0
2010-04-23,0.0,0.0,0.0,2642350.0
2010-04-24,0.0,0.0,0.0,2642350.0
2010-04-25,0.0,0.0,0.0,2659300.0
2010-04-26,0.0,0.0,0.0,2667800.0
2010-04-27,0.0,0.0,0.0,2664650.0
2010-04-28,0.0,0.0,0.0,2684500.0
2010-04-29,0.0,0.0,0.0,2692150.0
2010-04-30,0.0,0.0,0.0,2687150.0
2010-05-01,0.0,0.0,0.0,2708800.0
2010-05-02,0.0,0.0,0.0,2709650.0
2010-05-03,0.0,0.0,0.0,2723300.0
2010-05-04,0.0,0.0,0.0,2730600.0
2010-05-05,0.0,0.0,0.0,2732250.0
2010-05-06,0.0,0.0,0.0,2744700.0
2010-05-07,0.0,0.0,0.0,2752100.0
2010-05-08,0.0,0.0,0.0,2759200.0
2010-05-09,0.0,0.0,0.0,2754650.0
2010-05-10,0.0,0.0,0.0,2771800.0
2010-05-11,0.0,0.0,0.0,2777850.0
2010-05-12,0.0,0.0,0.0,2777150.0
2010-05-13,0.0,0.0,0.0,2790350.0
2010-05-14,0.0,0.0,0.0,2795650.0
2010-05-15,0.0,0.0,0.0,2800450.0
2010-05-16,0.0,0.0,0.0,2799450.0
2010-05-17,0.0,0.0,0.0,2816050.0
2010-05-18,0.0,0.0,0.0,2824150.0
2010-05-19,0.0,0.0,0.0,2822250.0
2010-05-20,0.0,0.0,0.0,2842550.0
2010-05-21,0.0,0.0,0.0,2844900.0
2010-05-22,0.0,0.0,0.0,2862900.0
2010-05-23,0.0,0.0,0.0,2872400.0
2010-05-24,0.0,0.0,0.0,2867700.0
2010-05-25,0.0,0.0,0.0,2893750.0
2010-05-26,0.0,0.0,0.0,2890250.0
2010-05-27,0.0,0.0,0.0,2914450.0
2010-05-28,0.0,0.0,0.0,2913050.0
2010-05-29,0.0,0.0,0.0,2931850.0
2010-05-30,0.0,0.0,0.0,2939450.0
2010-05-31,0.0,0.0,0.0,2935550.0
2010-06-01,0.0,0.0,0.0,2952750.0
2010-06-02,0.0,0.0,0.0,2960600.0
2010-06-03,0.0,0.0,0.0,2958000.0
2010-06-04,0.0,0.0,0.0,2974200.0
2010-06-05,0.0,0.0,0.0,2981750.0
2010-06-06,0.0,0.0,0.0,2980450.0
2010-06-07,0.0,0.0,0.0,2997450.0
2010-06-08,0.0,0.0,0.0,3005550.0
2010-06-09,0.0,0.0,0.0,3003100.0
2010-06-10,0.0,0.0,0.0,3022300.0
2010-06-11,0.0,0.0,0.0,3029150.0
2010-06-12,0.0,0.0,0.0,3025800.0
2010-06-13,0.0,0.0,0.0,3044800.0
2010-06-14,0.0,0.0,0.0,3054600.0
2010-06-15,0.0,0.0,0.0,3048600.0
2010-06-16,0.0,0.0,0.0,3069100.0
2010-06-17,0.0,0.0,0.0,3070900.0
2010-06-18,0.0,0.0,0.0,3084400.0
2010-06-19,0.0,0.0,0.0,3093050.0
2010-06-20,0.0,0.0,0.0,3093350.0
2010-06-21,0.0,0.0,0.0,3109050.0
2010-06-22,0.0,0.0,0.0,3117600.0
2010-06-23,0.0,0.0,0.0,3116450.0
2010-06-24,0.0,0.0,0.0,3134300.0
2010-06-25,0.0,0.0,0.0,3142450.0
2010-06-26,0.0,0.0,0.0,3139050.0
2010-06-27,0.0,0.0,0.0,3158550.0
2010-06-28,0.0,0.0,0.0,3166600.0
2010-06-29,0.0,0.0,0.0,3161800.0
2010-06-30,0.0,0.0,0.0,3186200.0
2010-07-01,0.0,0.0,0.0,3184700.0
2010-07-02,0.0,0.0,0.0,3204950.0
2010-07-03,0.0,0.0,0.0,3207300.0
2010-07-04,0.0,0.0,0.0,3223050.0
2010-07-05,0.0,0.0,0.0,3231450.0
2010-07-06,0.0,0.0,0.0,3230000.0
2010-07-07,0.0,0.0,0.0,3247050.0
2010-07-08,0.0,0.0,0.0,3256500.0
2010-07-09,0.0,0.0,0.0,3252300.0
2010-07-10,0.0,0.0,0.0,3275100.0
2010-07-11,0.0,0.0,0.0,3274950.0
2010-07-12,0.0,0.0,0.0,3301400.0
2010-07-13,0.0,0.0,0.0,3327000.0
2010-07-14,0.0,0.0,0.0,3373800.0
2010-07-15,0.0,0.0,0.0,3397800.0
2010-07-16,0.0,0.0,0.0,3420550.0
