TIMESTAMP,TST31934_OPEN_PRICE_USD,TST31934_HIGH_PRICE_USD,TST31934_LOW_PRICE_USD,TST31934_CLOSE_PRICE_USD,TST31934_VOLUME_USD,TST31934_DIVIDENDS_USD,TST31934_STOCK_SPLITS_USD
2024-06-27 00:00:00+00:00,0.07663799822330475,0.0874129980802536,0.05036899819970131,0.05146700143814087,10833687,0.0,0.0
2024-06-28 00:00:00+00:00,0.05146000161767006,0.057009000331163406,0.03813900053501129,0.04099399968981743,5639472,0.0,0.0
2024-06-29 00:00:00+00:00,0.04090400040149689,0.04511699825525284,0.03442699834704399,0.037296000868082047,4801833,0.0,0.0
2024-06-30 00:00:00+00:00,0.037595998495817184,0.046574000269174576,0.03732600063085556,0.03902199864387512,2402280,0.0,0.0
2024-07-01 00:00:00+00:00,0.03901899978518486,0.0457880012691021,0.038127001374959946,0.03962799906730652,1534777,0.0,0.0
2024-07-02 00:00:00+00:00,0.039625998586416245,0.042215000838041306,0.03527100011706352,0.03691700100898743,3539697,0.0,0.0
2024-07-03 00:00:00+00:00,0.036906998604536057,0.04040899872779846,0.03553399816155434,0.036653000861406326,3109291,0.0,0.0
2024-07-04 00:00:00+00:00,0.036657001823186874,0.036667000502347946,0.027684999629855156,0.028689000755548477,1925726,0.0,0.0
2024-07-05 00:00:00+00:00,0.028656000271439552,0.028795000165700912,0.023090999573469162,0.02558000013232231,1561055,0.0,0.0
2024-07-06 00:00:00+00:00,0.025575999170541763,0.027379000559449196,0.024792000651359558,0.02586499974131584,2756230,0.0,0.0
2024-07-07 00:00:00+00:00,0.025863999500870705,0.02653300017118454,0.022009000182151794,0.022213999181985855,1105324,0.0,0.0
2024-07-08 00:00:00+00:00,0.022213999181985855,0.024498000741004944,0.020031999796628952,0.02231599949300289,232887,0.0,0.0
2024-07-09 00:00:00+00:00,0.02233700081706047,0.03319299966096878,0.02199600078165531,0.023497000336647034,411848,0.0,0.0
2024-07-10 00:00:00+00:00,0.023499000817537308,0.0242139995098114,0.02106899954378605,0.02177100069820881,319426,0.0,0.0
2024-07-11 00:00:00+00:00,0.02177100069820881,0.02435299940407276,0.020990999415516853,0.02236899919807911,493621,0.0,0.0
2024-07-12 00:00:00+00:00,0.022369999438524246,0.02680799923837185,0.022022999823093414,0.023843999952077866,3102083,0.0,0.0
2024-07-13 00:00:00+00:00,0.02384600043296814,0.023931000381708145,0.0211970005184412,0.021688999608159065,727852,0.0,0.0
2024-07-14 00:00:00+00:00,0.021678000688552856,0.021988999098539352,0.020791999995708466,0.020882999524474144,330006,0.0,0.0
2024-07-15 00:00:00+00:00,0.020885000005364418,0.022314999252557755,0.020736999809741974,0.021808000281453133,218748,0.0,0.0
2024-07-16 00:00:00+00:00,0.021810000762343407,0.021827999502420425,0.01647300086915493,0.018296999856829643,483795,0.0,0.0
2024-07-17 00:00:00+00:00,0.018299000337719917,0.019153999164700508,0.016320999711751938,0.016905000433325768,522679,0.0,0.0
2024-07-18 00:00:00+00:00,0.016906000673770905,0.017799999564886093,0.015600999817252159,0.01694599911570549,445240,0.0,0.0
2024-07-19 00:00:00+00:00,0.016946999356150627,0.02039100043475628,0.01596600003540516,0.019387999549508095,660927,0.0,0.0
2024-07-20 00:00:00+00:00,0.019386999309062958,0.019516000524163246,0.017622999846935272,0.01816999912261963,350486,0.0,0.0
2024-07-21 00:00:00+00:00,0.01816999912261963,0.018792999908328056,0.017805000767111778,0.017813999205827713,241684,0.0,0.0
2024-07-22 00:00:00+00:00,0.017826000228524208,0.019461000338196754,0.017750000581145287,0.018314000219106674,450211,0.0,0.0
2024-07-23 00:00:00+00:00,0.018314000219106674,0.018404999747872353,0.016251999884843826,0.016266999766230583,160912,0.0,0.0
2024-07-24 00:00:00+00:00,0.016265999525785446,0.017729999497532845,0.01583999954164028,0.016326000913977623,257728,0.0,0.0
2024-07-25 00:00:00+00:00,0.016326000913977623,0.016738999634981155,0.014946999959647655,0.015636000782251358,98754,0.0,0.0
2024-07-26 00:00:00+00:00,0.015636000782251358,0.015667999163269997,0.012307999655604362,0.0127379996702075,201746,0.0,0.0
2024-07-27 00:00:00+00:00,0.0127379996702075,0.01448999997228384,0.01193000003695488,0.012172999791800976,160090,0.0,0.0
2024-07-28 00:00:00+00:00,0.01217699982225895,0.012381000444293022,0.010695000179111958,0.01119100023061037,111156,0.0,0.0
2024-07-29 00:00:00+00:00,0.01119100023061037,0.015949999913573265,0.011122000403702259,0.012783000245690346,498590,0.0,0.0
2024-07-30 00:00:00+00:00,0.012783000245690346,0.013062000274658203,0.012462000362575054,0.012563999742269516,39285,0.0,0.0
2024-07-31 00:00:00+00:00,0.012563999742269516,0.013981999829411507,0.012415999546647072,0.012636000290513039,134752,0.0,0.0
