TIMESTAMP,ORAIX_OPEN_PRICE_USD,ORAIX_HIGH_PRICE_USD,ORAIX_LOW_PRICE_USD,ORAIX_CLOSE_PRICE_USD,ORAIX_VOLUME_USD,ORAIX_DIVIDENDS_USD,ORAIX_STOCK_SPLITS_USD
2024-03-01 00:00:00+00:00,0.016062000766396523,0.02027600072324276,0.016062000766396523,0.02025499939918518,1239344,0.0,0.0
2024-03-02 00:00:00+00:00,0.02025499939918518,0.023094000294804573,0.020232999697327614,0.0227269995957613,1091269,0.0,0.0
2024-03-03 00:00:00+00:00,0.0227269995957613,0.023212000727653503,0.020819999277591705,0.02152100019156933,965100,0.0,0.0
2024-03-04 00:00:00+00:00,0.02152100019156933,0.02265699952840805,0.019864000380039215,0.020741000771522522,854021,0.0,0.0
2024-03-05 00:00:00+00:00,0.020741000771522522,0.021062999963760376,0.017822999507188797,0.018852999433875084,929195,0.0,0.0
2024-03-06 00:00:00+00:00,0.018852999433875084,0.024198999628424644,0.018644999712705612,0.024111000820994377,1067106,0.0,0.0
2024-03-07 00:00:00+00:00,0.024111000820994377,0.0252470001578331,0.023624999448657036,0.023977000266313553,908429,0.0,0.0
2024-03-08 00:00:00+00:00,0.023977000266313553,0.02413499914109707,0.022218000143766403,0.022780999541282654,781935,0.0,0.0
2024-03-09 00:00:00+00:00,0.022780999541282654,0.02353600040078163,0.02258099988102913,0.02265699952840805,787536,0.0,0.0
2024-03-10 00:00:00+00:00,0.02265699952840805,0.02314399927854538,0.02254300005733967,0.022892000153660774,807671,0.0,0.0
2024-03-11 00:00:00+00:00,0.022892000153660774,0.02470099925994873,0.022702999413013458,0.024414999410510063,916356,0.0,0.0
2024-03-12 00:00:00+00:00,0.024414999410510063,0.025255000218749046,0.02371699921786785,0.025255000218749046,1074390,0.0,0.0
2024-03-13 00:00:00+00:00,0.025255000218749046,0.02825400047004223,0.025057999417185783,0.027713999152183533,1230324,0.0,0.0
2024-03-14 00:00:00+00:00,0.027713999152183533,0.027935000136494637,0.026197999715805054,0.026590000838041306,881922,0.0,0.0
2024-03-15 00:00:00+00:00,0.026590000838041306,0.026590000838041306,0.02470500022172928,0.025112999603152275,781682,0.0,0.0
2024-03-16 00:00:00+00:00,0.025112999603152275,0.025529000908136368,0.023448999971151352,0.023469999432563782,428069,0.0,0.0
2024-03-17 00:00:00+00:00,0.023469999432563782,0.0259380005300045,0.023135000839829445,0.025831999257206917,337551,0.0,0.0
2024-03-18 00:00:00+00:00,0.025831999257206917,0.025831999257206917,0.023719999939203262,0.023943999782204628,262147,0.0,0.0
2024-03-19 00:00:00+00:00,0.023943999782204628,0.023964999243617058,0.02258099988102913,0.022592000663280487,314390,0.0,0.0
