TIMESTAMP,MAGADOGE_OPEN_PRICE_USD,MAGADOGE_HIGH_PRICE_USD,MAGADOGE_LOW_PRICE_USD,MAGADOGE_CLOSE_PRICE_USD,MAGADOGE_VOLUME_USD,MAGADOGE_DIVIDENDS_USD,MAGADOGE_STOCK_SPLITS_USD
2024-08-19 00:00:00+00:00,,,,0.0,286,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,451,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,696,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,524,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,2304,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,1488,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,618,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,422,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,1773,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,362,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,973,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,134,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,1340,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,2239,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,954,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,725,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,303,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,583,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,1977,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,2462,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,1693,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,1589,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,757,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,653,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,406,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,261,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,804,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,260,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,260,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,351,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,1201,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,624,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,3389,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,1567,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,632,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,1072,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,2769,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,415,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,310,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,202,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,204,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,1209,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,257,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,1626,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,3174,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,11146,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,3175,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,1542,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,1096,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,1055,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,3880,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,610,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,561,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,3959,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,2006,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,9184,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,20335,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,6968,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,2315,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,9942,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,1888,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,1208,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,2060,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,1018,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,346,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,675,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,255,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,1289,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,1761,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,2228,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,504,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,1857,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,389,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,1299,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,570,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,589,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,4171,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,1813,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,1651,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,1184,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,353,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,283,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,15318,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,28899,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,17596,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,18892,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,9111,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,4705,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,3459,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,3271,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,951,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,2087,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,2504,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,1344,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,874,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,2162,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,2158,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1707,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,1334,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,559,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,590,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,717,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,629,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,399,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,275,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,566,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,657,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,318,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,736,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1124,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,292,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,147,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,283,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,239,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,324,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,1036,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,333,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,85,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,145,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,191,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1093,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,175,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,195,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,340,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,699,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,262,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,199,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,531,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,217,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,275,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,5944,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,3020,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,553,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,3441,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,35847,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,111221,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,55337,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,10583,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,14289,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,17652,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,15969,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,3039,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,4528,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,2906,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,3775,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1926,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,635,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,3061,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,558,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,911,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,860,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,890,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,2898,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,343,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,600,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,499,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,371,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,349,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,228,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,411,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,664,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,306,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,387,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,150,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,177,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,197,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,109,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,78,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,129,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,119,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,294,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,3457,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,316,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,135,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,184,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,138,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,254,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,259,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,111,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,267,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,955,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,1780,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,313,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,176,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,139,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,1153,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,226,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,1038,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,675,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,443,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,166,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,157,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,77,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,110,0.0,0.0
2025-06-01 00:00:00+00:00,1.2560870312622319e-12,1.2560870312622319e-12,1.2183120181100127e-12,1.2183122349504472e-12,35,0.0,0.0
