TIMESTAMP,TRUMPCOIN_OPEN_PRICE_USD,TRUMPCOIN_HIGH_PRICE_USD,TRUMPCOIN_LOW_PRICE_USD,TRUMPCOIN_CLOSE_PRICE_USD,TRUMPCOIN_VOLUME_USD,TRUMPCOIN_DIVIDENDS_USD,TRUMPCOIN_STOCK_SPLITS_USD
2024-07-26 00:00:00+00:00,0.01727299951016903,0.018045999109745026,0.01720000058412552,0.0177800003439188,2732302,0.0,0.0
2024-07-27 00:00:00+00:00,0.01774200052022934,0.018823999911546707,0.012392000295221806,0.012546000070869923,1038725,0.0,0.0
2024-07-28 00:00:00+00:00,0.012546000070869923,0.012719999998807907,0.009735999628901482,0.00980400014668703,755284,0.0,0.0
2024-07-29 00:00:00+00:00,0.00980400014668703,0.014186999760568142,0.008107000030577183,0.012145999819040298,845552,0.0,0.0
2024-07-30 00:00:00+00:00,0.012145999819040298,0.015339000150561333,0.009794999845325947,0.014627000316977501,1133626,0.0,0.0
2024-07-31 00:00:00+00:00,0.014624999836087227,0.01605900004506111,0.013105000369250774,0.014816000126302242,757530,0.0,0.0
2024-08-01 00:00:00+00:00,0.014816000126302242,0.014867999590933323,0.010545000433921814,0.011926000006496906,728695,0.0,0.0
2024-08-02 00:00:00+00:00,0.011927999556064606,0.011965000070631504,0.008612999692559242,0.009557999670505524,662274,0.0,0.0
2024-08-03 00:00:00+00:00,0.009557999670505524,0.01056899968534708,0.009091000072658062,0.009596999734640121,165578,0.0,0.0
2024-08-04 00:00:00+00:00,0.009596000425517559,0.010955999605357647,0.008559999987483025,0.009235999546945095,93726,0.0,0.0
2024-08-05 00:00:00+00:00,0.009235000237822533,0.009441000409424305,0.006399000063538551,0.0071669998578727245,629324,0.0,0.0
2024-08-06 00:00:00+00:00,0.0071669998578727245,0.008043999783694744,0.0064210002310574055,0.006709999870508909,561429,0.0,0.0
2024-08-07 00:00:00+00:00,0.006785000208765268,0.006792000029236078,0.005563000217080116,0.00573199987411499,294246,0.0,0.0
2024-08-08 00:00:00+00:00,0.00573199987411499,0.006680000107735395,0.005504000000655651,0.006661000195890665,34446,0.0,0.0
2024-08-09 00:00:00+00:00,0.0067090000957250595,0.006808000151067972,0.006022999994456768,0.006194999907165766,644622,0.0,0.0
2024-08-10 00:00:00+00:00,0.006194999907165766,0.006277000065892935,0.006049999967217445,0.0061090001836419106,413511,0.0,0.0
2024-08-11 00:00:00+00:00,0.0061090001836419106,0.007255000062286854,0.005667000077664852,0.006686999928206205,577656,0.0,0.0
2024-08-12 00:00:00+00:00,0.006686999928206205,0.010350000113248825,0.006537000183016062,0.009949999861419201,917361,0.0,0.0
2024-08-13 00:00:00+00:00,0.009941999800503254,0.009948999620974064,0.006690999958664179,0.006924999877810478,625324,0.0,0.0
2024-08-14 00:00:00+00:00,0.006924999877810478,0.007023999933153391,0.0066200001165270805,0.006940000224858522,406185,0.0,0.0
