TIMESTAMP,WAD_OPEN_PRICE_USD,WAD_HIGH_PRICE_USD,WAD_LOW_PRICE_USD,WAD_CLOSE_PRICE_USD,WAD_VOLUME_USD,WAD_DIVIDENDS_USD,WAD_STOCK_SPLITS_USD
2021-07-01 00:00:00+00:00,0.8982359766960144,0.9068419933319092,0.8906409740447998,0.9035549759864807,208577,0.0,0.0
2021-07-02 00:00:00+00:00,0.9035249948501587,0.9071289896965027,0.8721290230751038,0.8813729882240295,141543,0.0,0.0
2021-07-03 00:00:00+00:00,0.8813239932060242,0.9005100131034851,0.8740140199661255,0.8909469842910767,123023,0.0,0.0
2021-07-04 00:00:00+00:00,0.8908950090408325,0.9103410243988037,0.8814650177955627,0.8930720090866089,120828,0.0,0.0
2021-07-05 00:00:00+00:00,0.8931589722633362,0.8931800127029419,0.8433889746665955,0.8598650097846985,152032,0.0,0.0
2021-07-06 00:00:00+00:00,0.8598300218582153,0.8888490200042725,0.8573960065841675,0.8806880116462708,160619,0.0,0.0
2021-07-07 00:00:00+00:00,0.8807389736175537,0.90379798412323,0.8806589841842651,0.8852869868278503,136595,0.0,0.0
2021-07-08 00:00:00+00:00,0.8853499889373779,0.885362982749939,0.810670018196106,0.8162999749183655,144670,0.0,0.0
2021-07-09 00:00:00+00:00,0.8162909746170044,0.8299620151519775,0.7965379953384399,0.8150240182876587,138350,0.0,0.0
2021-07-10 00:00:00+00:00,0.8149660229682922,0.8207539916038513,0.7836030125617981,0.7900109887123108,104387,0.0,0.0
2021-07-11 00:00:00+00:00,0.7899379730224609,0.7933210134506226,0.7752410173416138,0.7752950191497803,84779,0.0,0.0
2021-07-12 00:00:00+00:00,0.7752590179443359,0.7752590179443359,0.665615975856781,0.6716830134391785,155967,0.0,0.0
2021-07-13 00:00:00+00:00,0.6716639995574951,0.676967978477478,0.5945649743080139,0.5976849794387817,207759,0.0,0.0
2021-07-14 00:00:00+00:00,0.5976060032844543,0.5978040099143982,0.5629289746284485,0.5936409831047058,216321,0.0,0.0
2021-07-15 00:00:00+00:00,0.5936350226402283,0.5995479822158813,0.5766419768333435,0.5825369954109192,186238,0.0,0.0
2021-07-16 00:00:00+00:00,0.5825999975204468,0.590080976486206,0.5574859976768494,0.5575309991836548,112022,0.0,0.0
2021-07-17 00:00:00+00:00,0.5575230121612549,0.559270977973938,0.5324720144271851,0.5335620045661926,84009,0.0,0.0
2021-07-18 00:00:00+00:00,0.5335630178451538,0.5390419960021973,0.5048279762268066,0.5055500268936157,64903,0.0,0.0
2021-07-19 00:00:00+00:00,0.5055299997329712,0.5055469870567322,0.44524699449539185,0.44534000754356384,125769,0.0,0.0
2021-07-20 00:00:00+00:00,0.44535601139068604,0.44623398780822754,0.3965809941291809,0.3985289931297302,157028,0.0,0.0
2021-07-21 00:00:00+00:00,0.39852800965309143,0.5316929817199707,0.3977920114994049,0.47570401430130005,583081,0.0,0.0
2021-07-22 00:00:00+00:00,0.47571098804473877,0.48508700728416443,0.46761101484298706,0.47882598638534546,572760,0.0,0.0
2021-07-23 00:00:00+00:00,0.47882598638534546,0.495961993932724,0.47679901123046875,0.49307501316070557,103195,0.0,0.0
2021-07-24 00:00:00+00:00,0.4930869936943054,0.5043380260467529,0.4774929881095886,0.4803510010242462,97726,0.0,0.0
2021-07-25 00:00:00+00:00,0.4803510010242462,0.48225998878479004,0.4502260088920593,0.45653200149536133,77392,0.0,0.0
2021-07-26 00:00:00+00:00,0.4565410017967224,0.48261600732803345,0.4554390013217926,0.4603840112686157,90529,0.0,0.0
2021-07-27 00:00:00+00:00,0.4604319930076599,0.46846601366996765,0.454679012298584,0.461232990026474,82296,0.0,0.0
2021-07-28 00:00:00+00:00,0.46123000979423523,0.47025400400161743,0.4594239890575409,0.4625380039215088,55397,0.0,0.0
2021-07-29 00:00:00+00:00,0.4625529944896698,0.4640519917011261,0.4583669900894165,0.4609149992465973,53782,0.0,0.0
2021-07-30 00:00:00+00:00,0.46088099479675293,0.46878498792648315,0.4556320011615753,0.4680419862270355,52783,0.0,0.0
2021-07-31 00:00:00+00:00,0.4679870009422302,0.4700489938259125,0.45281699299812317,0.45863500237464905,73809,0.0,0.0
2021-08-01 00:00:00+00:00,0.4585849940776825,0.465599000453949,0.4498650133609772,0.4498650133609772,84474,0.0,0.0
2021-08-02 00:00:00+00:00,0.449878990650177,0.45261499285697937,0.42138800024986267,0.4236989915370941,78758,0.0,0.0
2021-08-03 00:00:00+00:00,0.4236859977245331,0.4237009882926941,0.40081000328063965,0.40350499749183655,65192,0.0,0.0
2021-08-04 00:00:00+00:00,0.4035150110721588,0.41431599855422974,0.39330700039863586,0.4122430086135864,62559,0.0,0.0
