TIMESTAMP,PEPPER_OPEN_PRICE_USD,PEPPER_HIGH_PRICE_USD,PEPPER_LOW_PRICE_USD,PEPPER_CLOSE_PRICE_USD,PEPPER_VOLUME_USD,PEPPER_DIVIDENDS_USD,PEPPER_STOCK_SPLITS_USD
2024-11-26 00:00:00+00:00,,,,0.0,389042,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,375298,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,418742,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,531609,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,453394,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,463131,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,427238,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,437507,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,423330,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,419324,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,417745,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,381119,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,373998,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,345465,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,301987,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,316250,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,351434,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,357502,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,333682,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,341004,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,434542,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,481444,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,447782,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,526828,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,374736,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,341430,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,322677,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,372170,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,357961,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,450407,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,370704,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,337036,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,354799,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,329281,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,339461,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,310436,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,372717,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,380132,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,315546,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,311264,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,317165,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,427608,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,420019,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,398762,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,686672,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,352232,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,282172,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,287592,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,527882,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,445700,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,325015,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,380244,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,399352,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,407220,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,399858,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,421365,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,392140,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,444470,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,318194,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,315481,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,320634,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,338383,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,508666,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,319421,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,267865,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,290052,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,309177,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,301605,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,303066,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,583189,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,288139,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,263560,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,226824,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,228992,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,228865,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,237874,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,257298,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,258242,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,268255,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,246813,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,281819,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,229935,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,232026,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,247907,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,254509,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,244776,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,247897,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,268580,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,244240,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,256492,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,274393,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,237595,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,239017,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,240256,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,264702,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,237273,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,252598,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,259147,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,270302,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,258871,0.0,0.0
2025-03-06 00:00:00+00:00,,,,0.0,283557,0.0,0.0
2025-03-07 00:00:00+00:00,,,,0.0,281658,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,313656,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,247465,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,307368,0.0,0.0
2025-03-11 00:00:00+00:00,,,,0.0,226131,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,226096,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,254339,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,235944,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,245483,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,229699,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,226396,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,226774,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,225883,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,225595,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,227017,0.0,0.0
2025-03-22 00:00:00+00:00,,,,0.0,225617,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,225540,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,225744,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,225740,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,225887,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,281552,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,235514,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,225041,0.0,0.0
2025-03-30 00:00:00+00:00,,,,0.0,224860,0.0,0.0
2025-03-31 00:00:00+00:00,,,,0.0,225157,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,226179,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,225347,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,226030,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,239664,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,225361,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,237378,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,251543,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,299690,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,277340,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,53893,0.0,0.0
2025-04-11 00:00:00+00:00,,,,0.0,178579,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,7275,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,7409,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,8239,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,8074,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,11321,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,88070,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,9101,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,8817,0.0,0.0
2025-04-20 00:00:00+00:00,,,,0.0,9013,0.0,0.0
2025-04-21 00:00:00+00:00,,,,0.0,2031,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,29924,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,2394,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,18965,0.0,0.0
2025-04-25 00:00:00+00:00,,,,0.0,301179,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,67987,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,2391,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,2479,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,98084,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,2217,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,3071,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,3276,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,2791,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,2432,0.0,0.0
2025-05-05 00:00:00+00:00,,,,0.0,2214,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,2278,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,12789,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,2981,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,25534,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,20715,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,3216,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,44140,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,4196,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,19465,0.0,0.0
2025-05-15 00:00:00+00:00,,,,0.0,97922,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,41480,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,2858,0.0,0.0
2025-05-18 00:00:00+00:00,,,,0.0,8429,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,3766,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,12614,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,47344,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,35062,0.0,0.0
2025-05-23 00:00:00+00:00,,,,0.0,88327,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,3036,0.0,0.0
2025-05-25 00:00:00+00:00,,,,0.0,2866,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,45225,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,3109,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,4285,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,6279,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,44996,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,28696,0.0,0.0
2025-06-01 00:00:00+00:00,1.7410454189459301e-09,1.7427050913454423e-09,1.6153316462208522e-09,1.6515383505222303e-09,30073,0.0,0.0
